Name,X,Y,S1,S2,S3,Cluster
15-12,327137.93,4.40603467e6,0.4782628461434767,2.540635339584171e-16,0.4829173199653902,B
17-31,328813.04,4.40882204e6,2.9822634838045686e-16,0.7439959933587725,0.2011577969228049,A
18-1,327026.54,4.40703217e6,0.9713809515112606,2.7874918727011598e-8,0.21306511626550506,C
18-31,328801.97,4.40871725e6,0.37195255266325244,0.8285066068355977,0.042468546598933864,A
18A-1,327056.33,4.40703775e6,0.8982832698360312,2.540635339584171e-16,0.22418194379674927,C
18B-31,328791.32,4.40871144e6,0.4072183200496524,0.8013969035729822,0.0181144286341858,A
18D-31,328751.91,4.40862911e6,0.5651761721395103,0.6155954014299913,0.10343247247311585,A
22-13,327161.72,4.4051245e6,0.008766532563894666,0.6051751172239366,0.1328796405212587,A
26-12,327300.66,4.40579963e6,2.9822634838045686e-16,0.442211475842763,0.43434124474268954,B
27-1,327256.49,4.40720478e6,0.6201529077947453,2.540635339584171e-16,0.35735510408404786,C
27A-1,327256.49,4.40720478e6,0.6201530705086367,2.540635339584171e-16,0.3573553291659426,C
46-1,327805.01,4.40748476e6,1.4401981840234779e-9,0.5650661533870149,0.48749835907629124,B
46A-1,327774.78,4.40740108e6,4.3070303143666636e-16,0.5003112573380536,0.5363209394065741,B
47A-1,327661.35,4.40729129e6,6.357785942563414e-13,0.48679158051081356,0.490706005338354,B
47C-1,327746.25,4.4073085e6,7.795388757370506e-12,0.06754324546233975,0.8183453713793616,B
48A-1,327704.9,4.40718065e6,2.9822634838045686e-16,2.540635339584171e-16,1.0,B
55-1,328014.47,4.40772054e6,0.3965827422905015,0.549101973640162,0.3726184344648849,A
56-1,327963.43,4.40755491e6,9.132981696444027e-8,0.788149620845034,0.41896813894972446,A
56A-1,327859.51,4.40755578e6,0.46178218372249796,4.601715109988198e-14,0.691836659951359,B
56B-1,327891.35,4.40745289e6,2.9822634838045686e-16,0.3256038430596623,0.8141842482014534,B
57-1,327931.46,4.40741438e6,2.0833787264433233e-13,0.761455080930165,0.48289692274627977,A
64-1,328156.6,4.40795433e6,0.27553867362296786,0.883203165052222,1.8382823898345803e-16,A
68A-1,328229.72,4.40707921e6,0.4260991176929445,0.581383830426855,0.22004012702768155,A
68B-1,328065.7,4.40706164e6,0.4814962858702833,0.5653634097455169,0.3118873204650848,A
77-1,328214.13,4.40718169e6,0.7089315959460778,0.3572609379474502,0.27953758617839336,C
81-1,328567.28,4.40851194e6,7.19984655245241e-8,1.0,0.030843827110103635,A
81-11,326859.34,4.4069495e6,2.9822634838045686e-16,2.540635339584171e-16,0.6810044385096156,B
81A-1,328598.76,4.40855648e6,9.003616520414411e-9,0.9987656688945452,0.020622633186486085,A
81B-1,328528.63,4.40843124e6,0.5781962235245806,0.6629500134190786,0.014824268097776596,A
82A-11,326907.12,4.40670723e6,0.9878303459893155,2.540635339584171e-16,1.8382823898345803e-16,C
82A-11-RD1,326907.12,4.40670723e6,0.9878303459893155,2.540635339584171e-16,1.8382823898345803e-16,C
82A-11-RD2,326907.12,4.40670723e6,0.9878303459893155,2.540635339584171e-16,1.8382823898345803e-16,C
82A-11-RD3,326907.12,4.40670723e6,0.9878303459893155,2.540635339584171e-16,1.8382823898345803e-16,C
88-11,326889.0,4.40544507e6,0.5677195006549056,0.048841309809909556,0.31218831381123285,C
B1,327745.53,4.40596877e6,2.9822634838045686e-16,0.0008473797459467842,0.7465917651534283,B
B2,327721.65,4.40609786e6,5.338346862769749e-8,0.7233527864096443,0.29387571639493065,A
B3,327738.97,4.40619405e6,0.39171007693784504,0.00025431060615821905,0.6572856528108597,B
B4,327778.14,4.40639034e6,0.5044946630077668,0.6156018332369474,0.0793040685720491,A
B5,327713.81,4.40629808e6,0.855907646584543,0.39671151739466604,1.8382823898345803e-16,C
B5A,327754.04,4.40637455e6,0.5720691107190242,0.5565025038398095,0.10065318644528223,A
B6,327848.36,4.40636567e6,0.7131054544275206,2.8452725562407574e-5,0.5058178017322464,C
B7,327784.51,4.40629935e6,1.0,0.3361198665767847,0.10325344131544499,C
B8,327603.56,4.40643766e6,1.852412870861795e-7,0.48751176128515006,0.39124019625551076,B
BCH-1,328398.2,4.40887416e6,0.33748763046777314,0.3343266079698271,0.3143192866339103,A
BCH-2,327732.14,4.40800628e6,2.9822634838045686e-16,0.31568601568273114,0.5257240031153702,B
BCH-3,327126.74,4.40600409e6,0.45221635019397416,2.540635339584171e-16,0.5157168312614633,B
EE-1,327575.0,4.40640489e6,2.008639277100898e-5,0.43937458679402985,0.41955021066081877,B
MG-1(SP-1),328194.09,4.4071925e6,0.7582365625578582,0.3967157612896722,0.19307005397538485,C
MG-2(SP-2),328128.08,4.4076273e6,0.31103030095369966,0.9628411820401167,1.8382823898345803e-16,A
MGI-1,327853.91,4.40678619e6,0.3487957581422619,0.5468212607320955,0.331530471838886,A
MGI-2,327994.35,4.40709171e6,0.9042770600440703,0.47940305634903396,0.11427133719863208,C
