Name,S1,S2,S3
Normal stress,5719.677826598565,4566.1872343287505,9858.893486076873
Coulomb shear stress,6282.477143169034,4257.175909929911,9529.636478565908
Dilation,6295.842615311383,7615.1816675610135,7914.983681059512
Faulting,8419.243929818822,8952.438206944873,7840.62743180108
Fault dilation tendency,3097.6850043788027,5034.934834656403,8072.290746718206
Fault slip tendency,2132.271918836634,3757.93631185371,5569.276892050715
Fault curvature,2687.740610835741,4533.477532340875,7239.700268363411
Temperature,744.7866953600012,1312.9958445586942,1617.194371908085
Fault density,5547.393364010856,11735.49254090754,9192.975611640828
Fault intersection density,1955.932636064993,8096.559078684422,10849.683947509024
Inverse distance from contacts,1250.703815756142,7082.977487800776,2696.9827137704433
Inverse distance from faults,7885.877318655103,9746.249967016738,14766.031521777875
Unit thickness,8712.162078462952,8487.794402671158,13274.808549281102
Lithology,7472.841753723328,5231.133394957597,4268.707545299644
