Name,S1,S2
15-12,0.04393499528158649,7.673905659866957e-16
17-31,1.7839169081143851e-6,0.03131782523842284
18-1,0.028365109469675465,0.011016998592425331
18-31,0.033720475984482294,0.012251349487921583
18A-1,0.024028213506666823,0.01319212876338196
18B-31,0.02937883942913177,0.016460072074009235
18D-31,0.028459539838606142,0.017901791576824047
22-13,0.02344557638059172,0.007820674727100128
26-12,0.012676141055531815,0.022031892732041227
27-1,0.0412030425899945,7.711782522183426e-11
27A-1,0.041203064695797625,7.969343733727091e-11
46-1,0.018523694839726334,0.02156232978336659
46A-1,0.013931082206461835,0.02469581975050527
47A-1,0.0036934477802485154,0.030894549568587986
47C-1,0.02239322880678553,0.018423406202880948
48A-1,0.01599274023255839,0.020173740571427068
55-1,0.016917461171466763,0.026703287705551807
56-1,0.010684269374396243,0.030811247824559223
56A-1,0.0322540790061988,0.014321488701113716
56B-1,0.0008196579736780023,0.033830946639487436
57-1,0.01114718499755823,0.03219910102374154
64-1,0.012925973505018975,0.02320859675787371
68A-1,0.0020594818227222442,0.03507714814314294
68B-1,0.014886836595487646,0.029587571351025077
77-1,0.013386684626664154,0.028550653833831933
81-1,0.020415355929480013,0.017712550285575907
81-11,0.02658976629810289,0.008145118202646004
81A-1,0.02070721013377269,0.01656959353260862
81B-1,0.03159228940167946,0.01412665337845523
82A-11,0.032586505538069445,1.5247806268505002e-17
82A-11-RD1,0.03258650553806943,1.5731097095304986e-17
82A-11-RD2,0.03258650553806943,1.5668747965519902e-17
82A-11-RD3,0.03258650553806943,1.5593576994193245e-17
88-11,0.027248622554784604,0.00873567800782379
B1,0.010080631740984166,0.023537614852446657
B2,0.010068645649303888,0.024652680742831203
B3,3.0259205548224664e-6,0.03664882070888546
B4,0.007250843871100325,0.03410371572353932
B5,0.017198027008676273,0.020505415958973632
B5A,0.009284736484042565,0.03117686859522375
B6,0.0182431567573161,0.02537247306637187
B7,0.01256062832866759,0.03612377109210699
B8,0.00011918211963306131,0.03250469688872637
BCH-1,0.028020443116535492,0.009742792407509715
BCH-2,0.019630296048547977,0.01804053594933025
BCH-3,0.044950817976000895,9.897866605488283e-14
EE-1,0.0008571054234680416,0.03187825462691927
MG-1(SP-1),0.017844262626096022,0.024005321859212475
MG-2(SP-2),0.013033865551917182,0.024701249996463365
MGI-1,0.012719918276783213,0.030150561286852336
MGI-2,0.025202541542330585,0.029533011631364882
