Name,S1,S2,S3,S4
15-12,1.3499617750573308e-9,0.030487245906945164,0.03378910734024262,1.5670694135420585e-17
17-31,2.6257279960265134e-14,2.2014592708780635e-12,0.01658002733254183,0.039140100955601005
18-1,0.062431586166073263,0.04955007330691504,6.648648930109988e-10,3.235215340454096e-12
18-31,9.669877213486024e-12,0.034266221006614105,0.0021969452529978545,0.036689686654573235
18A-1,0.061433830073483735,0.04765252069388408,7.423482009496981e-7,1.5670694135420585e-17
18B-31,2.0366776549959823e-12,0.03506665871585905,0.00040642869342201633,0.037175505874112565
18D-31,0.019095673563489776,0.031975917637197586,0.0008338272095309674,0.03291088653741643
22-13,4.625037917628742e-17,0.02391018871614671,0.009853903391165953,0.019835834691810803
26-12,2.753148356941437e-9,4.25653747773935e-11,0.031699197743745175,0.02432719858108671
27-1,3.0216579782489446e-14,0.03894243819360069,0.02571154312546884,3.378319049470397e-17
27A-1,2.4795847597031294e-14,0.03894246545778128,0.025711553245566635,1.6893365018613204e-17
46-1,5.369741280821655e-12,0.0004745252550079006,0.03393802773485053,0.02810434381143541
46A-1,5.339436476064707e-12,3.231534029581848e-11,0.03669614689542419,0.025426937966363052
47A-1,4.617710644999669e-10,1.4102866116807337e-8,0.036148945364107794,0.023161872730376117
47C-1,1.163744865844601e-9,1.4237303858922253e-8,0.053260888675938166,0.005883436527410055
48A-1,7.521226609221748e-12,1.5050138544169736e-14,0.06614420631807122,3.871525648959971e-15
55-1,0.020945831561761406,0.01880627073524532,0.022173360262098478,0.027952940922479255
56-1,3.3707463794172576e-8,0.008151600848451268,0.0286370341918205,0.03596241186354733
56A-1,1.2153223584001653e-7,0.02633532365325819,0.04705701750779972,3.643717615800851e-13
56B-1,1.1826633858184586e-13,1.38120037564443e-16,0.05167551285271024,0.018526639159956837
57-1,2.9705077995519588e-8,1.1413907107861906e-5,0.033567322021720455,0.03900225595238338
64-1,2.1049590408873224e-9,0.022183272403497187,1.448901429075915e-17,0.04837157784540008
68A-1,0.05445965176567018,1.5054131188745383e-13,0.01392313573856697,0.03172474898816588
68B-1,0.053766692297665224,0.00043556752825423743,0.019202586465529567,0.03271747196840911
77-1,0.09607201142562372,0.019733804553375787,4.8831727442017145e-6,0.019521402079890653
81-1,2.0967584313499878e-16,0.0144045045819433,0.005805857116971114,0.04019128589724023
81-11,2.333331186146944e-9,2.211664494260377e-9,0.04951480450378725,6.464850262307799e-16
81A-1,2.3795217182468612e-17,0.01331662066967218,0.00630627627273634,0.039737715504729494
81B-1,0.013947248480717885,0.036289195570319066,0.0015770960296674144,0.02907116585686774
82A-11,1.5190541077939038e-14,0.06601703800914886,1.448901429075915e-17,4.911801557384021e-17
82A-11-RD1,1.65460428035397e-14,0.066017038009148,1.448901429075915e-17,5.605196465265244e-17
82A-11-RD2,1.9517921737642423e-14,0.06601703800914611,1.448901429075915e-17,5.20285313587183e-17
82A-11-RD3,2.0693493443873276e-14,0.06601703800914543,1.448901429075915e-17,2.6457858043601375e-17
88-11,0.0004273752524449636,0.03561538327918468,0.022106614538713674,0.004209262687997303
B1,0.0018331281724669843,4.504373538088885e-15,0.04301689164655461,0.010699978504736283
B2,1.369343162492474e-8,0.0008052839478192829,0.0017251244883969676,0.06409428529576724
B3,0.06346599354190272,2.0204750609103106e-12,0.041455152277555724,1.7723948434982768e-5
B4,0.05740628371487334,1.6988489156182985e-6,0.010164110098515233,0.03441439431350414
B5,0.05435307365321859,0.02981607335671831,1.448901429075915e-17,0.019897752808360942
B5A,0.06784208392835611,0.0016986638897544492,0.008089168066265228,0.029570615384369954
B6,0.06955488398953712,0.021807823759249473,0.023600300404947615,2.262514274628926e-6
B7,0.06718104729934651,0.019751362371704877,0.011701518122685953,0.014667958036598028
B8,0.019308887054883504,1.13256759787336e-5,0.025940185821323954,0.024987896831493155
BCH-1,2.3795217182468612e-17,0.022528809476328782,0.0227437830450562,0.015493781910294234
BCH-2,1.4602372321003404e-9,8.019624747505417e-12,0.039830090563794364,0.015503356831141468
BCH-3,0.0064446506477894815,0.026348300825547094,0.035006522780500565,1.5670694135420585e-17
EE-1,0.019570693975339136,0.00011277151965313489,0.02785181103795149,0.022332004394548084
MG-1(SP-1),0.08088248972490769,0.021089350971350857,4.623249757046898e-8,0.022422824718779252
MG-2(SP-2),0.004801170634384569,0.02251413573980452,1.490694233489902e-15,0.04914783651813381
MGI-1,0.035276014270782356,0.011146344632034129,0.02139208209437979,0.026618456571250802
MGI-2,0.06949948850971036,0.03174865968916465,0.012960221308567775,0.010484188357456337
