Name,S1,S2,S3
15-12,0.024718044387699162,1.2902461839193848e-17,0.029070261492589358
17-31,6.255306204435009e-11,0.0286763400171604,0.023408794083547478
18-1,0.03815242033261312,0.010735427997964567,0.012396455938769792
18-31,0.035646823158232886,0.00971756881792861,0.02032395206203691
18A-1,0.03589006842834175,0.01003633322930912,0.013075692940653982
18B-31,0.03750332711023602,0.021170567840184316,0.006186756555068376
18D-31,0.033769967467434645,0.02168409860601978,0.010957417284192835
22-13,0.03296634928607014,0.00505147686702193,0.010617895920644854
26-12,3.128581997597742e-11,0.02015796110444891,0.02941888568372588
27-1,0.03156879702298615,1.2902461839193848e-17,0.02218528152387135
27A-1,0.03156881583263952,1.2902461839193848e-17,0.022185292296537387
46-1,0.011175118235451427,0.015225250143914307,0.03161948572690147
46A-1,6.681590844735915e-8,0.017327236560160504,0.037214885856258165
47A-1,3.051385677919009e-7,0.01824272017293419,0.03295750531294191
47C-1,3.5095868884382554e-9,1.7529261863659378e-8,0.05062920872750548
48A-1,1.662191287369772e-16,1.081695908844066e-16,0.056647472374217356
55-1,0.020545103345023675,0.02530054002006927,0.02248562650480793
56-1,0.012779758686981096,0.02703393315710681,0.025103491019155048
56A-1,0.020652687743868827,1.2902461839193848e-17,0.04109927927374825
56B-1,5.686011856077128e-17,0.015453619059309918,0.04586911628644835
57-1,0.010376896367863873,0.028213160028327976,0.028071406051383762
64-1,0.025386138717343458,0.03815089873549566,1.1692655942647454e-17
68A-1,2.465502500046841e-9,0.04911213306981505,0.012569772564359474
68B-1,0.011900073053882115,0.039954080562160335,0.01769769147965331
77-1,0.02057222550385998,0.03255382768246166,0.015469211327044003
81-1,0.020027367333889576,0.01618195604127974,0.020909068972419856
81-11,1.1629712560922867e-11,1.0370121393084522e-13,0.04308679487064078
81A-1,0.019314628884554593,0.013442255550479346,0.023314614869440097
81B-1,0.037606705964940715,0.01768144318121838,0.009008948352472021
82A-11,0.053952668997829405,1.2902461839193848e-17,1.1692655942647454e-17
82A-11-RD1,0.053952668997829405,1.2902461839193848e-17,1.1692655942647454e-17
82A-11-RD2,0.053952668997829405,1.2902461839193848e-17,1.1692655942647454e-17
82A-11-RD3,0.053952668997829405,1.2902461839193848e-17,1.1692655942647454e-17
88-11,0.033157971010852424,2.6718892636540116e-8,0.019669128452738396
B1,1.5486335021228805e-15,0.009513811838728216,0.038129826092347587
B2,0.0025770023916210252,0.006405060809207681,0.05061391266971253
B3,5.347176727382081e-11,0.05050274382965837,0.007748577946601777
B4,0.010622921942426842,0.04639749261991961,0.005736306269355692
B5,0.03187990397257399,0.03189227821493198,1.1692655942647454e-17
B5A,0.013428373345602599,0.038929356756181074,0.008922568770719477
B6,0.022252245544468384,0.03852782823394443,0.0025885279298466083
B7,0.021100541191577872,0.050178471795054976,0.001317398378744211
B8,1.9938161946731288e-5,0.027829187930284133,0.024031214226549316
BCH-1,0.021531710318421514,0.01029471504787782,0.020683685178125022
BCH-2,4.125019739612859e-12,0.015608775307490427,0.0328210569780636
BCH-3,0.023671468718206343,1.2902461839193848e-17,0.030721865647040734
EE-1,0.00011906451399899136,0.02604194671892805,0.025253518321316174
MG-1(SP-1),0.02075811024808989,0.03716750974362643,0.009653623598353589
MG-2(SP-2),0.024512785589207838,0.04159143755792552,1.1692655942647454e-17
MGI-1,0.014932270103907637,0.04199797228671724,0.0076460145868979925
MGI-2,0.031503321999234474,0.046018538616495096,0.0008825096025519885
