Name,S1,S2,S3,S4,S5,S6
15-12,0.08644970551823909,2.8956296274723765e-17,2.1690255346214758e-17,0.048261841179785714,2.1110867207954264e-17,0.0021124289757035114
17-31,2.6571983733965767e-9,2.8956296274723765e-17,0.04431896314230743,2.5983282772771316e-17,0.020443942951395632,0.03750527780064659
18-1,3.051443537551775e-17,0.04634283990756631,2.1690255346214758e-17,0.06849230330783276,2.1110867207954264e-17,0.0036380046521695053
18-31,1.1561737611010318e-13,2.8956296274723765e-17,0.04764787905030733,0.03962590057288705,0.002426153510198833,0.036153766763430566
18A-1,3.051443537551775e-17,0.036046697911664614,2.1690255346214758e-17,0.054242575643927766,0.013890430551642036,0.0030736504212218983
18B-31,3.051443537551775e-17,2.8956296274723765e-17,0.04537413115854589,0.04115191506636652,1.075149008701345e-8,0.0430101963986421
18D-31,4.506299838459789e-16,0.02065524817987086,2.6736386355271613e-6,0.04127103369951521,0.004546208421935925,0.11527060559616907
22-13,0.007824186111702828,2.8956296274723765e-17,2.1690255346214758e-17,0.0433359571155644,0.02860343641749864,9.070882451549575e-18
26-12,0.045352177386349744,2.8956296274723765e-17,0.02282531678215847,2.5983282772771316e-17,2.1110867207954264e-17,0.08070902480755437
27-1,0.043233410521448815,2.8956296274723765e-17,2.1690255346214758e-17,0.0447311179218386,0.024510812720129206,9.070882451549575e-18
46-1,3.051443537551775e-17,2.8956296274723765e-17,2.1690255346214758e-17,2.5983282772771316e-17,2.1110867207954264e-17,0.22578707800938505
46A-1,3.051443537551775e-17,2.8956296274723765e-17,2.1690255346214758e-17,2.5983282772771316e-17,2.1110867207954264e-17,0.22664076676331638
47A-1,3.051443537551775e-17,2.8956296274723765e-17,0.019951309061396683,2.5983282772771316e-17,0.06571454311305347,0.0037534484299883886
47C-1,0.05603972385828071,2.8956296274723765e-17,2.1690255346214758e-17,2.5983282772771316e-17,0.06703748086013221,9.070882451549575e-18
48A-1,0.03988872987172706,2.8956296274723765e-17,2.1690255346214758e-17,2.5983282772771316e-17,0.07882835248561156,9.070882451549575e-18
55-1,0.010111210475492164,0.017442156892394693,0.03746252293260932,0.028804464276809525,0.029435706656104427,0.005271936172109121
56-1,9.049091610567812e-12,2.8956296274723765e-17,0.06054788346599879,0.006359912601790417,0.03493510376831758,0.0043735809591028945
56A-1,0.059589467640397985,2.8956296274723765e-17,2.1690255346214758e-17,0.04038150110676985,0.04013063296384583,0.0040118544368766785
56B-1,6.00318536684224e-6,2.8956296274723765e-17,0.018132476525669593,2.5983282772771316e-17,0.0832893926838158,9.070882451549575e-18
57-1,0.0216836440621131,2.8956296274723765e-17,0.055597510949298067,2.5983282772771316e-17,0.04019237893915181,0.0034122526515383725
64-1,3.051443537551775e-17,2.8956296274723765e-17,0.057948678793498354,0.039534312828851406,2.1110867207954264e-17,9.070882451549575e-18
68A-1,0.028989388956564752,0.06715418425646402,0.04258407656424832,2.5983282772771316e-17,0.00025559001248459537,9.070882451549575e-18
68B-1,0.05609676462872892,0.06934377264837076,0.03252672604213818,0.011823056796863745,2.1110867207954264e-17,9.070882451549575e-18
77-1,3.051443537551775e-17,0.08527782792780762,2.1690255346214758e-17,0.03272060869806239,0.024211362932338876,0.002838291046145753
81-1,3.203583015760725e-13,2.8956296274723765e-17,0.08866314870414084,2.5983282772771316e-17,2.1110867207954264e-17,0.0001354372945811725
81-11,0.04621166519251027,2.8956296274723765e-17,2.1690255346214758e-17,2.5983282772771316e-17,0.04948762333685807,9.070882451549575e-18
81A-1,3.6495590714397994e-13,2.8956296274723765e-17,0.08787163775631616,2.5983282772771316e-17,2.1110867207954264e-17,0.00023505975937804607
81B-1,1.7265611937003873e-8,0.018121605782154254,0.0450258331743944,0.045240247541616534,1.1919725420428341e-6,0.005577978417259772
82A-11,3.051443537551775e-17,2.8956296274723765e-17,2.1690255346214758e-17,0.08483080673961196,2.1110867207954264e-17,9.070882451549575e-18
88-11,0.021223110021138896,2.8956296274723765e-17,2.1690255346214758e-17,0.05068393121203295,0.023391392652598715,0.001687942112093959
B1,0.03362205755162798,2.8956296274723765e-17,2.1690255346214758e-17,2.5983282772771316e-17,0.06360925424820837,9.070882451549575e-18
B2,0.07256451641720339,2.8956296274723765e-17,0.006693635910384909,2.5983282772771316e-17,0.057503570083792935,0.0023108360183141914
B3,0.002485852191559119,0.058444339778683796,2.1690255346214758e-17,2.5983282772771316e-17,0.04803054715935305,9.070882451549575e-18
B4,0.017791011074164507,0.06499232046944227,0.0010483331722657581,2.5983282772771316e-17,9.895265909880114e-13,0.11963853086222989
B5,3.051443537551775e-17,0.08374841897289959,2.1690255346214758e-17,0.04983729351336332,2.1110867207954264e-17,9.070882451549575e-18
B5A,5.265552423140678e-13,0.08201239583743332,0.016901871516091016,3.4906677192187635e-11,1.4092756283274854e-15,0.06760412530798339
B6,0.021621272075552127,0.06380831711852662,2.1690255346214758e-17,0.02624147359157602,0.024704843043775883,9.070882451549575e-18
B7,0.028947673571206943,0.0675972586824114,0.007011026605766859,0.027272946949934946,0.015780071762972626,0.002452126150553917
B8,3.051443537551775e-17,2.8956296274723765e-17,0.006954975127313453,2.5983282772771316e-17,0.07629120796101282,9.070882451549575e-18
BCH-1,0.06735530849541059,2.8956296274723765e-17,0.02352907128712063,0.03464851309232558,2.1110867207954264e-17,9.070882451549575e-18
