Name,S1,S2
15-12,0.04140427209984447,6.40421227740258e-7
17-31,0.005826784562973816,0.028588289112852248
18-1,0.015748832108862885,0.02213500824380236
18-31,0.024856327481870978,0.02409571141247637
18A-1,0.016617878763853546,0.0200190371532641
18B-31,0.01096905606452697,0.03223294829865542
18D-31,0.01566905877517605,0.030766817374227803
22-13,0.010186457172099764,0.018546893781520003
26-12,0.022872722795510454,0.016262937037040997
27-1,0.029314509262760288,0.008156314759000877
46-1,0.03009275586773373,0.0172434938930135
46A-1,0.031172549912671835,0.01630770518386702
47A-1,0.02909890969092159,0.015825822614407046
47C-1,0.04905531860070022,1.0485497762102681e-7
48A-1,0.05249700876658293,8.241056045118876e-17
55-1,0.026213247256045003,0.02483980235187338
56-1,0.026952389481346543,0.024272100452162132
56A-1,0.05312514892976796,3.4284402431759315e-7
56B-1,0.04226926058354348,0.01136055803390545
57-1,0.029067915939972065,0.024810253166857265
64-1,9.2883207481175e-18,0.03731255573542853
68A-1,0.013326362385982088,0.03033757124546022
68B-1,0.019605735894183265,0.030296247204032803
77-1,0.017949140606835765,0.02896904339951925
81-1,0.013920751904565876,0.024990126101650908
81-11,0.03747163993946685,9.001615365726606e-18
81A-1,0.016598661613941062,0.02257154275052876
81B-1,0.008453900857579983,0.0344707919955416
82A-11,8.032318368954925e-9,0.025757072410182068
88-11,0.02596067814902179,0.009146161906408984
B1,0.04177725057091101,8.171048608876171e-13
B2,0.049928668077414445,0.00023683364212523473
B3,0.006943153746670021,0.027695705968219075
B4,0.0024893727076812076,0.03576582067205638
B5,2.0371652423058795e-15,0.0359609771395909
B5A,0.0024553432511594604,0.035621385608192155
B6,0.007701989688744299,0.03251530088845073
B7,0.002017709594699263,0.04469837899236228
B8,0.02220038107978784,0.016924010201836703
BCH-1,0.022740648874059712,0.015998465974867183
BCH-2,0.032905384215192866,0.008346453000472315
BCH-3,0.04255178653510809,1.8300603676518033e-7
EE-1,0.024174103962178138,0.014967090045479282
MG-1(SP-1),0.012571192911937036,0.03196767929936789
MG-2(SP-2),2.103137434761568e-17,0.040954610795544855
MGI-1,0.012527138738887946,0.03020683008464407
MGI-2,0.0007185925449070012,0.048824380942028144
