Name,S1,S2
15-12,1.0822928999043575e-17,0.032293180554998746
17-31,0.03103957085549456,0.008684700821189436
18-1,0.02140765317118813,0.017729872176730457
18-31,3.0229148489037673e-5,0.04490137113397942
18A-1,0.020056066787802054,0.017643884196602674
18B-31,0.0022714039078767173,0.043142867414292844
18D-31,0.01503510917941335,0.03261626452275413
22-13,0.014564769733185342,0.01518794682556828
26-12,0.016181754213322457,0.021658375807149542
27-1,0.00028732433138612795,0.029955499492045432
46-1,0.004969650738328375,0.03437451951693837
46A-1,0.0053523348086207,0.03429713218306032
47A-1,0.016279283051318285,0.02393876159166378
47C-1,7.777085315158634e-8,0.03709666324953861
48A-1,2.858263323671762e-7,0.03812355276317822
55-1,0.02657351966138259,0.022525441244109018
56-1,0.024643129849609893,0.023298493445916592
56A-1,2.2930495609085973e-9,0.03942896163734513
56B-1,0.02236664062621615,0.02231569933549869
57-1,0.02371783654460219,0.02578694382240653
64-1,0.04903385767921963,4.807444819963711e-16
68A-1,0.043285816146389614,0.008434756906114322
68B-1,0.037680765304113774,0.01636593199354546
77-1,0.0354820293940809,0.015683523226693627
81-1,7.84184046003485e-5,0.03857030244474613
81-11,0.0005245691199552395,0.029629187500857246
81A-1,1.4390437776691211e-5,0.037640718794648455
81B-1,0.00970997306629837,0.03578065482731349
82A-11,0.013348326046579597,0.015916525289073512
88-11,3.1099408916379555e-9,0.028782260792116637
B1,0.009477669436384534,0.026275405457607922
B2,0.006179426921487312,0.0361210400829835
B3,0.04437912410960928,1.4961729360580102e-5
B4,0.04882770731245185,0.0013605639212703037
B5,0.047302867001827904,1.2586425609114554e-6
B5A,0.042664230623420084,0.005484478716146068
B6,0.048532118746326784,0.0009631261314412249
B7,0.0525768856229199,0.0019786687283492844
B8,0.028568811526788102,0.014616256477262725
BCH-1,0.0048315043247315415,0.027610298994520062
BCH-2,0.016054807830667116,0.02219331855311629
BCH-3,7.158421967824908e-17,0.033019671630578805
EE-1,0.026363472837874782,0.01573606870975578
MG-1(SP-1),0.044816094218943746,0.00789406069463044
MG-2(SP-2),0.051780198483994705,7.759727266938852e-10
MGI-1,0.03961180873928779,0.009392719120713716
MGI-2,0.0540984810558585,0.005534108123654427
