Name,S1,S2,S3,S4
15-12,0.05835801048653649,1.9372354555551442e-17,1.8698252924144634e-17,0.017493098017151907
17-31,1.1888884098324571e-7,0.03177274199840303,0.03867389067684769,1.7742984017777714e-17
18-1,0.009845321780112153,6.573177688135766e-8,1.8698252924144634e-17,0.07395541440817394
18-31,0.08654626301926142,6.0912785185404565e-5,0.024807670567123668,1.7742984017777714e-17
18A-1,1.8762959181915168e-17,0.01757911415304495,1.8698252924144634e-17,0.061854513355448795
18B-31,0.07745549594294747,1.1294892694881305e-13,0.030036796651066032,1.7742984017777714e-17
18D-31,0.05303931380163932,0.0010845160816976324,0.022740292195266906,0.024973099486926133
22-13,0.008886044586429795,0.014320393879608796,0.011367716945468093,0.026694074101969268
26-12,0.039087036347951735,0.002894371725529789,0.03290959286822239,1.7742984017777714e-17
27-1,0.024484817292017794,0.021027921093483296,1.8698252924144634e-17,0.026217247182102936
46-1,0.031971993149119075,0.026763388958331177,0.026225991152663754,1.7742984017777714e-17
46A-1,0.030733421581189455,0.02846622233501804,0.02602412915071118,1.7742984017777714e-17
47A-1,0.015341992760894495,0.049367798903738956,0.014862229509646782,1.7742984017777714e-17
47C-1,0.03511472782934189,0.048436018518622816,1.8698252924144634e-17,1.7742984017777714e-17
48A-1,1.8762959181915168e-17,0.07909564558547663,1.8698252924144634e-17,1.7742984017777714e-17
55-1,0.008134636368874865,0.03426220258525496,0.030078857330996373,0.023371516621321448
56-1,0.015274180944890905,0.03975884994601846,0.03781250404188671,1.7742984017777714e-17
56A-1,0.04387881944794537,0.04178841149203872,1.8698252924144634e-17,0.004502161071556106
56B-1,1.8762959181915168e-17,0.0780380994341042,0.010113168935457835,1.7742984017777714e-17
57-1,0.017508150467361268,0.04295436161253245,0.036407107519573996,1.7742984017777714e-17
64-1,1.8762959181915168e-17,1.9372354555551442e-17,0.05870759732656944,0.02466764409825517
68A-1,0.011489763044596923,1.9372354555551442e-17,0.04431100142018037,0.038854317767958724
68B-1,0.028739310476972597,1.9372354555551442e-17,0.041214119038103465,0.033828550179695833
77-1,1.8762959181915168e-17,0.025246111488990898,0.01978718845511188,0.05390241338989052
81-1,0.05643934067490948,1.0299642837414648e-8,0.03250850132772998,1.7742984017777714e-17
81-11,0.0245587973235653,0.04381005499261826,1.8698252924144634e-17,1.7742984017777714e-17
81A-1,0.055231610222913494,1.5661009994015083e-6,0.032240680824633466,1.7742984017777714e-17
81B-1,0.0676296402358921,3.4791702774893134e-12,0.017459658649372396,0.018170147080695486
82A-11,1.8762959181915168e-17,1.9372354555551442e-17,1.8698252924144634e-17,0.06608586717059599
88-11,0.021346688515522436,0.017857665641144948,1.8698252924144634e-17,0.03001184091849824
B1,0.01822771148499062,0.05647658572619783,1.8698252924144634e-17,1.7742984017777714e-17
B2,0.00013019134337035687,0.02607478492255591,0.05624910808106692,1.7742984017777714e-17
B3,1.8762959181915168e-17,0.050614542142406356,1.941790606018756e-14,0.03038914800446163
B4,3.822080168422098e-14,0.010961641808208689,0.03589127260109112,0.03913975666485925
B5,1.8762959181915168e-17,1.9372354555551442e-17,0.024363534361698684,0.06019308395886633
B5A,2.9844848648742956e-8,0.0011897119086168827,0.0353763126739165,0.04861738194730589
B6,1.8762959181915168e-17,0.03245652666790708,1.8698252924144634e-17,0.05350477500265946
B7,0.0002077607653740882,0.00011914344713937764,0.03135396145085162,0.06021245256416433
B8,1.8762959181915168e-17,0.07322886133332854,0.0028604434484203168,1.7742984017777714e-17
BCH-1,0.050921219776603646,1.9372354555551442e-17,0.022293878068073092,5.318763959617819e-17
BCH-2,0.035823807248828984,0.017312207982773966,0.023384458310455467,1.7742984017777714e-17
BCH-3,0.06038928597463091,1.9372354555551442e-17,1.8698252924144634e-17,0.017051977323938608
EE-1,1.8762959181915168e-17,0.07498601643009097,8.037388066980909e-13,1.7742984017777714e-17
MG-1(SP-1),0.013097391299290594,1.9372354555551442e-17,0.03158858656376714,0.052111869522414575
MG-2(SP-2),1.8762959181915168e-17,1.9372354555551442e-17,0.06261410160763074,0.02537869877617293
MGI-1,1.5054777906153505e-5,0.011992133886516473,0.049930483595003565,0.026293230006812225
MGI-2,9.205229439068267e-5,1.3983974029868484e-6,0.03580516465056916,0.06252572137810404
