Name,X,Y,A,B,C,Signal
31,-111.09017,39.43636,0.16841374,0.15251204,0.29963446,A
32,-111.09684,39.42302,0.0645904,0.18348223,0.31859353,C
33,-111.13184,39.3258,0.24074595,0.15977687,0.31345528,A
34,-110.85849,40.08996,0.15570554,0.24788176,0.2823811,A
35,-111.06295,39.52219,0.18636581,0.12256967,0.34822395,C
36,-111.13461,39.32358,0.22872338,0.14125507,0.3090488,A
37,-111.08517,39.46386,0.14677721,0.15829952,0.2913675,A
38,-111.06545,39.52385,0.1965415,0.12938443,0.34336364,A
39,-111.06628,39.52191,0.17645906,0.16906336,0.32004875,A
40,-111.08906,39.45802,0.22282624,0.005324642,0.4152939,C
41,-111.13795,39.32024,0.17888394,0.14455725,0.31130615,A
42,-111.09239,39.45163,0.0,0.2952119,0.26948076,B
43,-111.06684,39.52358,0.11386463,0.17215297,0.33080125,C
44,-111.06711,39.52302,0.18642625,0.14650247,0.32743368,A
45,-111.06378,39.53247,0.10194916,0.1995496,0.28882208,C
46,-111.07406,39.50608,0.105063125,0.1414797,0.35351488,C
47,-111.06684,39.52719,0.1473315,0.18771829,0.2819927,A
48,-111.20461,39.13803,0.084963046,0.23311104,0.27709416,C
49,-111.12878,39.35469,0.19332792,0.15225953,0.31986305,A
50,-111.13573,39.33552,0.22736642,0.15385956,0.3258132,A
51,-111.14017,39.32636,0.23862463,0.2226201,0.28840032,A
52,-111.14267,39.31941,0.23521821,0.15921724,0.3117846,A
53,-111.11211,39.4058,0.22041029,0.16135307,0.30557394,A
54,-111.11406,39.40136,0.21256348,0.15668027,0.31439352,A
55,-111.14406,39.31941,0.1939114,0.16864528,0.31431654,A
56,-111.07572,39.51247,0.0820375,0.18587318,0.32043773,C
57,-111.13406,39.3483,0.21280448,0.15052703,0.32040828,A
58,-111.07572,39.5133,0.18776247,0.1623256,0.32236615,A
59,-111.13156,39.35747,0.20981088,0.15968524,0.31503958,A
60,-111.13878,39.33774,0.13997704,0.16169952,0.3007145,C
61,-111.07128,39.52858,0.14209701,0.16200471,0.31439123,C
62,-111.071,39.5308,0.124452576,0.1870756,0.29113492,C
63,-111.11684,39.4033,0.22309053,0.23913726,0.25015786,A
64,-111.07128,39.53163,0.13984738,0.18305676,0.29254836,A
65,-111.14295,39.3308,0.24898988,0.13500921,0.3051651,A
66,-111.146,39.32302,0.032242958,0.11557831,0.366829,C
67,-111.14989,39.31274,0.12774797,0.11491789,0.35454166,C
68,-111.14295,39.33469,0.23762827,0.1594847,0.32196942,A
69,-111.14267,39.33663,0.2270895,0.15309161,0.3166833,A
70,-111.13934,39.34636,0.16603415,0.159322,0.30592236,A
71,-111.11878,39.40469,0.051552605,0.23265022,0.32487795,C
72,-111.07572,39.52802,0.11703981,0.17553844,0.29796827,C
73,-111.10545,39.44552,0.058116496,0.32368898,0.1879144,B
74,-111.07545,39.53024,0.15473545,0.17573738,0.28112236,A
75,-111.18378,39.23108,0.39802876,0.115012616,0.3301461,A
76,-111.09378,39.48691,0.17348471,0.15603934,0.29648373,A
77,-111.0785,39.52997,0.12524435,0.17239456,0.29349604,C
78,-111.15128,39.32691,0.21827944,0.16755389,0.3122871,A
79,-111.1485,39.33497,0.03380787,0.09898719,0.44865718,C
80,-111.09739,39.48413,0.09496152,0.13162361,0.3387273,C
81,-111.08322,39.5258,0.11550887,0.17320104,0.2946027,C
82,-111.14573,39.35024,0.2051365,0.14619964,0.2938202,A
83,-111.14878,39.34219,0.028855026,0.15190288,0.3607055,C
84,-111.09906,39.48441,0.15018825,0.100138634,0.34873536,C
85,-111.0835,39.52913,0.115972094,0.20719211,0.29669818,C
86,-111.09934,39.48524,0.22527285,0.13167508,0.28768408,A
87,-111.11323,39.45163,0.17535336,0.15701403,0.2911408,A
88,-111.07906,39.55024,0.18522923,0.15881932,0.30903032,A
89,-110.84127,40.21218,0.21571831,0.28604257,0.27064344,A
90,-111.16073,39.32302,0.24784094,0.15916862,0.3166601,A
91,-111.15823,39.33052,0.18999594,0.1415006,0.3014833,A
92,-111.10906,39.47608,0.19139448,0.15481085,0.28988236,A
93,-111.09961,39.50441,0.14972995,0.15636604,0.30253553,A
94,-111.15878,39.34274,0.048476644,0.14812647,0.32741016,C
95,-111.14795,39.37608,0.16582885,0.15268786,0.315534,A
96,-111.11406,39.47163,0.1647854,0.16185556,0.301223,A
97,-111.09684,39.52108,0.14678545,0.14672963,0.290082,A
98,-111.16739,39.32441,0.25440344,0.16245472,0.3140589,A
99,-111.13239,39.42358,0.26056415,0.1401856,0.32272333,A
100,-111.16934,39.32135,0.24817786,0.16600633,0.2926843,A
101,-111.20156,39.23163,0.2804557,0.15740639,0.3142682,A
102,-111.20267,39.23052,0.23136693,0.1862897,0.3358082,A
103,-111.15545,39.36441,0.19282876,0.17168552,0.31724474,A
104,-111.101,39.5183,0.02908786,0.16263637,0.3190649,C
105,-111.101,39.51913,0.041872356,0.030526044,0.46214646,C
106,-111.17017,39.32469,0.28523067,0.16043279,0.3066452,A
107,-111.10934,39.50108,0.03571354,0.12755927,0.38174835,C
108,-111.161,39.35608,0.074405596,0.24082458,0.22274174,B
109,-111.0935,39.54774,0.14847319,0.16776976,0.3083515,A
110,-111.02378,39.74524,0.1858507,0.18175049,0.28089362,A
111,-111.09545,39.54802,0.20733322,0.16709575,0.31477663,A
112,-111.101,39.53441,0.17115283,0.16900471,0.28433162,A
113,-111.15573,39.3808,0.06524115,0.34933037,0.16543359,B
114,-111.12489,39.46858,0.19954354,0.18666412,0.32367727,A
115,-111.15628,39.38135,0.20143373,0.13530396,0.29799598,A
116,-111.17156,39.33858,0.110428095,0.22939049,0.3052321,C
117,-111.17184,39.33885,0.41697386,0.044699103,0.40681112,A
118,-111.10017,39.54358,0.10656039,0.18142559,0.31585902,C
119,-111.15156,39.40024,0.20849371,0.16301128,0.31052798,A
120,-111.10461,39.53302,0.03832552,0.1958646,0.31419024,C
121,-111.16295,39.36941,0.10066132,0.15646937,0.3155924,C
122,-111.12073,39.49219,0.17227556,0.15286228,0.29794803,A
123,-111.11823,39.5008,0.27532443,0.11593685,0.29177713,A
124,-111.116,39.50969,0.10407805,0.04833092,0.42369726,C
125,-111.11545,39.51135,0.193742,0.14470744,0.2967961,A
126,-111.17878,39.3333,0.23994045,0.16252223,0.31223705,A
127,-111.1085,39.53247,0.07440675,0.18388976,0.31462133,C
128,-111.17795,39.33691,0.1815261,0.16409877,0.30901217,A
129,-111.12739,39.48024,0.16753012,0.16032742,0.3021336,A
130,-111.11573,39.51385,0.12270406,0.19118279,0.30055004,C
131,-111.1235,39.49358,0.0651652,0.05399181,0.44475144,C
132,-111.19184,39.30135,0.25459626,0.21682017,0.29200944,A
133,-111.03656,39.73802,0.18087938,0.16063948,0.28879103,A
134,-111.211,39.24774,0.3477517,0.13575518,0.26874083,A
135,-111.19184,39.30219,0.26916936,0.20829405,0.2941474,A
136,-111.10684,39.54302,0.10802368,0.17922674,0.30685145,C
137,-111.111,39.53191,0.1486469,0.19229446,0.29748425,A
138,-111.14962,39.42385,0.21780689,0.15132788,0.30680388,A
139,-111.21489,39.24024,0.31593978,0.13337953,0.28495383,A
140,-111.10823,39.5433,0.10410495,0.17505652,0.3138458,C
141,-111.17295,39.36108,0.09590584,0.15691406,0.30396682,C
142,-111.11823,39.51663,0.17718074,0.15075494,0.29471558,A
143,-111.19212,39.30941,0.33696485,0.1606041,0.26523337,A
144,-111.04267,39.73107,0.21167947,0.15997927,0.28701147,A
145,-111.04378,39.7283,0.1805485,0.19916436,0.26903972,A
146,-111.16017,39.40302,0.201573,0.1526625,0.2988742,A
147,-111.17934,39.35024,0.24985972,0.12729685,0.3026693,A
148,-111.12239,39.51135,0.0007366717,0.034532607,0.4544093,C
149,-111.19239,39.31747,0.28867647,0.15328756,0.32542196,A
150,-111.19267,39.31747,0.2595689,0.15605307,0.31712228,A
151,-111.03878,39.75052,0.20811166,0.15523538,0.28971124,A
152,-110.90183,40.13246,0.106871106,0.064345375,0.5342383,C
153,-111.1485,39.44441,0.19407405,0.1436452,0.31174105,A
154,-111.1135,39.54469,0.09104336,0.19248669,0.32192385,C
155,-111.10767,39.56108,0.17482254,0.16633004,0.31727,A
156,-111.12184,39.52247,0.1402279,0.15590604,0.29606166,C
157,-111.12295,39.51969,0.046121355,0.2120825,0.31551376,C
158,-111.18017,39.35969,0.091344215,0.06294993,0.4288834,C
159,-111.21045,39.27524,0.23782232,0.19509016,0.290143,A
160,-111.18156,39.35858,0.16934875,0.12082177,0.33991012,C
161,-111.2635,39.12691,0.31480858,0.1327729,0.32064077,A
162,-111.18128,39.36135,0.04009212,0.17614599,0.2995903,C
163,-111.15934,39.42385,0.18614653,0.1476219,0.30065852,A
164,-111.116,39.54635,0.086389236,0.20708455,0.31367356,C
165,-111.12017,39.5358,0.11502615,0.18610728,0.3230378,C
166,-111.18406,39.35774,0.099092305,0.13770802,0.34829867,C
167,-111.23739,39.20969,0.2719109,0.16206774,0.31029668,A
168,-111.18628,39.3583,0.13070898,0.075737044,0.39548665,C
169,-111.16962,39.40858,0.17985491,0.2770168,0.25906652,B
170,-111.12239,39.54635,0.10794412,0.19981752,0.31670782,C
171,-111.18434,39.37191,0.015161349,0.25928512,0.22545426,B
172,-111.23573,39.2358,0.19622311,0.15210468,0.30774507,A
173,-111.23628,39.23524,0.17326584,0.14918107,0.31033388,A
174,-111.33268,38.96108,0.21876955,0.18013144,0.30743206,A
175,-111.33153,38.96777,0.16594703,0.19954684,0.28345928,A
176,-111.33156,38.96775,0.18142334,0.1843932,0.27932587,A
177,-111.20267,39.33635,0.20283037,0.10030004,0.33090892,A
178,-111.26795,39.1533,0.2809673,0.1888821,0.24680346,A
179,-111.21795,39.29747,0.22397093,0.18002744,0.30434307,A
180,-111.32712,38.98719,0.1666221,0.16575256,0.23763779,A
181,-111.32156,39.00497,0.14101692,0.2104902,0.28263438,A
182,-111.22184,39.28913,0.2819319,0.17146602,0.30212176,A
183,-111.241,39.23524,0.23525986,0.14714813,0.31551486,A
184,-111.21823,39.3008,0.25170657,0.14761944,0.31030196,A
185,-111.12461,39.56885,0.0771558,0.18157074,0.30393517,C
186,-111.14406,39.5158,0.12636332,0.16025023,0.34455746,C
187,-111.24378,39.23497,0.27529505,0.14330703,0.32117465,A
188,-111.23989,39.24858,0.28003585,0.13641535,0.3153223,A
189,-111.29712,39.08691,0.29770356,0.1443404,0.28741103,A
190,-111.07934,39.70357,0.20045137,0.14937642,0.28096196,A
191,-111.21934,39.31135,0.26075184,0.14260146,0.29750255,A
192,-111.21767,39.31608,0.18924904,0.19739564,0.3066113,A
193,-111.2435,39.24719,0.2544334,0.14108565,0.3222993,A
194,-111.14962,39.51497,0.19866551,0.15450859,0.30053672,A
195,-111.22017,39.31608,0.20938447,0.16215582,0.29354012,A
196,-111.18628,39.4133,0.21407443,0.1421023,0.30407476,A
197,-111.33129,39.00692,0.1486483,0.20839012,0.26697016,A
198,-110.90738,40.20079,0.25873154,0.18138988,0.2959426,A
199,-111.21906,39.33274,0.02631499,0.06726791,0.4098127,C
200,-111.21906,39.33358,0.16587126,0.19311602,0.29022262,A
201,-111.16128,39.49802,0.16971616,0.15295182,0.2976864,A
202,-111.13128,39.58441,0.20165415,0.11563598,0.27940628,A
203,-111.07072,39.75468,0.21273991,0.15988709,0.2791995,A
204,-111.18517,39.43635,0.1935949,0.12938702,0.30491677,A
205,-111.33518,39.01108,0.13001664,0.19321682,0.2913099,A
206,-111.18323,39.44469,0.18623205,0.14677668,0.30774394,A
207,-111.22073,39.33969,0.19079736,0.20426595,0.2979581,A
208,-111.13962,39.56885,0.15340438,0.1508822,0.27465284,A
209,-111.21934,39.34608,0.3203645,0.2578052,0.2890389,A
210,-111.23017,39.31802,0.25993562,0.2116581,0.29134074,A
211,-111.19378,39.42247,0.20284408,0.14439006,0.29489666,A
212,-111.19434,39.42219,0.21429734,0.14000535,0.29579347,A
213,-111.20601,39.39135,0.009983029,0.16564994,0.3576202,C
214,-111.23517,39.30913,0.1958312,0.16575886,0.3081233,A
215,-111.20628,39.3908,0.07349931,0.085435525,0.42899165,C
216,-111.13295,39.59774,0.15142095,0.18294075,0.23171164,A
217,-111.14267,39.57108,0.075211026,0.07683033,0.37821698,C
218,-111.22378,39.34497,0.19488743,0.15617996,0.29783794,A
219,-111.25545,39.25608,0.20405439,0.023933865,0.5291926,C
220,-111.15878,39.52969,0.19463462,0.1404139,0.29189384,A
221,-111.14434,39.5708,0.15286241,0.15356886,0.2733632,A
222,-111.20878,39.38941,0.021270638,0.04333153,0.43379918,C
223,-111.17517,39.48552,0.14465755,0.15848063,0.2923005,A
224,-111.25712,39.25552,0.060011245,0.055909365,0.49630037,C
225,-111.25628,39.25858,0.28018245,0.1287886,0.32947043,A
226,-111.20767,39.39691,0.12289627,0.08924765,0.3726956,C
227,-111.23323,39.32497,0.18207191,0.1876173,0.30701563,A
228,-111.35073,38.99108,0.19241461,0.1802703,0.25907743,A
229,-111.17851,39.47997,0.18772304,0.1735031,0.29369405,A
230,-111.20295,39.41108,0.003235098,0.0042917193,0.49749506,C
231,-111.23878,39.31052,0.21117651,0.19448203,0.30312487,A
232,-111.23517,39.32135,0.16589789,0.20693378,0.28793812,A
233,-111.1335,39.60802,0.086097434,0.19150692,0.26445305,C
234,-111.31906,39.08441,0.19972758,0.13990082,0.29282162,A
235,-111.136,39.60413,0.1767975,0.16088106,0.2450293,A
236,-111.21212,39.39024,0.19333626,0.16379622,0.30769765,A
237,-111.23878,39.31496,0.20106508,0.16458921,0.30597952,A
238,-111.22989,39.34135,0.20086323,0.19251719,0.2999516,A
239,-111.34795,39.00969,0.14472602,0.1911816,0.28358272,A
240,-111.16378,39.53191,0.057212807,0.2880764,0.22841816,B
241,-111.18989,39.4608,0.17623688,0.14277598,0.29759443,A
242,-111.17851,39.49358,0.1895165,0.15198138,0.2941304,A
243,-111.2824,39.20191,0.2633102,0.16990502,0.32035327,A
244,-111.35073,39.00858,0.17456277,0.18308504,0.26256612,A
245,-111.22239,39.37302,0.17618209,0.16294195,0.29490447,A
246,-111.22517,39.36635,0.110736266,0.17037049,0.32477134,C
247,-111.23517,39.34163,0.19491093,0.20333439,0.298166,A
248,-111.22239,39.38219,0.16733508,0.16886625,0.29549426,A
249,-111.22545,39.37385,0.18268159,0.161544,0.3024776,A
250,-111.25601,39.28858,0.0640847,0.20595476,0.38540113,C
251,-111.02016,39.9519,0.27597332,0.4718496,0.15635562,B
252,-111.25628,39.29108,0.2491361,0.11589961,0.3039413,A
253,-111.24434,39.32496,0.205261,0.18671024,0.29313257,A
254,-111.22601,39.37691,0.0058222744,0.23992458,0.2926902,C
255,-111.24489,39.32358,0.19783121,0.14460634,0.30610755,A
256,-111.17462,39.5258,0.12466884,0.17940937,0.2916046,C
257,-111.2874,39.20774,0.27784854,0.13491142,0.32327583,A
258,-111.28767,39.20802,0.28318688,0.13083734,0.3173828,A
259,-111.25517,39.30135,0.2520062,0.19527529,0.30129966,A
260,-111.22962,39.37441,0.16454637,0.2032723,0.286072,A
261,-111.24934,39.32024,0.28110585,0.1658865,0.32202563,A
262,-111.15573,39.58496,0.02130227,0.05680703,0.4175762,C
263,-111.22184,39.40191,0.1821163,0.20863555,0.2816801,A
264,-111.23156,39.37497,0.17173162,0.15159819,0.29731086,A
265,-111.26212,39.28913,0.25624964,0.18738388,0.29711488,A
266,-111.22656,39.3908,0.13886373,0.120236866,0.34288096,C
267,-111.31795,39.13275,0.024469228,0.112348266,0.4427084,C
268,-111.24628,39.33608,0.22770345,0.1710368,0.30696025,A
269,-111.23184,39.37774,0.23231965,0.03194818,0.42420727,C
270,-111.22156,39.40691,0.00012501625,5.0136954e-5,0.5172038,C
271,-110.93961,40.19384,0.16384414,0.2479984,0.28047806,A
272,-111.22878,39.38691,0.21898666,0.17708527,0.2773476,A
273,-111.16573,39.56552,0.16624539,0.16299716,0.29989263,A
274,-111.25267,39.3208,0.22231625,0.110183336,0.3427755,A
275,-111.18267,39.51913,0.066564046,0.084392585,0.41600665,C
276,-111.24934,39.33135,0.0395851,0.28939903,0.23443596,B
277,-111.21073,39.44163,0.14117144,0.18646023,0.27930853,A
278,-111.15684,39.59358,0.18647349,0.13847406,0.23979001,A
279,-111.23128,39.38469,0.19089097,0.16518989,0.2970458,A
280,-111.23684,39.36941,0.1639628,0.19745831,0.2861468,A
281,-111.23378,39.37913,0.07730662,0.1918618,0.3127633,C
282,-111.17545,39.54385,0.18354087,0.10515547,0.30022708,A
283,-110.99211,40.05579,0.12357885,0.22231781,0.27663338,A
284,-111.22851,39.39552,0.16700643,0.18179291,0.28498563,A
285,-111.33379,39.09747,0.15434621,0.13322325,0.30568963,C
286,-111.22517,39.40552,0.16848353,0.16326609,0.29847044,A
287,-111.25517,39.32135,0.0,0.17008626,0.36689368,C
288,-111.22434,39.4108,0.15514544,0.21258937,0.28007138,A
289,-111.25656,39.32024,0.24855456,0.17491303,0.30300462,A
290,-111.38462,38.95664,0.2264796,0.16937836,0.31075487,A
291,-111.23351,39.38774,0.14078107,0.19641872,0.28332043,A
292,-111.28712,39.23719,0.14042139,0.22237533,0.28871986,A
293,-111.34129,39.08525,0.19231677,0.13912302,0.2998484,A
294,-111.26517,39.30496,0.26490876,0.18751724,0.30853885,A
295,-111.40157,38.91942,0.14665258,0.17506236,0.23836903,A
296,-111.33157,39.11969,0.009186194,0.15438113,0.33587894,C
297,-111.23017,39.41052,0.16293941,0.16666837,0.2923977,A
298,-111.16989,39.58108,0.18734662,0.16894156,0.28230292,A
299,-111.39574,38.94358,0.13581887,0.19349706,0.3003502,A
300,-111.20628,39.48191,0.18580452,0.13630667,0.28139463,A
301,-111.19517,39.5133,0.18293051,0.1651001,0.3003575,A
302,-111.37296,39.00969,0.27243224,0.14391425,0.30816483,A
303,-111.39601,38.94386,0.14020285,0.18170823,0.31919363,C
304,-111.41685,38.88719,0.19307497,0.20424189,0.25515863,A
305,-111.23573,39.40274,0.17237554,0.18881015,0.28993693,A
306,-111.07017,39.86968,0.18785739,0.14382482,0.30038124,A
307,-111.33045,39.13775,0.021766441,0.14421844,0.31302837,C
308,-111.40046,38.93831,0.22832751,0.14925751,0.30883583,A
309,-111.37323,39.01886,0.27254033,0.17957874,0.30139482,A
310,-111.43907,38.83081,0.23212671,0.25159168,0.20901123,A
311,-111.3324,39.13636,0.26424444,0.1408929,0.32027242,A
312,-111.41629,38.89692,0.15216297,0.215954,0.24725275,A
313,-111.18267,39.56302,0.20492749,0.13528441,0.29454112,A
314,-111.09628,39.80746,0.020793341,0.017752565,0.48644382,C
315,-111.4149,38.90803,0.18132883,0.19164884,0.31657234,A
316,-111.33573,39.13608,0.26351207,0.14239702,0.31903124,A
317,-111.09295,39.82163,0.1962887,0.1555199,0.28755715,A
318,-111.17184,39.60135,0.10096768,0.07119592,0.41526684,C
319,-111.17323,39.60219,0.15316315,0.09408737,0.3738466,C
320,-111.41018,38.93331,0.17099231,0.1841361,0.30101904,A
321,-111.19295,39.54996,0.05471707,0.1564698,0.3602427,C
322,-111.25573,39.3733,0.0556079,0.19089037,0.30802214,C
323,-111.41713,38.91553,0.22712497,0.17160863,0.2961485,A
324,-111.4174,38.91553,0.25072923,0.1726008,0.28879827,A
325,-111.15906,39.64996,0.22015636,0.14503767,0.29497078,A
326,-111.25295,39.38719,0.021313682,0.22577266,0.2811624,C
327,-111.46129,38.79442,0.2149562,0.18662031,0.2696068,A
328,-111.18545,39.57885,0.2008172,0.16891952,0.29843342,A
329,-111.24878,39.4008,0.017811181,0.167175,0.34184915,C
330,-111.30268,39.2483,0.21025246,0.13467553,0.30912018,A
331,-111.34934,39.11775,0.19260252,0.13067482,0.32254407,A
332,-111.19767,39.54774,0.14217955,0.15693663,0.27894503,A
333,-111.31851,39.20747,0.24720255,0.12968509,0.3123161,A
334,-111.17712,39.60719,0.23751558,0.121983,0.3004673,A
335,-111.41268,38.93969,0.14278965,0.1882954,0.3067522,A
336,-111.35879,39.09552,0.2009404,0.14424679,0.2994867,A
337,-111.24851,39.40885,0.08499106,0.18759657,0.31074893,C
338,-111.17684,39.61163,0.1330082,0.011268,0.42586872,C
339,-111.24156,39.43052,0.1864936,0.1363247,0.3078575,A
340,-111.22184,39.48802,0.19099969,0.1464012,0.28536704,A
341,-111.17989,39.61469,0.15816182,0.15322405,0.28098166,A
342,-111.18239,39.61219,0.10976008,0.1013764,0.35836712,C
343,-111.42324,38.9333,0.16924015,0.16314235,0.31443107,A
344,-111.42296,38.93414,0.14238562,0.17806156,0.3186127,C
345,-111.18323,39.61441,0.05112148,0.11455912,0.40360734,C
346,-111.20934,39.54246,0.0,0.2742187,0.27980602,C
347,-111.22767,39.49247,0.15142967,0.1579937,0.2923376,A
348,-111.27712,39.3533,0.12461605,0.1663287,0.3058702,C
349,-111.39129,39.02969,0.26293632,0.15041946,0.30446902,A
350,-111.20462,39.56135,0.14057744,0.1579852,0.28965914,A
351,-111.20962,39.54774,0.14950727,0.1519749,0.28493336,A
352,-111.21351,39.53885,0.15917382,0.15688674,0.29033265,A
353,-111.46352,38.83081,0.21563463,0.1802715,0.28905192,A
354,-111.24434,39.45469,0.07469238,0.1608603,0.31156185,C
355,-111.16462,39.68441,0.19451144,0.15836109,0.30284953,A
356,-111.16517,39.68441,0.18823908,0.15185304,0.30702987,A
357,-111.21684,39.53996,0.15875417,0.098168604,0.27254114,A
358,-111.2099,39.56024,0.13806392,0.15966998,0.2740872,A
359,-111.47296,38.81469,0.1994847,0.20069039,0.27239433,A
360,-111.39851,39.02941,0.21927369,0.16957444,0.3054502,A
361,-111.16184,39.70302,0.17629048,0.20484032,0.27347925,A
362,-111.22073,39.54385,0.17010058,0.1641087,0.30396798,A
363,-111.36435,39.13886,0.114450626,0.1554111,0.30879238,C
364,-111.36379,39.14108,0.12045326,0.14885756,0.30342695,C
365,-111.43602,38.9358,0.22446911,0.2770956,0.22028655,B
366,-111.22378,39.53885,0.19819465,0.118148826,0.24701886,A
367,-111.15212,39.73996,0.22224951,0.17819615,0.30223384,A
368,-111.21212,39.57219,0.21178156,0.10837437,0.2964525,A
369,-111.30712,39.30496,0.23492706,0.15794133,0.30291826,A
370,-111.49018,38.78358,0.24746071,0.17298187,0.31206587,A
371,-111.19295,39.6283,0.10953281,0.24896428,0.24929813,B
372,-111.16378,39.71135,0.1918511,0.19181806,0.2824267,A
373,-111.16378,39.71246,0.17510048,0.2059531,0.27288193,A
374,-111.13684,39.79163,0.4047209,0.24504495,0.16062976,A
375,-111.25517,39.46052,0.014957617,0.18886863,0.30360797,C
376,-111.21934,39.56191,0.14304353,0.16877398,0.28935635,A
377,-111.25378,39.46497,0.124507226,0.10615076,0.34674978,C
378,-111.43324,38.95719,0.35034707,0.14210251,0.30209187,A
379,-111.43407,38.95608,0.13702524,0.18837038,0.28895935,A
380,-111.16545,39.71774,0.2002316,0.1641134,0.29401222,A
381,-111.27406,39.4183,0.06883135,0.17158777,0.30198044,C
382,-111.19545,39.6408,0.0461074,0.13989773,0.3512047,C
383,-111.19489,39.64441,0.0017620882,0.0037717363,0.43502927,C
384,-111.43685,38.95997,0.41109574,0.19383886,0.29023117,A
385,-111.22101,39.57246,0.148479,0.1656595,0.28165355,A
386,-111.37074,39.14969,0.08304317,0.16768433,0.3142712,C
387,-111.31212,39.31858,0.15974845,0.215294,0.26139092,A
388,-111.22628,39.56746,0.1484198,0.17729513,0.24035868,A
389,-111.46629,38.88997,0.26333725,0.17883624,0.30511945,A
390,-111.20212,39.64135,0.16085951,0.13969125,0.2663999,A
391,-111.31545,39.32219,0.15421419,0.1958431,0.28234917,A
392,-111.19323,39.66663,0.15143818,0.143843,0.2889784,A
393,-111.20017,39.64719,0.037908584,0.13121058,0.34379524,C
394,-111.20156,39.64357,0.019216143,0.03508676,0.4457718,C
395,-111.3824,39.13469,0.13666849,0.14580148,0.31477416,C
396,-111.46768,38.90025,0.17377265,0.20322083,0.26604244,A
397,-111.22517,39.58913,0.1450348,0.15985198,0.25697044,A
398,-111.02711,40.14218,0.061020244,0.04652458,0.52176356,C
399,-111.48713,38.85219,0.24392353,0.18688363,0.31367296,A
400,-111.48714,38.85217,0.29829374,0.17186192,0.31474236,A
401,-111.15378,39.79607,0.17806499,0.18517709,0.23223838,A
402,-111.04044,40.11218,0.29577476,0.21223632,0.29557487,A
403,-111.16906,39.75579,0.19031468,0.18574747,0.26379883,A
404,-111.16795,39.75913,0.21038322,0.17679368,0.28521988,A
405,-111.32934,39.30524,0.17952678,0.17557053,0.31108025,A
406,-111.45768,38.94053,0.2688277,0.18998112,0.2972726,A
407,-111.45796,38.94053,0.28216383,0.17836854,0.3033683,A
408,-111.17212,39.75246,0.1859294,0.19064163,0.2831519,A
409,-111.42796,39.03164,0.056027677,0.31442595,0.24407165,B
410,-111.20684,39.66024,0.15391636,0.13983537,0.28078228,A
411,-111.32518,39.33108,0.035611123,0.1349676,0.34848848,C
412,-111.17045,39.77329,0.20249559,0.18926688,0.27250892,A
413,-111.45491,38.97219,0.2982676,0.1525274,0.30795377,A
414,-111.28045,39.46774,0.15039374,0.05778659,0.36385483,C
415,-111.32934,39.33302,0.09347445,0.2984076,0.20955475,B
416,-111.33935,39.30496,0.018726895,0.2563281,0.3484846,C
417,-111.15712,39.8244,0.15417962,0.19614847,0.28797868,A
418,-111.20712,39.68496,0.20617847,0.13852909,0.28985488,A
419,-111.17712,39.77246,0.21070364,0.1689973,0.29591048,A
420,-111.15489,39.84135,0.1838907,0.19258581,0.2794348,A
421,-111.16239,39.82218,0.20961358,0.18880394,0.26927957,A
422,-111.30962,39.41052,0.0066172024,0.009015603,0.50319856,C
423,-111.2224,39.67274,0.20550281,0.14028993,0.2868812,A
424,-111.29295,39.47469,0.015718555,0.15529208,0.31108755,C
