Name,S1,S2,S3
1,1.6326891,4.32783,2.3339043
2,1.7955403,4.0541067,1.6403424
3,3.0111265,3.597729,1.9170676
4,2.0838437,4.279111,2.31304
5,2.8231752,3.7890048,0.89060026
6,1.9312646,3.907473,1.5954466
7,1.903961,4.020915,1.8255746
8,1.3852224,3.885766,2.380274
9,1.004143,5.182978,0.74601567
10,4.539788,1.6860784,0.4410798
11,1.7070118,4.3721857,2.918396
12,3.4004958,3.9503102,1.0694439e-15
13,2.557193,4.4511604,1.0694439e-15
14,1.6499925,4.03568,2.1716287
15,0.5822852,7.8625646,0.6386668
16,2.6512928,3.4425852,0.25712663
17,1.2409633,6.0865903,0.42984188
18,1.9611171,4.287835,2.6631525
19,1.8530985,4.320483,2.3644052
20,2.1080797,4.3932486,2.3776252
21,1.9491618,4.339911,3.0110462
22,1.9483966,4.252675,2.3471344
23,1.6729743,4.522694,2.783988
24,1.6357054,4.5565357,2.77635
25,1.6915963,4.368536,2.5935137
26,1.7353162,4.4193974,2.58527
27,1.8790954,4.327388,2.4773521
28,1.8318552,4.3339663,2.4012997
29,1.9334362,4.056696,1.7544
30,2.1007206,4.240066,2.4633014
31,1.8517272,4.0701823,1.7394406
32,2.2277522,4.327719,0.667114
33,1.9399332,4.257922,2.4865148
34,3.00966,3.8358157,1.6081855
35,1.4881815,4.7302136,1.9248563
36,1.7150505,4.1980653,2.3623412
37,1.921996,3.9578855,1.5159703
38,1.570923,4.664192,2.0299547
39,2.0526853,4.3474865,1.8225356
40,0.064649224,5.64128,2.3014333
41,1.755144,4.228729,1.8475808
42,3.5843198,3.66058,1.0224319e-6
43,2.0901978,4.4935465,1.1760368
44,1.7787619,4.447802,1.9254806
45,2.4228344,3.923309,1.0529693
46,1.7177778,4.8020844,1.0851315
47,2.2791843,3.83054,1.5216954
48,2.830321,3.7639987,0.87753034
49,1.8486613,4.344964,1.9967636
50,1.8680881,4.42579,2.348326
51,2.7029452,3.91758,2.464605
52,1.9331385,4.2352276,2.4294224
53,1.9590706,4.150863,2.2764804
54,1.9023359,4.270667,2.1954358
55,2.047609,4.2696214,2.00279
56,2.256782,4.3527703,0.84731424
57,1.8276261,4.3523703,2.1979249
58,1.9708787,4.378966,1.9392816
59,1.9388207,4.279443,2.1670058
60,1.9632771,4.084853,1.4457356
61,1.9669825,4.2706356,1.4676315
62,2.2713811,3.954726,1.2853931
63,2.9034886,3.3981009,2.304163
64,2.2225864,3.973926,1.4443965
65,1.6392164,4.14531,2.5716612
66,1.4032958,4.9829416,0.3330174
67,1.3952773,4.8160324,1.3194292
68,1.9363858,4.3735766,2.4543142
69,1.858764,4.3017707,2.345466
70,1.9344103,4.1555963,1.7148632
71,2.824726,4.4130855,0.5324547
72,2.1313026,4.0475492,1.2088312
73,3.9300745,2.5525966,0.60024905
74,2.133718,3.8187172,1.598166
75,1.3964274,4.4846473,4.110991
76,1.8945539,4.0273833,1.7918155
77,2.093131,3.986799,1.2935709
78,2.034358,4.2420535,2.2544723
79,1.2018545,6.094481,0.34918043
80,1.59811,4.6012125,0.9807983
81,2.102923,4.0018315,1.1930192
82,1.7750851,3.9912026,2.118727
83,1.8443311,4.8997607,0.29802558
84,1.2158347,4.7371607,1.5512009
85,2.515626,4.0302963,1.1978035
86,1.598735,3.9078507,2.3267028
87,1.9063882,3.954806,1.8111156
88,1.928307,4.197814,1.9131173
89,3.47299,3.6763735,2.22802
90,1.932548,4.301456,2.5597947
91,1.7180318,4.095297,1.9623497
92,1.8796382,3.9377117,1.9767942
93,1.8985206,4.10959,1.5464674
94,1.7984797,4.4474826,0.50068504
95,1.8538619,4.286159,1.7127428
96,1.9651717,4.091761,1.7019657
97,1.78152,3.9404237,1.5160555
98,1.9724464,4.2661214,2.6275747
99,1.7020655,4.3838177,2.6912045
100,2.0155683,3.9757724,2.5632744
101,1.911152,4.268965,2.8966522
102,2.2618392,4.56156,2.3896449
103,2.0845222,4.309397,1.991608
104,1.9746519,4.3341217,0.3004304
105,0.3706324,6.277717,0.43247348
106,1.9478971,4.1654153,2.9459698
107,1.5487628,5.185603,0.3688629
108,2.9239752,3.025685,0.76848906
109,2.036979,4.188593,1.5334871
110,2.2067263,3.81561,1.919536
111,2.0287955,4.275871,2.1414156
112,2.051973,3.8623114,1.767731
113,4.2414,2.247221,0.67383516
114,2.266385,4.3967757,2.0609608
115,1.642795,4.0479255,2.0804834
116,2.785148,4.1462197,1.140543
117,0.54271483,5.5260515,4.306663
118,2.2027814,4.290574,1.1005958
119,1.9792038,4.2181582,2.1534016
120,2.378093,4.2679057,0.39584038
121,1.8997751,4.2869525,1.0396681
122,1.8559796,4.047274,1.7793268
123,1.407649,3.9634497,2.8436546
124,0.5868106,5.7554297,1.0749573
125,1.7569675,4.0316267,2.0010405
126,1.973266,4.241374,2.4781954
127,2.2327003,4.2737613,0.7685009
128,1.9924077,4.1975675,1.87487
129,1.9466177,4.1041303,1.7303143
130,2.3212488,4.0826197,1.2673337
131,0.6555424,6.041426,0.67305076
132,2.6325252,3.9666057,2.6295662
133,1.9504067,3.922887,1.8681904
134,1.6482736,3.6505287,3.5917106
135,2.5290053,3.9956472,2.7800827
136,2.176084,4.1682167,1.1157093
137,2.3347461,4.040974,1.5352813
138,1.8373497,4.1675706,2.2495916
139,1.6194296,3.8707633,3.2631452
140,2.1254513,4.263227,1.0752351
141,1.9051744,4.1290326,0.99055165
142,1.8303934,4.003365,1.8299894
143,1.9499772,3.6028838,3.4803
144,1.9423907,3.898714,2.1863053
145,2.418157,3.6545887,1.864773
146,1.853554,4.059855,2.0819218
147,1.5455766,4.111407,2.5806453
148,0.41927817,6.172617,0.007608623
149,1.8611432,4.4204755,2.9815593
150,1.8947207,4.307734,2.6809254
151,1.8847927,3.935387,2.1494555
152,0.78125036,7.257,1.1038051
153,1.7440703,4.2346363,2.0044699
154,2.33708,4.3729577,0.94033015
155,2.0194986,4.3097405,1.8056331
156,1.8929354,4.0216503,1.4483266
157,2.575003,4.285884,0.47635874
158,0.76430756,5.8258777,0.94343746
159,2.36869,3.9412522,2.4563186
160,1.4669592,4.61728,1.7490976
161,1.6120641,4.3555284,3.2514617
162,2.138679,4.0695825,0.41408655
163,1.7923535,4.084093,1.9225914
164,2.5143201,4.260887,0.89226055
165,2.2596242,4.388089,1.1880335
166,1.6719841,4.7312284,1.0234627
167,1.9677478,4.2150164,2.8083982
168,0.91956246,5.372222,1.3500116
169,3.3634033,3.5191145,1.8576094
170,2.4260874,4.302104,1.1148876
171,3.1481142,3.0625315,0.15659213
172,1.8467811,4.1803555,2.0266662
173,1.8112841,4.2155213,1.789555
174,2.1870685,4.1761036,2.2595344
175,2.422801,3.8504615,1.7139635
176,2.2388127,3.7943141,1.8738085
177,1.2177944,4.4950094,2.0949085
178,2.2933147,3.3525352,2.901936
179,2.1858058,4.1341434,2.3132563
180,2.0124872,3.2280304,1.7209358
181,2.5556698,3.839256,1.4564759
182,2.0818572,4.1039696,2.9118989
183,1.7866012,4.285899,2.4298525
184,1.7923237,4.215088,2.5997202
185,2.2045438,4.1286025,0.7968942
186,1.9456806,4.6804085,1.305128
187,1.7399645,4.3627806,2.843351
188,1.656289,4.283283,2.8923159
189,1.752511,3.9041414,3.0747945
190,1.8136561,3.8165386,2.0703373
191,1.7313977,4.041223,2.6931431
192,2.396682,4.1649547,1.9546354
193,1.7129936,4.3780575,2.627884
194,1.8759683,4.0824385,2.0518923
195,1.9688172,3.987398,2.1626017
196,1.7253373,4.130499,2.2110415
197,2.5301716,3.6264763,1.5352957
198,2.202348,4.020033,2.672277
199,0.8167343,5.5668244,0.27179113
200,2.344721,3.9423335,1.7131809
201,1.8570668,4.0437202,1.7528925
202,1.403996,3.7954063,2.08276
203,1.9412715,3.7925978,2.197258
204,1.5709544,4.1419363,1.9995211
205,2.345945,3.9571028,1.3428608
206,1.7820911,4.1803403,1.9234748
207,2.480098,4.047411,1.9706271
208,1.8319384,3.7308364,1.5844183
209,3.1301455,3.926254,3.3088453
210,2.56985,3.957522,2.6847131
211,1.753114,4.005825,2.09505
212,1.699877,4.0180073,2.2133436
213,2.0112412,4.8578506,0.10310849
214,2.0125637,4.185493,2.0226183
215,1.0373167,5.8273478,0.7591285
216,2.2211778,3.1475306,1.5639327
217,0.93283653,5.137634,0.7768078
218,1.8962613,4.0457788,2.0128708
219,0.2905934,7.1884604,2.1075506
220,1.7048374,3.9650352,2.0102596
221,1.8645587,3.713318,1.5788206
222,0.5261104,5.8926525,0.21969117
223,1.9241948,3.970559,1.4940777
224,0.67882437,6.7416577,0.61981875
225,1.5636888,4.475469,2.89383
226,1.0836017,5.062632,1.2693189
227,2.2779582,4.170447,1.8805072
228,2.1887546,3.5192628,1.9873306
229,2.1065905,3.989489,1.9388742
230,0.05210797,6.7578864,0.03341331
231,2.3613064,4.1175957,2.1811106
232,2.5124896,3.9113011,1.7134559
233,2.325184,3.5922842,0.88924676
234,1.6986078,3.977638,2.0628617
235,1.9533397,3.3284354,1.8260312
236,1.9887341,4.1797113,1.9968498
237,1.9983624,4.1563725,2.076676
238,2.3374503,4.0744905,2.0745912
239,2.3212342,3.8521383,1.4947848
240,3.4976838,3.1027925,0.59091544
241,1.7335167,4.042471,1.820241
242,1.8452842,3.9954164,1.9573978
243,2.0629044,4.351623,2.7195668
244,2.2229297,3.5666523,1.80295
245,1.9783621,4.005931,1.819675
246,2.0685558,4.4116373,1.1437259
247,2.4687874,4.0502353,2.0131135
248,2.050292,4.0139427,1.7282997
249,1.9613888,4.1088033,1.8868042
250,2.5006027,5.235222,0.6618909
251,5.7289686,2.1239076,2.8503566
252,1.4071968,4.128686,2.5731716
253,2.2669451,3.9818618,2.120013
254,2.9130478,3.9758527,0.06013464
255,1.75574,4.1581116,2.0432754
256,2.1783016,3.9611063,1.2876267
257,1.638029,4.3913226,2.8697243
258,1.5885634,4.311273,2.924861
259,2.3709378,4.092802,2.6028152
260,2.4680336,3.885952,1.6994969
261,2.0141134,4.37434,2.903367
262,0.6897234,5.672282,0.22001787
263,2.5331516,3.8262937,1.8809657
264,1.8406316,4.038619,1.7737088
265,2.275124,4.035957,2.646643
266,1.4598577,4.657635,1.4342369
267,1.3640782,6.013674,0.25272742
268,2.0766459,4.169695,2.351807
