Signal A
8740 	1.0
4307 	0.973
13597	0.926
6745 	0.92
6743 	0.916
6995 	0.892
6902 	0.882
7159 	0.881
7013 	0.879
6947 	0.879
6998 	0.878
7000 	0.876
6985 	0.874
6889 	0.874
6946 	0.873
7031 	0.872
6969 	0.872
6915 	0.871
7016 	0.869
6957 	0.867
7101 	0.864
7117 	0.86
6919 	0.859
6945 	0.859
6452 	0.858
6959 	0.858
6898 	0.858
6748 	0.856
6669 	0.855
6911 	0.855
6834 	0.854
6899 	0.854
6926 	0.852
6965 	0.852
7041 	0.847
7060 	0.845
6894 	0.842
6750 	0.839
6950 	0.837
7085 	0.836
5827 	0.835
6455 	0.834
7053 	0.833
6960 	0.833
7071 	0.83
6667 	0.828
6944 	0.827
6980 	0.825
6953 	0.824
6923 	0.824
6666 	0.821
9108 	0.821
6888 	0.816
14243	0.814
6996 	0.813
6752 	0.813
6456 	0.812
6451 	0.809
6838 	0.808
5983 	0.807
6918 	0.807
6848 	0.806
6884 	0.804
6989 	0.804
5982 	0.798
6903 	0.793
6329 	0.786
6453 	0.785
5066 	0.783
6450 	0.783
6841 	0.782
5829 	0.781
6920 	0.78
6344 	0.776
5547 	0.775
6673 	0.775
7191 	0.763
7686 	0.761
7181 	0.76
5828 	0.746
6331 	0.742
4935 	0.741
4548 	0.737
7919 	0.732
9701 	0.732
4918 	0.731
2190 	0.727
6747 	0.717
6348 	0.716
6746 	0.715
4932 	0.715
6287 	0.714
4922 	0.71
4797 	0.71
5494 	0.709
7055 	0.704
7088 	0.702
7111 	0.7
7143 	0.7
14233	0.699
7008 	0.698
7035 	0.698
2912 	0.698
7094 	0.697
6751 	0.694
6954 	0.693
7044 	0.693
7001 	0.693
6997 	0.692
6931 	0.69
3603 	0.69
6867 	0.689
6744 	0.689
6672 	0.689
6977 	0.689
9139 	0.685
4094 	0.683
6934 	0.68
11048	0.679
6872 	0.679
8256 	0.679
7240 	0.679
6941 	0.677
6992 	0.677
7248 	0.677
6013 	0.676
6927 	0.675
9124 	0.675
6994 	0.675
6890 	0.675
7073 	0.675
6876 	0.674
6956 	0.674
6951 	0.673
4798 	0.672
7192 	0.672
6637 	0.672
7022 	0.672
8210 	0.671
6981 	0.67
7163 	0.67
7104 	0.67
7711 	0.668
6887 	0.665
9102 	0.665
7047 	0.665
6921 	0.665
4738 	0.664
6882 	0.663
7019 	0.663
7250 	0.663
4854 	0.662
6940 	0.661
7039 	0.66
6306 	0.659
6961 	0.659
12667	0.658
7258 	0.658
6952 	0.657
4559 	0.657
8232 	0.656
7097 	0.656
7131 	0.655
9159 	0.655
5719 	0.654
1960 	0.654
11479	0.654
6361 	0.652
7563 	0.651
7011 	0.65
7210 	0.65
9495 	0.65
7006 	0.649
14024	0.647
7108 	0.646
6909 	0.646
11183	0.645
7004 	0.644
7915 	0.643
10091	0.643
6906 	0.64
7038 	0.64
11074	0.639
7490 	0.639
6970 	0.638
11052	0.638
6935 	0.638
1855 	0.636
2004 	0.636
9117 	0.636
4571 	0.636
6928 	0.635
5893 	0.634
11057	0.634
8297 	0.633
13807	0.633
11593	0.632
7193 	0.63
11173	0.63
6914 	0.628
12225	0.627
7026 	0.627
4874 	0.626
13747	0.626
1011 	0.626
7157 	0.625
7424 	0.623
7102 	0.621
7202 	0.621
2642 	0.618
8133 	0.618
6783 	0.617
7953 	0.616
9533 	0.616
8934 	0.616
9397 	0.616
4522 	0.616
7070 	0.616
11157	0.616
11049	0.615
1602 	0.614
8074 	0.614
13287	0.613
9969 	0.612
5831 	0.611
4883 	0.611
7593 	0.61
8422 	0.609
4697 	0.609
13858	0.608
1973 	0.608
13669	0.608
11437	0.608
8305 	0.607
7239 	0.606
4838 	0.605
4885 	0.605
6276 	0.604
7162 	0.603
7161 	0.603
7273 	0.602
9319 	0.602
11991	0.602
2718 	0.601
2678 	0.601
4921 	0.6
2500 	0.6
2340 	0.6
7155 	0.599
4968 	0.599
7142 	0.598
10197	0.598
11190	0.596
7134 	0.596
9977 	0.595
6966 	0.594
11337	0.594
11255	0.594
8080 	0.594
11250	0.594
11051	0.592
3039 	0.592
4990 	0.591
10087	0.59
7037 	0.59
12825	0.59
8307 	0.589
11254	0.588
2343 	0.587
4546 	0.587
11258	0.586
9325 	0.585
9130 	0.584
5147 	0.583
12171	0.583
4949 	0.583
12486	0.582
11459	0.582
6463 	0.582
4693 	0.582
11159	0.581
7156 	0.579
7665 	0.579
10093	0.576
4656 	0.576
4860 	0.576
4736 	0.576
3143 	0.576
2930 	0.576
9434 	0.575
2299 	0.575
11151	0.575
6328 	0.574
11389	0.574
8702 	0.574
6492 	0.574
8311 	0.573
6856 	0.573
7018 	0.573
7167 	0.573
1499 	0.572
3226 	0.572
7441 	0.572
9213 	0.57
6486 	0.57
9459 	0.569
11155	0.569
9537 	0.569
8974 	0.569
13787	0.568
8701 	0.566
6964 	0.566
8325 	0.565
11249	0.564
7229 	0.564
2516 	0.563
6982 	0.562
3145 	0.562
767  	0.562
11760	0.562
4853 	0.562
9436 	0.561
13797	0.56
13783	0.56
6031 	0.56
6866 	0.56
13225	0.557
7812 	0.557
7257 	0.557
7264 	0.557
11065	0.556
11142	0.556
4554 	0.556
7406 	0.556
10089	0.556
13247	0.556
2652 	0.556
9805 	0.555
5927 	0.555
8959 	0.555
8953 	0.553
10982	0.553
9098 	0.552
7708 	0.552
7106 	0.552
4877 	0.551
2359 	0.551
6244 	0.55
4442 	0.549
11180	0.549
13815	0.549
8967 	0.548
1963 	0.548
4729 	0.547
9128 	0.547
11338	0.547
5174 	0.547
9110 	0.547
4106 	0.547
8931 	0.546
14250	0.546
11305	0.546
9121 	0.545
9429 	0.545
8962 	0.545
13658	0.544
14245	0.544
12202	0.543
6051 	0.543
9086 	0.541
6787 	0.541
4413 	0.54
8966 	0.539
7068 	0.539
7872 	0.538
14189	0.538
2688 	0.538
9472 	0.538
11756	0.537
4723 	0.537
3009 	0.537
7195 	0.537
7136 	0.537
4648 	0.536
7636 	0.536
9105 	0.536
13670	0.534
10747	0.534
8970 	0.533
11055	0.533
7175 	0.533
11015	0.532
2013 	0.532
13792	0.531
5964 	0.53
8975 	0.53
3782 	0.53
11336	0.529
4746 	0.529
7631 	0.529
4835 	0.528
4913 	0.528
13427	0.528
12414	0.528
7064 	0.528
7079 	0.528
6351 	0.527
8707 	0.526
5666 	0.526
6462 	0.526
10086	0.525
14255	0.525
5629 	0.524
3237 	0.524
2059 	0.524
11505	0.523
11495	0.523
2655 	0.522
5250 	0.522
11149	0.522
3575 	0.522
13732	0.522
2845 	0.522
2751 	0.521
7655 	0.521
8283 	0.52
4752 	0.52
11192	0.518
5008 	0.517
3217 	0.517
11161	0.517
12439	0.516
8976 	0.516
11985	0.516
9013 	0.515
8964 	0.515
9553 	0.515
6775 	0.515
11525	0.515
7886 	0.515
12504	0.515
11478	0.515
5956 	0.515
8982 	0.514
8370 	0.514
3803 	0.514
12607	0.514
12735	0.513
9323 	0.513
6239 	0.513
12626	0.512
13588	0.512
9123 	0.511
11539	0.511
11089	0.511
10316	0.51
3706 	0.51
9035 	0.51
4646 	0.51
12198	0.509
12184	0.508
2147 	0.507
2457 	0.507
6343 	0.506
3299 	0.506
5481 	0.505
5720 	0.505
9210 	0.504
11486	0.503
12321	0.503
7627 	0.502
5540 	0.502
4592 	0.502
4590 	0.502
6461 	0.502
9017 	0.502
1346 	0.501
8969 	0.499
3815 	0.499
9339 	0.499
2970 	0.499
7675 	0.499
4575 	0.498
6024 	0.498
11467	0.498
7730 	0.498
6370 	0.497
11033	0.497
11229	0.497
13657	0.497
11171	0.497
3167 	0.497
13036	0.496
13249	0.496
8207 	0.495
12727	0.495
7989 	0.494
13111	0.494
4086 	0.494
5103 	0.493
3026 	0.493
8968 	0.492
2887 	0.491
4316 	0.491
9120 	0.491
2607 	0.491
2297 	0.49
4894 	0.49
7399 	0.49
3646 	0.489
556  	0.489
2895 	0.489
11153	0.489
9839 	0.489
9153 	0.488
6341 	0.488
11025	0.488
9557 	0.488
9307 	0.487
11911	0.487
5040 	0.486
4954 	0.486
6777 	0.486
7510 	0.485
5760 	0.485
7213 	0.485
11481	0.485
6084 	0.485
2884 	0.485
2300 	0.485
5974 	0.484
4737 	0.484
6411 	0.484
6342 	0.484
11487	0.483
10721	0.483
11787	0.483
4104 	0.483
14258	0.482
11955	0.482
5952 	0.481
2101 	0.481
14207	0.481
3645 	0.481
6332 	0.48
5845 	0.48
11577	0.48
11370	0.48
11890	0.48
7368 	0.48
5493 	0.479
11540	0.479
4281 	0.479
9199 	0.478
11475	0.478
11572	0.478
11107	0.478
2589 	0.478
4787 	0.478
5620 	0.478
8083 	0.478
2614 	0.477
5242 	0.477
8985 	0.477
11722	0.477
4586 	0.476
8096 	0.476
7950 	0.476
5883 	0.475
11178	0.475
12810	0.475
10455	0.474
9150 	0.474
3965 	0.474
11873	0.473
10966	0.473
5903 	0.473
1518 	0.473
5472 	0.473
9125 	0.472
5094 	0.472
6091 	0.472
436  	0.472
7099 	0.472
6053 	0.472
4868 	0.47
8138 	0.47
9562 	0.47
2452 	0.47
14222	0.47
4931 	0.469
10118	0.469
7216 	0.469
6326 	0.469
3148 	0.468
12232	0.468
4804 	0.468
9451 	0.468
7788 	0.467
6443 	0.467
9151 	0.467
5840 	0.467
11907	0.467
2587 	0.467
12959	0.466
6282 	0.466
3324 	0.466
6558 	0.466
11507	0.465
11163	0.465
9449 	0.465
1834 	0.464
10183	0.464
8087 	0.464
14252	0.464
6446 	0.463
3605 	0.463
11480	0.463
3479 	0.463
7836 	0.463
3274 	0.463
11488	0.463
8165 	0.462
2741 	0.462
7219 	0.462
4952 	0.462
11491	0.462
11411	0.462
11451	0.462
13212	0.462
4238 	0.461
2436 	0.461
4824 	0.461
7172 	0.461
3234 	0.461
11470	0.46
9154 	0.46
8477 	0.46
14225	0.459
6497 	0.459
13976	0.458
4706 	0.458
10962	0.458
10106	0.458
6314 	0.458
4061 	0.457
11354	0.457
1876 	0.456
7863 	0.456
3655 	0.456
9167 	0.455
4365 	0.455
4373 	0.455
5009 	0.454
8882 	0.454
4638 	0.454
5541 	0.454
2537 	0.453
8008 	0.453
5157 	0.453
4120 	0.453
2597 	0.453
2989 	0.452
11511	0.452
5048 	0.452
3308 	0.452
2724 	0.452
11474	0.451
6514 	0.451
9132 	0.451
10184	0.451
6214 	0.451
9387 	0.45
3319 	0.45
13680	0.449
2762 	0.449
6360 	0.449
5988 	0.449
5051 	0.449
13250	0.449
7432 	0.448
6406 	0.447
11484	0.447
4876 	0.447
6506 	0.447
4484 	0.447
5938 	0.447
3732 	0.447
9185 	0.447
5686 	0.447
2663 	0.446
4384 	0.446
12035	0.446
8971 	0.445
7170 	0.445
3077 	0.445
5247 	0.445
10903	0.445
12308	0.445
13207	0.444
10716	0.444
9116 	0.444
10913	0.444
9607 	0.444
5986 	0.444
4014 	0.444
6117 	0.443
9972 	0.443
5102 	0.443
6798 	0.443
9063 	0.442
10599	0.442
8963 	0.442
5254 	0.442
11767	0.442
3341 	0.441
3864 	0.441
8965 	0.441
7467 	0.441
2451 	0.44
3457 	0.44
12104	0.439
2677 	0.439
2789 	0.439
12663	0.439
3185 	0.439
9277 	0.439
4541 	0.439
5457 	0.439
1556 	0.439
1557 	0.438
2519 	0.438
13208	0.438
4400 	0.438
10921	0.438
2262 	0.438
558  	0.437
2822 	0.437
1561 	0.437
7472 	0.437
7667 	0.437
6291 	0.436
3636 	0.436
3092 	0.436
4873 	0.436
13723	0.436
7208 	0.436
11251	0.435
2418 	0.435
8872 	0.435
11458	0.435
12144	0.435
2488 	0.435
5211 	0.435
12872	0.435
11885	0.435
10918	0.434
11283	0.434
5169 	0.434
13962	0.434
13127	0.434
4162 	0.434
10922	0.434
7215 	0.434
2750 	0.434
10932	0.434
7207 	0.433
7489 	0.433
11410	0.433
9208 	0.433
7663 	0.433
7169 	0.433
12452	0.433
2747 	0.433
3048 	0.433
7379 	0.433
5577 	0.433
4033 	0.433
8089 	0.432
7936 	0.432
9430 	0.432
4270 	0.432
1155 	0.432
4093 	0.431
1950 	0.43
3113 	0.43
3236 	0.43
5972 	0.43
6003 	0.43
8326 	0.43
8062 	0.429
9174 	0.429
9462 	0.428
13708	0.428
9138 	0.428
9322 	0.428
8708 	0.427
3129 	0.427
10916	0.427
1685 	0.427
4485 	0.427
8303 	0.427
2674 	0.427
5868 	0.427
8330 	0.426
9036 	0.426
4382 	0.426
4948 	0.426
2855 	0.426
3123 	0.426
7866 	0.426
2558 	0.426
12936	0.426
13323	0.426
2898 	0.426
7232 	0.425
9051 	0.425
2410 	0.425
9160 	0.424
11472	0.424
12143	0.424
5256 	0.424
2767 	0.424
3134 	0.424
5146 	0.424
2435 	0.423
8056 	0.423
3966 	0.423
5033 	0.423
5325 	0.423
4728 	0.422
11078	0.422
11554	0.422
6257 	0.422
3049 	0.422
7177 	0.422
2532 	0.421
4750 	0.421
3141 	0.421
9026 	0.421
816  	0.421
8191 	0.42
4164 	0.42
11496	0.42
5609 	0.42
4645 	0.42
4170 	0.42
7080 	0.42
4515 	0.42
8150 	0.42
5134 	0.42
3396 	0.42
9172 	0.42
7765 	0.42
2599 	0.42
11404	0.42
10121	0.42
8355 	0.419
9239 	0.419
4628 	0.419
3979 	0.419
3730 	0.419
1384 	0.419
6317 	0.419
4805 	0.418
6333 	0.418
6298 	0.418
3149 	0.418
12246	0.418
13122	0.418
11247	0.418
1587 	0.418
6288 	0.418
9511 	0.418
6315 	0.418
11557	0.418
117  	0.417
11439	0.417
2657 	0.417
2301 	0.417
12279	0.417
14167	0.416
4966 	0.416
3955 	0.416
12157	0.416
6546 	0.416
9503 	0.416
2960 	0.415
5285 	0.415
5152 	0.415
3617 	0.415
11357	0.415
1543 	0.415
2315 	0.415
3370 	0.414
13776	0.414
13099	0.414
1901 	0.414
8266 	0.414
4973 	0.414
9192 	0.414
1597 	0.414
1226 	0.414
3220 	0.413
6830 	0.413
5275 	0.413
7576 	0.413
9186 	0.413
9840 	0.413
6559 	0.413
6320 	0.412
6054 	0.412
13075	0.412
14217	0.412
12001	0.412
2481 	0.411
7176 	0.411
5207 	0.411
384  	0.411
6454 	0.411
11462	0.411
13836	0.411
11306	0.41
609  	0.41
14037	0.41
7147 	0.41
5324 	0.41
7183 	0.41
5239 	0.41
9021 	0.41
2077 	0.41
2016 	0.409
3110 	0.409
1544 	0.409
7680 	0.408
13755	0.408
5617 	0.408
7049 	0.408
11279	0.408
954  	0.408
13193	0.408
5518 	0.408
10908	0.408
4923 	0.408
4727 	0.407
7074 	0.407
3680 	0.407
1038 	0.407
3619 	0.406
9433 	0.406
3387 	0.406
939  	0.406
4259 	0.406
13775	0.406
11446	0.405
8169 	0.405
374  	0.405
5031 	0.405
13201	0.405
5530 	0.404
11464	0.404
13730	0.404
7407 	0.404
3390 	0.404
9039 	0.404
9187 	0.404
3459 	0.404
14177	0.404
5558 	0.404
1737 	0.404
6537 	0.404
3345 	0.403
10949	0.403
7353 	0.403
13785	0.403
3904 	0.403
5130 	0.402
13263	0.402
4255 	0.402
3890 	0.402
11483	0.402
2497 	0.402
5497 	0.402
3395 	0.402
6327 	0.402
14198	0.402
6418 	0.401
9301 	0.401
11388	0.401
7896 	0.401
7096 	0.401
2853 	0.4
4919 	0.4
5637 	0.4
3641 	0.4
12955	0.4
3824 	0.4
7459 	0.4
5463 	0.4
4034 	0.4
4783 	0.399
11343	0.399
6285 	0.399
4597 	0.399
13799	0.399
13126	0.399
11526	0.399
2407 	0.399
5844 	0.399
4858 	0.399
11330	0.399
5951 	0.399
5689 	0.399
1726 	0.398
5699 	0.398
6259 	0.398
3350 	0.398
1450 	0.398
75   	0.398
5859 	0.398
2017 	0.398
2813 	0.398
12283	0.398
7515 	0.398
2412 	0.397
4122 	0.397
6527 	0.397
8885 	0.397
11930	0.397
3218 	0.397
13971	0.397
11318	0.397
11454	0.396
9145 	0.396
10947	0.396
5158 	0.396
3064 	0.395
7069 	0.395
3959 	0.395
5469 	0.395
9214 	0.395
5032 	0.395
10928	0.394
10972	0.394
12252	0.394
7723 	0.394
9109 	0.394
9215 	0.394
5038 	0.394
8274 	0.394
8369 	0.394
8293 	0.393
6598 	0.393
5779 	0.393
10598	0.393
5133 	0.393
4405 	0.393
9165 	0.393
4886 	0.393
8988 	0.393
12494	0.392
11655	0.392
1677 	0.392
11765	0.392
10667	0.392
674  	0.392
3620 	0.392
3468 	0.392
5543 	0.392
4647 	0.391
2166 	0.391
8147 	0.391
4383 	0.391
3310 	0.391
