Name,X,Y,S1,S2,S3,S4,Cluster
15-12,327137.93,4.40603467e6,0.8286177946545034,0.6594009804993396,0.74464729564671,0.16025605271071525,A
17-31,328813.04,4.40882204e6,0.37726780791779835,0.30526223294908017,0.18815351772917202,0.2746961775251407,D
18-1,327026.54,4.40703217e6,0.6463450123850255,0.9566261364848596,0.2821826838548613,0.43555427363933163,C
18-31,328801.97,4.40871725e6,0.266121810377871,0.2590192106491666,0.10460142421945501,0.17686263000072744,D
18A-1,327056.33,4.40703775e6,0.5444734663800397,0.9455011383307955,0.309475751343089,0.42625604376156584,C
18B-31,328791.32,4.40871144e6,0.35704779748735127,0.2798871625260037,0.11787938434340983,0.21583481406165317,D
18D-31,328751.91,4.40862911e6,0.3083931969355279,0.34726132127300974,0.11049649060770576,0.1429355194810612,D
22-13,327161.72,4.4051245e6,0.31517098737535554,0.4317183288380477,0.11368705210315957,0.8241923312659696,B
26-12,327300.66,4.40579963e6,0.44919429631171215,0.32355165133680963,0.43670542068828844,0.32853982887727184,A
27-1,327256.49,4.40720478e6,0.4325297629881542,1.0,0.48796944532774045,0.281888655167147,C
27A-1,327256.49,4.40720478e6,0.4325297629881542,0.9999991556951403,0.4879706613615937,0.28188906291971333,C
46-1,327805.01,4.40748476e6,0.4991224902698084,0.4636488438009311,0.5034285818516016,0.4916853209680475,B
46A-1,327774.78,4.40740108e6,0.4456761788867693,0.42216986680038393,0.5067930529007721,0.5348368343214117,B
47A-1,327661.35,4.40729129e6,0.5110811360509184,0.4431049279036724,0.7598582463393057,0.7134127818661468,B
47C-1,327746.25,4.4073085e6,0.43113702727089914,0.41162097836084305,0.6251865487445567,0.6054431842665942,B
48A-1,327704.9,4.40718065e6,0.11811420017636631,0.28787156825088384,0.4115850782034105,0.41721718858716345,B
55-1,328014.47,4.40772054e6,0.9534002721731272,0.16516771209956313,0.6008837119571897,0.6027373452604455,A
56-1,327963.43,4.40755491e6,1.0,0.3752171063819998,0.7233294003969454,0.8278125003717459,A
56A-1,327859.51,4.40755578e6,0.7522192641824849,0.36025313520628877,0.6323620619104455,0.6197099201284489,A
56B-1,327891.35,4.40745289e6,0.26846456112455047,0.3794042837513527,0.327688512391219,0.378025208249987,B
57-1,327931.46,4.40741438e6,0.9526173714054077,0.6040603093536374,0.7440014199794518,0.8591073043808716,A
64-1,328156.6,4.40795433e6,0.5346485528902655,0.26145027771794277,0.43436562073790436,1.0,B
68A-1,328229.72,4.40707921e6,0.6881408684400514,0.6128051162906695,0.614017720744772,0.6966441886492852,B
68B-1,328065.7,4.40706164e6,0.7694658349538822,0.408836526652498,0.6790589904676533,0.6035366960953559,A
77-1,328214.13,4.40718169e6,0.8366268023986103,0.5927684678514761,0.6584997411078212,0.7102155089452593,A
81-1,328567.28,4.40851194e6,0.23500073504934146,0.1942269712998382,0.15670816559813514,0.19385252292082936,D
81-11,326859.34,4.4069495e6,0.36792299856098637,0.7437518866339856,0.029705348971366962,0.1917828509168017,C
81A-1,328598.76,4.40855648e6,0.20716456033560554,0.18035072927829032,0.15073910461890017,0.17918357468113796,D
81B-1,328528.63,4.40843124e6,0.32377903968609134,0.22612000710713795,0.12914018722650536,0.1711623932261152,D
82A-11,326907.12,4.40670723e6,0.2217675742511143,0.908138898582849,0.08999469207305488,0.4043163142951304,C
82A-11-RD1,326907.12,4.40670723e6,0.22176757444884238,0.9081389036366463,0.08999468498768841,0.4043163168718463,C
82A-11-RD2,326907.12,4.40670723e6,0.22176757490368196,0.9081389145922698,0.08999466955247162,0.4043163225110466,C
82A-11-RD3,326907.12,4.40670723e6,0.22176757466347632,0.9081389086784576,0.08999467786963605,0.404316319477256,C
88-11,326889.0,4.40544507e6,0.561518251546385,0.45650273352914555,0.6392112056397591,0.36979379416488467,A
B1,327745.53,4.40596877e6,0.49629185118087005,0.352020128641869,0.1610545567402395,0.6315818936761299,D
B2,327721.65,4.40609786e6,2.0376921086813088e-16,0.07549823639107639,0.053361606081992266,0.06221312221997747,B
B3,327738.97,4.40619405e6,0.1382588719293015,0.1581164341676697,0.148475101305066,0.1587740440897436,B
B4,327778.14,4.40639034e6,0.2904233596630894,0.16682138262845414,0.2199334173460743,0.18781644162969555,A
B5,327713.81,4.40629808e6,0.44889560709649684,0.43594461429018405,0.40678152665416406,0.4481169116227846,B
B5A,327754.04,4.40637455e6,0.44832622011403817,0.2718934096357713,0.3017238286932215,0.2813899396602901,A
B6,327848.36,4.40636567e6,0.2631477010620319,0.16672082571620403,0.18390064681896845,0.16599720941998314,A
B7,327784.51,4.40629935e6,0.15871690044535885,0.05813354144573144,0.07077838504178535,0.06461634463138471,A
B8,327603.56,4.40643766e6,0.41150701733026307,0.5972334298228849,0.6204250253216164,0.6313513767484151,B
BCH-1,328398.2,4.40887416e6,0.5981501698012355,0.12461404637281231,0.685710590876057,0.4304377840075979,A
BCH-2,327732.14,4.40800628e6,0.66441104065184,0.17887315868559714,1.0,0.4746504632193148,A
BCH-3,327126.74,4.40600409e6,0.8930042873198797,0.6310273891952524,0.7676594775995097,0.1682872870266647,A
EE-1,327575.0,4.40640489e6,0.3973517667457625,0.6679217302782985,0.6144766755826588,0.5809958061236056,B
MG-1(SP-1),328194.09,4.4071925e6,0.6621516713212177,0.5761107489103692,0.6903820055377933,0.7252533075025394,B
MG-2(SP-2),328128.08,4.4076273e6,0.6313344932567972,0.35478906768200374,0.5570798026020526,0.9259544730887673,B
MGI-1,327853.91,4.40678619e6,0.18106351900632334,0.09262169581694558,0.2535286740323624,0.17683720606468023,A
MGI-2,327994.35,4.40709171e6,0.2930058011488812,0.09674625714532946,0.16933483131173901,0.11962154603493734,A
