Name,S1,S2
15-12,2255.6440449604456,1696.4653518149044
17-31,1014.8946742392254,891.9586811114879
18-1,1711.586627704424,2096.945028588654
18-31,712.8666867349814,617.3671743377585
18A-1,1443.1939399407556,2227.9154163041653
18B-31,956.068234111141,640.8233684250216
18D-31,822.4995721519949,657.1532943416291
22-13,834.9914239083914,2068.918058242259
26-12,1227.02136176373,1375.4967501003564
27-1,1156.795689082897,2490.736757566084
27A-1,1156.795689082897,2490.7384361220616
46-1,1363.236914266416,1962.7751380867594
46A-1,1220.6652143228039,2046.9772019533166
47A-1,1413.2558009399745,2786.2774184113787
47C-1,1191.9688904655181,2387.7346723862447
48A-1,326.76319493411756,1842.662523586275
55-1,2628.761479148845,1297.439903361253
56-1,2743.841859924668,2229.443448873226
56A-1,2063.670386063579,1957.0116611967446
56B-1,733.3432888294204,1577.4469089631143
57-1,2600.0122528090224,2758.4473672532567
64-1,1451.175669424361,2434.8303349135817
68A-1,1873.8563012955824,2557.7260157756054
68B-1,2111.8116327790176,2066.8867145452105
77-1,2283.0533166864516,2447.2451022751234
81-1,637.1319395528269,672.4716627525959
81-11,967.783098352215,1166.6864029338374
81A-1,561.8364092506097,645.730931932889
81B-1,873.2133295201929,526.40098768178
82A-11,579.7118595845311,2102.821262961698
82A-11-RD1,579.7118595845263,2102.8212629617024
82A-11-RD2,579.7118595845345,2102.821262961694
82A-11-RD3,579.7118595845243,2102.8212629617046
88-11,1532.3270394054916,1898.1718441134472
B1,1324.6456926064548,1452.4921954899337
B2,5.723897301436433e-13,333.47652598505476
B3,373.2960598671108,653.5642899930494
B4,793.0226551219731,661.9291497168692
B5,1223.420763266684,1723.9626036957134
B5A,1221.001838335744,961.933650981876
B6,718.8322680780217,587.7600384358076
B7,432.4624677693737,148.47499531785132
B8,1118.982979157737,2762.6378495106437
BCH-1,1658.0625382412218,1505.187317653334
BCH-2,1860.222857538462,2149.861435800974
BCH-3,2433.652644080164,1627.9395034751633
EE-1,1079.1470455271187,2787.057703141817
MG-1(SP-1),1807.18373525777,2722.08909592171
MG-2(SP-2),1724.2690776339357,2541.0475247797945
MGI-1,500.7326731743517,714.9270280511549
MGI-2,805.5901850094211,322.1747460976398
