Name,S1,S2,S3,S4
15-12,1243.2538126233271,1036.072458337028,1372.738827468328,300.0442983466679
17-31,566.0506491649946,479.6380373737111,346.8563450395256,514.3083237724826
18-1,969.772681810204,1503.0823766546011,520.1967815251,815.4798163031741
18-31,399.2877747845891,406.97948330403995,192.83013216320978,331.1364708209014
18A-1,816.9251460879719,1485.6024144959954,570.51087476204,798.0709208989151
18B-31,535.7126510902388,439.76789405999733,217.3077224509702,404.1033349349568
18D-31,462.71154246338256,545.6283831186265,203.69754089344258,267.6154000181731
22-13,472.8809038503066,678.3300048017406,209.57926190665205,1543.119311591951
26-12,673.9687768002166,508.3749716988312,805.0556157919925,615.118747573047
27-1,648.9653980123636,1571.232814292222,899.5595742247592,527.7746601196375
27A-1,648.9653980123636,1571.2314876927212,899.5618159530186,527.7754235468566
46-1,748.8807783240096,728.5002776886718,928.0581091277936,920.5728872127015
46A-1,668.6902117850391,663.3271479221397,934.2604280915366,1001.3646284774065
47A-1,766.823468014105,696.2210028968393,1400.7798379447013,1335.7089104957095
47C-1,646.875744614109,646.7523882516252,1152.51590234707,1133.5595276389597
48A-1,177.21792923292273,452.31325433755165,758.7468872303103,781.1476477196089
55-1,1430.4767903633822,259.51692911240406,1107.7142252703131,1128.493437763999
56-1,1500.3947786828649,589.5534300311735,1333.4398161104214,1549.8972839734354
56A-1,1128.6258564040668,566.0415474877734,1165.7437829657342,1160.2708604027503
56B-1,402.80282577266235,596.1324605131626,604.085648204892,707.7692633018187
57-1,1429.3021301392691,949.1193798679459,1371.548171688947,1608.4899383661188
64-1,802.1838971869039,410.79925565624626,800.7422525941698,1872.280598900624
68A-1,1032.4829660057453,962.859507482061,1131.9264448384595,1304.313398744923
68B-1,1154.502521139656,642.3773663576615,1251.828413002995,1129.9900468239168
77-1,1255.2704860250158,931.3772679659633,1213.927946534055,1329.7227184365415
81-1,352.59387585466726,305.17579072689944,288.88761801124934,362.9463177126073
81-11,552.0297459982471,1168.6073699710669,54.76107434336044,359.07131097337856
81A-1,310.8286246556739,283.37298392358275,277.8838020870866,335.48193051715566
81B-1,485.7963805919635,355.2871751347256,238.06673337662926,320.4640280986551
82A-11,332.73891048753643,1426.8976373885687,165.90298359634474,756.9935910737796
82A-11-RD1,332.7389107842066,1426.8976453292607,165.90297053464732,756.9935958981149
82A-11-RD2,332.73891146664556,1426.897662543096,165.90294208020785,756.9936064562802
82A-11-RD3,332.73891110624226,1426.8976532511201,165.90295741269426,756.9936007761729
88-11,842.4990527553275,717.2720747350917,1178.3700096197563,692.3577464087643
B1,744.6337022146308,553.1055774134738,296.90008232154986,1182.4985261467348
B2,3.0573426004287124e-13,118.6253064388504,98.37079781670796,116.48042172949714
B3,207.44288954930687,248.43772984311852,273.7101681095161,297.2695623582192
B4,435.7496924460351,262.1152305114256,405.44180206355173,351.6450798178305
B5,673.5206250612587,684.9704831867031,749.8916590438312,839.0005996706052
B5A,672.6663198057277,427.2078472095209,556.2203975505938,526.8409247517784
B6,394.825436695872,261.9572321911943,339.01628295808507,310.7933546686783
B7,238.1380087169445,91.34132793055014,130.47819801451197,120.9799284252181
B8,617.4229801936859,938.3927627300077,1143.738151969432,1182.066933775256
BCH-1,897.4613916380428,195.79767878269536,1264.0904734426156,805.9003120312028
BCH-2,996.8788562932695,281.05137652291,1843.475206978539,888.6788535447173
BCH-3,1339.8589700361604,991.4909406207297,1415.1612143567934,315.081022541645
EE-1,596.1845161257537,1049.4605399921013,1132.7725167032265,1087.787175847855
MG-1(SP-1),993.4889103464874,905.204113354439,1272.7021105530423,1357.8776969255127
MG-2(SP-2),947.250977284891,557.4562252941083,1026.9628044053825,1733.646595429349
MGI-1,271.6667585270332,145.53024778297754,467.3738248368038,331.08887007869254
MGI-2,439.6243741675711,152.010893886695,312.1645632010841,223.96509985171105
