Name,S1,S2,S3
15-12,1612.2630735020275,1678.076586953476,661.7697363198477
17-31,584.7417729244689,741.5307582549567,580.580824171288
18-1,1685.1241830243102,1266.3308436791021,857.0766295896665
18-31,456.79955297780236,521.9446387760402,351.48966931889754
18A-1,1718.4398744463344,1066.6813791265376,885.9881026720498
18B-31,477.18092727023526,699.3520349131932,420.3586403527345
18D-31,594.800445023467,606.7236114533409,278.1288100168167
22-13,753.792659270559,596.7026373704034,1553.4141855096877
26-12,851.3907824833684,901.067226112299,850.0601032684197
27-1,1953.1702045244897,859.3657677817507,834.9964743427416
27A-1,1953.0497929621663,859.3224496945122,835.1618825482813
46-1,1107.1812406919244,993.1842316130164,1225.6465800482356
46A-1,1075.5017778827626,887.2319968618373,1304.9086415315217
47A-1,1355.1619930264733,1024.3715627792233,1819.9996635456578
47C-1,1188.446206042912,863.1957858917301,1528.0615709171216
48A-1,872.6996195023617,236.915716693286,1059.8103823247457
55-1,581.5485042530559,1908.590130157874,1436.0627480991682
56-1,1045.7247433706464,1989.318511569878,1938.2420538573701
56A-1,1003.380213849126,1496.9516026559882,1520.3502307552099
56B-1,867.0860250906251,532.2708870957106,911.4332856061997
57-1,1444.0892617645734,1889.7255488046226,2024.644809493084
64-1,646.031050764512,1055.6409071319958,2184.334046441435
68A-1,1427.0694381312496,1370.1870541543449,1634.325824785593
68B-1,1111.5923490198224,1539.11755971275,1527.9884385916562
77-1,1386.9326526572777,1667.3518376653888,1676.013928638908
81-1,412.2569101278383,464.90096277938324,432.4457293982016
81-11,1165.87254326379,714.6640479817731,253.93291004048945
81A-1,391.09590452044847,410.1166316153902,406.3548050476601
81B-1,405.5236871121451,639.2484557319344,354.8421743578935
82A-11,1549.6208528928955,429.41813846175285,703.494131191581
82A-11-RD1,1549.6683536278,429.4299308289274,703.434838089502
82A-11-RD2,1549.5735789433363,429.4040835310972,703.5554600717959
82A-11-RD3,1549.6530641976585,429.47025735225293,703.409800996318
88-11,1292.9273406982347,1126.0610327351187,1011.5105100855858
B1,577.6354305204993,962.6891352259086,1236.8133223499813
B2,182.02015678278133,4.046624455545111e-13,151.45636920227355
B3,376.24729973621436,273.46854480481204,377.14450531913417
B4,409.7487369938883,579.9580194065728,465.2450484383817
B5,1007.0266354176382,895.3926426267623,1044.9640889179975
B5A,617.8875680758088,893.3959283619649,671.6519928798468
B6,383.40150284688923,525.8472297499327,397.3435739170076
B7,118.62185691660684,316.34603357761773,145.96957259300018
B8,1486.6403203586872,817.7718147645917,1577.208693545102
BCH-1,786.8067918858574,1206.6984057096224,1169.744658299076
BCH-2,1136.7856279978892,1355.5275689553382,1517.7710963862085
BCH-3,1580.272300366582,1811.60196339118,669.7178837975657
EE-1,1591.5376478102976,790.3964024415774,1484.2706984170618
MG-1(SP-1),1448.6529439364417,1319.9615357559028,1760.658351487137
MG-2(SP-2),945.7145614375123,1245.5340421169014,2074.0679988593174
MGI-1,344.71357341687565,364.6771211263382,506.26900668229314
MGI-2,226.1094794232945,587.7509422879818,313.9045093957847
