Name,S1,S2,S3
15-12,883.76860768277,475.49945820473664,1783.720856572315
17-31,395.689412539023,321.85131642860614,780.7951288735999
18-1,872.6849495225758,798.7548478127391,1374.5673867483738
18-31,213.19274719521553,223.83993504719393,591.4504106410161
18A-1,996.332887224059,797.9465955193493,1163.1451510819222
18B-31,203.5861062589879,251.9353580298681,780.1132894839127
18D-31,230.61643733545097,189.48758911293584,701.7563253603702
22-13,857.1249468178551,357.5969132431623,629.6961739583585
26-12,486.5087630359504,651.5534262410166,961.6573387226581
27-1,1169.054510594431,650.783460982748,945.2550167528525
27A-1,1168.7902358873125,651.0474854539849,945.2550166704884
46-1,709.249765570411,857.9856277793385,1073.7544124798212
46A-1,799.0966600098393,873.5248157091598,961.0877144047056
47A-1,964.2572081511602,1258.268554445299,1087.2241847505686
47C-1,854.1597006708284,1068.9351659010167,916.8340673669381
48A-1,699.5338400307896,737.0168589012012,255.20201804530564
55-1,164.51927356497163,1144.683767927603,1911.2034075467236
56-1,535.4876610470983,1332.323496047795,2100.4343884468217
56A-1,521.8592233534139,1086.2415136982588,1594.3843615110818
56B-1,633.6995242854549,652.6598104028355,573.4847320351931
57-1,745.8244267466742,1487.525580874889,2054.7580274077327
64-1,547.3942141178248,1621.6368813708139,1066.1981687787547
68A-1,794.6119755500506,1658.5773662112301,1391.877501709363
68B-1,331.7186159207315,1716.278363404155,1584.9401290865267
77-1,623.864508555469,1651.4487969330978,1724.318120198478
81-1,220.35503714442444,226.35671244076042,533.6431285067081
81-11,797.1297926875137,190.22813823103633,725.990843041682
81A-1,224.25479298831,214.1947997607893,468.56144654996274
81B-1,117.92154388385683,203.15511276195497,747.402276900105
82A-11,1709.689389696024,76.89698773817378,455.7056119568373
82A-11-RD1,1709.4668485183659,77.11952891583172,455.70561195683774
82A-11-RD2,1709.6252452403755,76.96113219382171,455.7056119568372
82A-11-RD3,1709.674109342099,76.91226809209724,455.7056119568387
88-11,981.601989306621,492.9342668678606,1171.5804607424925
B1,602.254333063153,683.2748761675423,959.4795460490711
B2,116.20473556840224,165.8743499339887,3.496499630635931e-13
B3,179.02401183403532,427.1031970256615,286.28456152638057
B4,106.9332504366107,541.676124227482,599.8532050757367
B5,672.7282740218527,1036.508361927581,915.9096399625737
B5A,149.9602220344149,782.1167421202853,928.1434338194814
B6,123.94984147459112,439.7018818457468,541.2490382198341
B7,0.004429605722324705,179.3956581553901,325.0376199290515
B8,878.7711518597108,1649.0646263777924,822.6789035505528
BCH-1,559.2732734324035,639.4036772598176,1252.8960149595434
BCH-2,639.4858196564995,1373.2892546177268,1381.6460344950003
BCH-3,849.1320235419149,487.37977817466276,1884.302252564572
EE-1,838.1833285127811,1641.2104665547943,799.5884358377599
MG-1(SP-1),701.4775578408606,1712.6290254624892,1370.1843582666554
MG-2(SP-2),696.058087720238,1410.5988341112477,1250.5158847482455
MGI-1,103.10128934268026,565.1892582331544,366.0261682970761
MGI-2,12.321757366740083,371.91569852214326,588.8994532618884
