Name,S1,S2,S3,S4,S5
15-12,2.366700004703382e-17,0.02715811170967433,0.049230326394414936,0.0192644767185994,6.873694279313378e-12
17-31,0.04878488696403025,2.7954642321157294e-17,2.3435397644026645e-7,0.03684040574557665,1.6393622680020035e-14
18-1,2.366700004703382e-17,0.05607809923750613,0.005636259066644699,0.015714828764152144,0.018709690962619114
18-31,0.0008867621837034247,0.033140996609195734,0.004708188358284788,0.05625050124867308,1.1867071932297021e-5
18A-1,1.4954473605118805e-9,0.06000780871425661,2.808719347167798e-17,0.015626284754773238,0.017718636412317194
18B-31,0.00032319531281736286,0.03540885241995835,0.0025390414296295205,0.054396182326121575,4.972230055059035e-8
18D-31,1.504110647262179e-6,0.031297427482270074,0.007241075213350778,0.03487576443207714,0.030198207198618248
22-13,2.366700004703382e-17,0.01777626685960685,6.7815505680355515e-6,0.01956452436955557,0.03031869766621465
26-12,0.0208605512468624,2.7954642321157294e-17,0.03954246197602472,0.03318008806833755,4.584686232608214e-5
27-1,0.005619123411436601,0.03889965971587153,0.0394285689777046,2.5054644896653595e-17,2.932556866373967e-17
27A-1,0.005618929078971184,0.03889965431038641,0.039428741471545355,2.5054644896653595e-17,2.932556866373967e-17
46-1,5.93007070438196e-7,2.8398527273463845e-5,0.052287849198049415,0.04135764375000803,3.08886900763745e-15
46A-1,6.160251073395248e-6,2.8591084722644258e-11,0.06078063488865705,0.035368128883249805,1.1290716483339318e-16
47A-1,0.046482698677710384,3.2619124636148216e-9,0.030504741879365423,0.016045799690522625,2.932556866373967e-17
47C-1,0.0013796732109514387,5.534608050330703e-14,0.0797536061170418,0.017535413636934435,2.932556866373967e-17
48A-1,0.013069515587005144,2.2841021820128723e-14,0.10576948007002858,2.5054644896653595e-17,2.932556866373967e-17
55-1,0.04589639780793927,0.01637607358982601,3.059887956190228e-6,0.03587340430556837,0.012432976016454983
56-1,0.06001949858096386,1.0854128487223078e-5,5.952228188630928e-6,0.04308448648863978,2.932556866373967e-17
56A-1,0.000196266002815997,0.019714199612064314,0.06201207484745113,0.024016507639408408,2.932556866373967e-17
56B-1,0.07468888087119602,4.442339888943331e-16,0.03851385486643152,2.652889709115295e-16,2.932556866373967e-17
57-1,0.054394558570749575,3.024832285120088e-16,0.01384471106300575,0.040337560653805095,2.932556866373967e-17
64-1,0.03604524024266053,0.02300473444406965,2.808719347167798e-17,0.02183919132605873,0.01228497816962431
68A-1,0.02876299850744479,2.7954642321157294e-17,0.00036571705647980493,2.5054644896653595e-17,0.10248858495260797
68B-1,1.5837329374374193e-7,2.862923080708672e-7,0.03566199026719255,0.016862974988260324,0.08185020865704062
77-1,5.3081442243404634e-14,0.015381037276379224,2.808719347167798e-17,0.032661779362474296,0.07481991018491899
81-1,0.0036283403467702673,4.2816170298501496e-7,0.009701103533133174,0.058122114848197,2.932556866373967e-17
81-11,0.025161810498172663,9.51438031493919e-12,0.05149757736048697,2.5054644896653595e-17,2.932556866373967e-17
81A-1,0.007858164889168587,1.5774083399730187e-7,0.006088310609146479,0.055914879245192665,2.932556866373967e-17
81B-1,7.03870706341052e-7,0.03464788684309802,0.0026027337099120396,0.044116011839653996,0.012383377496189809
82A-11,2.366700004703382e-17,0.0786391754824738,2.808719347167798e-17,2.5054644896653595e-17,2.932556866373967e-17
82A-11-RD1,2.366700004703382e-17,0.0786391754824738,2.808719347167798e-17,2.5054644896653595e-17,2.932556866373967e-17
82A-11-RD2,2.366700004703382e-17,0.0786391754824738,2.808719347167798e-17,2.5054644896653595e-17,2.932556866373967e-17
82A-11-RD3,2.366700004703382e-17,0.0786391754824738,2.808719347167798e-17,2.5054644896653595e-17,2.932556866373967e-17
88-11,2.366700004703382e-17,0.03214140477598479,0.010083076560834943,0.033832161536389176,0.007172844156685857
