Name,S1,S2,S3,S4
15-12,0.030458004662380037,0.02035874579996673,2.0226255878570932e-17,0.029236362280314152
17-31,2.2891496198130238e-17,2.6235479544880348e-17,0.04205757192598827,0.01688488264086035
18-1,0.052075710120973645,0.02281501912600191,2.0226255878570932e-17,0.013539921855173304
18-31,0.031808325784325645,5.642812453057114e-14,0.051040781394181105,0.00015935240520854475
18A-1,0.05047819693221055,0.017078322537457863,2.0226255878570932e-17,0.015856194029057268
18B-31,0.03414077852979447,2.6235479544880348e-17,0.047583451657987455,6.0838851430361256e-5
18D-31,0.03273744623125755,0.030856148586284018,0.029591953385234657,0.00034404564835239815
22-13,0.02403813343567152,0.04399772413931255,0.002280850048833864,5.035613559355277e-12
26-12,2.2891496198130238e-17,9.695492842414595e-8,0.02818544328318644,0.034329880232120975
27-1,0.03702920506608208,2.6235479544880348e-17,2.0226255878570932e-17,0.026881262741770974
27A-1,0.03702920504410664,2.6235479544880348e-17,2.0226255878570932e-17,0.026881247864359106
46-1,0.00039140602548432435,2.6235479544880348e-17,0.022569330993454408,0.0406678666888735
46A-1,2.2891496198130238e-17,2.6235479544880348e-17,0.018818118806465653,0.0450888704739854
47A-1,1.2673322502946546e-13,2.6235479544880348e-17,0.017627599590594893,0.04101142593789297
47C-1,2.2891496198130238e-17,2.6235479544880348e-17,2.0226255878570932e-17,0.059726068715936005
48A-1,2.2891496198130238e-17,2.6235479544880348e-17,2.0226255878570932e-17,0.06763870302211804
55-1,0.01658943206486096,0.014064014405003438,0.03165887654087947,0.024814901409767783
56-1,0.0008554765901796797,2.6235479544880348e-17,0.04178006157874276,0.03008384483048985
56A-1,0.023385622468715495,2.6235479544880348e-17,2.0226255878570932e-17,0.05103943876722982
56B-1,2.2891496198130238e-17,2.6235479544880348e-17,0.017038869349217663,0.05708096214568983
57-1,7.907019508407283e-16,2.6235479544880348e-17,0.040198891275194534,0.03459046246254397
64-1,0.02200127390299727,2.6235479544880348e-17,0.0521001128914751,1.8039766143626604e-17
68A-1,2.2891496198130238e-17,0.07954920634959148,0.03061273426585618,2.1141114549107357e-15
68B-1,0.0006720121293185189,0.06359306638405882,0.030232435061523965,0.013235949079451954
77-1,0.012791758127188288,0.06611551237065812,0.016197058565970753,0.01291245427564008
81-1,0.00041958102335984366,2.6235479544880348e-17,0.05325362538343362,0.0032762006069046003
81-11,2.2891496198130238e-17,2.6235479544880348e-17,2.0226255878570932e-17,0.0482163923312527
81A-1,8.505365966197533e-5,2.6235479544880348e-17,0.05209739468890561,0.0039008531342888076
81B-1,0.035654161017165446,0.013738330472108568,0.03588582148473934,3.6537166128896067e-5
82A-11,0.07836193011558598,2.6235479544880348e-17,2.0226255878570932e-17,1.8039766143626604e-17
82A-11-RD1,0.07836193011558598,2.6235479544880348e-17,2.0226255878570932e-17,1.8039766143626604e-17
82A-11-RD2,0.07836193011558598,2.6235479544880348e-17,2.0226255878570932e-17,1.8039766143626604e-17
82A-11-RD3,0.07836193011558598,2.6235479544880348e-17,2.0226255878570932e-17,1.8039766143626604e-17
88-11,0.03196815739327879,0.03373686777842293,4.2887991717326223e-8,0.01532469772839356
B1,2.2891496198130238e-17,0.04564776611823766,2.4873918277432857e-17,0.03638441231172353
B2,5.4482912919260855e-6,0.02196001244279821,0.017545338576408293,0.04041951980995696
B3,2.2891496198130238e-17,0.06586962120664244,4.376302577061831e-8,0.026068156443871743
B4,1.1046227063801634e-7,0.045451157302997446,0.034242687392040054,0.003694890740037403
B5,0.03580840090236809,0.043244390153672166,0.01955871074623571,1.8039766143626604e-17
B5A,0.00491205290289976,0.05093726906176106,0.026025813570993473,0.007217298813731704
B6,0.028925216821361597,0.07009741058188461,8.256844816834802e-10,0.0027456368278393453
B7,0.02488309546034509,0.06377676244292192,0.013772708001679504,0.0002448673359435014
B8,1.2318984828642441e-14,2.6271564152569762e-6,0.02375418587697887,0.034706205559214914
BCH-1,0.022092223909465223,2.6235479544880348e-17,0.014802217637043705,0.023740592837480225
BCH-2,0.000726523031986209,2.6235479544880348e-17,0.015106391225426192,0.04265460713785225
BCH-3,0.027735384923475024,0.022642999089217165,2.0226255878570932e-17,0.03069385440540125
EE-1,5.423692776890735e-14,1.9651793755055216e-5,0.021295767901858997,0.035871900000547984
MG-1(SP-1),0.015576951355891454,0.07769620990340068,0.018983564320655635,7.042428145530344e-16
MG-2(SP-2),0.015676712493355484,0.014165564075379328,0.05150636067166103,1.8039766143626604e-17
MGI-1,4.837087570332188e-7,0.022130694337779627,0.055667324679897844,0.0027199417257908727
MGI-2,0.035600735064981626,0.05045480942928566,0.02692785975055291,1.849872033442048e-5
