Name,S1,S2
15-12,0.006351556515388491,0.03468006136081788
17-31,0.02853260055178244,0.001255395999952125
18-1,0.009969401551363144,0.028681474762835
18-31,0.016072806237536208,0.0315537075170908
18A-1,0.008079550330292305,0.029760597184227158
18B-31,0.020545327247259746,0.025020205803584855
18D-31,0.0268838837032585,0.018771571276829047
22-13,0.015166438468209855,0.010372167752913502
26-12,0.020560810973587824,0.016651745947960303
27-1,1.0509441484504873e-17,0.03534414264577975
27A-1,1.0509441484504873e-17,0.035344131609381775
46-1,0.013133077205056683,0.027846832899232076
46A-1,0.013290992958197852,0.027801848746397868
47A-1,0.014276692258721429,0.02410517483727076
47C-1,1.0509441484504873e-17,0.044008845223296615
48A-1,1.0509441484504873e-17,0.04624621587941626
55-1,0.03012186101133879,0.013128609330944997
56-1,0.03187525587291557,0.009728258404330354
56A-1,1.0509441484504873e-17,0.047707536602649085
56B-1,0.015594892001478088,0.026941641579083922
57-1,0.030619289798486708,0.013323096070581878
64-1,0.026496517396145194,0.008950454092699168
68A-1,0.041351369571277136,3.117196175049486e-17
68B-1,0.039407259142291415,0.005878507697271937
77-1,0.04217103388835936,1.0244473911175153e-17
81-1,0.017619666659599176,0.01820584838021793
81-11,1.0509441484504873e-17,0.03421698334598162
81A-1,0.015113473459851978,0.020434544305125903
81B-1,0.019485295376750734,0.025942349232741975
82A-11,1.0509441484504873e-17,0.03263116073855128
82A-11-RD1,1.0509441484504873e-17,0.03263116073855128
82A-11-RD2,1.0509441484504873e-17,0.03263116073855128
82A-11-RD3,1.0509441484504873e-17,0.03263116073855128
88-11,0.014174401762597951,0.02085395506534183
B1,0.022682615795781007,0.015989931104796466
B2,0.028101156063109513,0.01075895629647061
B3,0.0376888701546769,1.0244473911175153e-17
B4,0.03648022368753152,1.0244473911175153e-17
B5,0.028772174449484614,0.0094335110881303
B5A,0.036157565825203075,1.6104566329904306e-6
B6,0.03660225071454745,0.005847627507074388
B7,0.04571492449110478,1.0244473911175153e-17
B8,0.019143770612160747,0.017193592667636294
BCH-1,0.00847329588178026,0.0258276535957032
BCH-2,0.012746527635089794,0.02580931141282545
BCH-3,0.00787660822302589,0.033693001386365995
EE-1,0.017489714624304282,0.01855643978549729
MG-1(SP-1),0.04030473608312861,1.0244473911175153e-17
MG-2(SP-2),0.03299368833684039,0.0037043327963460805
MGI-1,0.031578402237229394,0.007335043125489896
MGI-2,0.04030002124325519,0.012568442268869651
