Name,S1,S2,S3
15-12,1493.2984049631223,1606.7122246108297,1754.8017356476562
17-31,673.4638743368923,472.1163428547156,1143.3071905069407
18-1,1129.3947638638583,1724.0439867198281,2007.0528865398392
18-31,473.6530087038229,210.67690984246448,887.3560263251713
18A-1,951.4351997881402,1643.602659072505,2113.9400385994886
18B-31,634.9603426327578,273.7317598072372,968.1440795669826
18D-31,546.9950703768328,390.07793349694447,811.0240089642601
22-13,556.863305434218,1759.5350778363352,1460.3074904970986
26-12,810.2065391775435,896.5541783808904,1566.213624511704
27-1,764.6442633309508,1059.9259133827368,2708.266849493266
46-1,899.0557338385222,554.3959513784447,2477.5063711874955
46A-1,805.1978444449503,517.1400201860705,2560.3619305243965
47A-1,930.9433763628131,724.0985503490197,3329.0302497325933
47C-1,786.4678252149788,562.0960990024291,2925.8839606961737
48A-1,215.53587671815768,322.31667527197123,2079.948279817845
55-1,1722.0884725703222,711.556019576928,2257.46427594579
56-1,1809.2462800609396,963.49256176632,3099.0418888809436
56A-1,1360.985411589659,583.2850274199333,2757.4582361316075
56B-1,484.0220529108094,265.6508913683384,2026.119399255912
57-1,1714.5775917967012,1061.8990812181682,3532.1567850511915
64-1,946.8935002027912,859.7936221186967,3221.0641020263984
68A-1,1208.849841217429,1779.0222214760893,2718.539784227859
68B-1,1374.3305810988447,960.2449496728067,2908.6197731402262
77-1,1485.5899085157732,1695.5544519371683,2814.8430420105014
81-1,424.8887950068165,197.01560775905187,919.2350317565279
81-11,639.2198530380962,547.6158148045101,1565.6975682342045
81A-1,374.7122775974985,153.64062185481708,899.0610108439422
81B-1,580.6960799342562,213.0425859084104,821.8358459944606
82A-11,386.53536792932175,1815.2359103148099,1559.736167184515
88-11,1011.2821537007619,1999.2229524218576,1316.4915999569175
B1,874.759311648473,1267.846168366833,1377.098115813737
B2,4.420788992557291e-13,156.59956958191847,320.2069029250432
B3,242.32072105746883,421.86590060657227,698.4781134766552
B4,518.0860523010604,274.31350308711706,1047.5061094668526
B5,795.4981823197844,881.4785934129376,2126.022728121674
B5A,796.5785650864419,538.4182914820022,1388.4623082207154
B6,467.58117557786966,431.1092619990982,749.1339718005316
B7,282.18385469458235,67.14632010561925,368.5140693505443
B8,730.4933148412757,715.8289999287667,3680.361071155995
BCH-1,1102.0252573000353,520.2882020413467,2150.407937324617
BCH-2,1218.248845457889,915.2451562787987,2849.1511531443243
BCH-3,1611.6588621121305,1644.0180893817849,1708.3528335152089
EE-1,703.6640561506676,725.1354466637509,3640.1041377578636
MG-1(SP-1),1177.6486280988952,1612.613865048099,2991.77258216479
MG-2(SP-2),1129.902807406959,1281.5502508825398,2897.8979568421223
MGI-1,324.9478276987996,159.9896140106626,1041.621072781656
MGI-2,523.2270713190878,90.32858114156427,735.836039558926
