Name,S1,S2,S3,S4
15-12,1348.0265543942198,1815.3201023625145,1551.3667021741844,140.09900629068972
17-31,391.68259602941214,1072.3800951102066,701.3794275867351,123.44528897219516
18-1,1541.5532675435672,1620.2986940128194,1182.7839109097677,515.855764657372
18-31,172.0589291604694,830.9245459474174,492.8665418543078,75.83592790926434
18A-1,1456.7703158133108,1732.422714703118,995.9112553197265,523.8736116239772
18B-31,223.22994021850772,911.3491060305983,660.6221165368053,81.63501922106633
18D-31,322.0815439666697,789.9279754712375,569.2031124872598,66.88438091287065
22-13,1450.5289551573103,1701.5794141152955,576.9441242632668,47.653380231779344
26-12,772.2549131196827,1399.4893886296932,846.4036143513882,254.82642596937382
27-1,906.5943297627932,2534.006450212057,795.7120764524863,296.5241697796166
46-1,460.5170906114547,2303.5786552110294,936.6005541825347,230.26175639944387
46A-1,429.12716222858523,2386.89834777578,838.9079699316005,227.76631521945197
47A-1,602.9005164421125,3112.4876217694346,970.2684237385802,298.4156144942989
47C-1,467.73795783330877,2719.456049326568,820.1324049521611,267.12147280154466
48A-1,269.4515111301878,1939.5990519430104,225.01443517396135,183.73583356081505
55-1,608.1157189724966,1816.5768340444038,1804.9282749799363,461.48794009620434
56-1,797.9322766187547,2851.692097059999,1885.8650996692008,336.29125736024923
56A-1,480.16303678490965,2540.6251317779597,1417.4250703838736,263.5154361944572
56B-1,220.8381674819925,1820.9246397667932,505.0790337055541,228.95050258072004
57-1,886.9776220534307,3241.6387590207346,1788.4561676545477,391.56090933734777
64-1,765.980934910161,2302.1248098734977,1001.0755219413281,958.569957622899
68A-1,1626.389290811005,1760.6743211106573,1281.083894666717,1038.264340332998
68B-1,894.2167350061036,1905.2048929160508,1456.4633693697447,987.3103066199791
77-1,1510.9015534189332,1990.0517953543354,1570.7378602635983,924.2961934265771
81-1,154.76254242088288,925.4877468901551,439.6494646121821,21.23968059917646
81-11,465.77212445301086,1393.0232169835715,668.3580421212832,225.37985251894537
81A-1,120.7900158508908,892.9646822753879,387.86812496057803,25.791087209401304
81B-1,167.69899982375574,822.9736054562511,601.8063804705736,23.09552608654699
82A-11,1550.8577233816009,1664.4617741988122,401.4632229900206,144.72472485821362
88-11,1676.0072316967703,1483.7834369123939,1047.8759512489705,119.33008622140238
B1,1129.64676070195,1097.4879774731894,911.6933996073599,380.8754580465439
B2,142.60155248746582,232.07031292260558,3.9517979911873723e-13,102.13460709689014
B3,391.3844498227602,452.0844673450821,256.1302494128793,263.06556855997485
B4,246.13609952332138,738.296451848111,547.4451549378643,308.0279585457336
B5,809.9273649154176,1466.6425419941847,841.8543979314923,684.5751990133012
B5A,498.87751538976784,925.9586706100331,842.698969363634,455.9240094257247
B6,392.9571237034022,511.6767959535911,493.46849646755857,249.72199325294747
B7,57.804366437608806,254.62061795873106,298.0012809541471,107.41797880025861
B8,648.1523884165474,2674.4803709042203,772.617684856616,1031.432941748654
BCH-1,414.3186982881762,2173.962496038749,1139.9041474950818,44.53605484399188
BCH-2,792.8683414482514,2364.665828917482,1275.2631275780618,549.8478569372166
BCH-3,1381.6436071762785,1767.3095365028955,1674.6646093494687,140.41203198048154
EE-1,656.8415847283635,2655.9037925610833,744.5191778172882,1011.6390854655489
MG-1(SP-1),1437.0955360704988,2197.569429844937,1243.5944492343049,903.7756601620423
MG-2(SP-2),1109.3178715764434,2424.4264015243625,1187.5304355986843,588.0763064321317
MGI-1,141.9800329427694,752.199813597792,342.81279491296317,289.5658730375938
MGI-2,76.54633179539388,514.3048775320783,551.5497827650079,206.9906999270974
