Name,S1,S2
15-12,2113.6951253321095,2741.1172398894983
17-31,1050.4882151105508,1238.3991925879982
18-1,2765.1966443055367,2095.2949928179883
18-31,690.9340417378185,880.7519031336403
18A-1,2947.5003008289355,1761.477596631196
18B-31,697.4999301132392,1179.336251893738
18D-31,737.7067455843151,1010.3902672537222
22-13,2762.027766805712,1014.6781069619396
26-12,1784.6183145816422,1488.3560274884953
27-1,3120.9095013054225,1411.927524901531
46-1,2245.2856177116487,1685.6724386928136
46A-1,2373.7583060957286,1508.9414890596895
47A-1,3236.2439847381424,1747.8281917062836
47C-1,2804.893504240584,1469.554380672998
48A-1,2217.1458947389706,400.654937069004
55-1,1478.1797659828444,3212.9290021101956
56-1,2489.276488009269,3382.504242698934
56A-1,2154.2918559029613,2547.436819238238
56B-1,1870.6524669406972,905.1398765943625
57-1,3101.9540198571535,3206.6794382089074
64-1,3253.69042930098,1774.0607950469052
68A-1,3453.899417252049,2252.512429669329
68B-1,2677.604631235099,2565.590672676778
77-1,3238.8804371262845,2757.106965337158
81-1,749.2277200516598,791.9117144707365
81-11,1573.894921386481,1178.6383146903297
81A-1,727.0397220790801,700.3741882171777
81B-1,532.3369529715537,1083.2375588655732
82A-11,3032.0498394224614,729.457606006186
88-11,2485.6715910415364,1841.3251150379995
B1,1896.046012887344,1623.6575829416986
B2,476.8064725069614,7.873166897704456e-13
B3,909.9139244700009,452.7508106706953
B4,869.9599979747666,969.9456668802633
B5,2316.2603709174027,1486.7391329369925
B5A,1237.6103390174858,1485.848825771673
B6,777.7282587121033,870.096150665396
B7,187.5027213677672,530.3415227829793
B8,3758.6816572329167,1368.0017286931202
BCH-1,1713.3130930912635,2059.4083035747353
BCH-2,2709.4594412534943,2273.1857136275166
BCH-3,2007.3963019271216,2956.6334830820024
EE-1,3752.9696189529295,1315.9340216193527
MG-1(SP-1),3605.9062066175557,2176.1288686942275
MG-2(SP-2),3218.4513346388094,2090.899680492811
MGI-1,915.2583806579819,611.3001338331362
MGI-2,362.20674840679135,987.1849436127861
