Name,S1,S2,S3,S4
15-12,778.8987469038635,237.56788720933483,1118.068151218796,1143.959500291256
17-31,380.6801657815316,422.48741423485706,295.650499431529,522.4000527532346
18-1,1165.5923648906398,658.2287361370272,461.6941060630254,896.350564756413
18-31,328.1902069353515,274.6141026579126,169.6103176274437,372.472502285052
18A-1,1154.4565767161664,652.2885103461091,507.9159172469631,755.2925115083783
18B-31,355.1197474010761,334.3323983161746,189.24003140485337,498.5483174939893
18D-31,439.3943478458016,219.51567445995366,183.30848154264135,431.68121516207736
22-13,509.8345367941539,1164.0453419811536,184.5954930300066,428.01250731581
26-12,388.3317641423414,507.34224626829877,664.2496300679385,624.0799199160052
27-1,1211.5128140588315,433.1319054330499,782.7415270462154,601.0451321061938
27A-1,1211.5117339771411,433.1323686736819,782.7429950870627,601.0451321061938
46-1,589.1380307082081,781.0860809201614,801.1256228746324,703.0634915296591
46A-1,550.6123935487008,855.9057672449628,811.9705583017135,628.3518011563278
47A-1,558.7719185611077,1131.1571271266362,1188.5704663833344,716.9887286049437
47C-1,520.751427310234,964.1531547437557,988.245993681146,607.2046944481152
48A-1,357.46476745124187,664.2489455484032,653.5925276761282,165.93301462936034
55-1,205.86475727567262,940.7356419803788,904.2169049760652,1332.5749824927434
56-1,474.08020791581686,1307.2611292197946,1118.4352587188773,1404.8107177270829
56A-1,448.66789376385657,980.130456630248,981.377612487209,1056.967874543727
56B-1,493.4935642311841,606.1688025650866,534.6524990475349,379.0612961974624
57-1,778.9408624014935,1371.3164165013434,1180.7641296559977,1344.9037971891503
64-1,326.08797916015413,1562.8697333443922,662.3216857264061,750.6761978596126
68A-1,765.5809797077713,1093.5775866201084,962.2945375502361,966.5172176073152
68B-1,510.25704152519467,954.7042386930616,1058.2729743338548,1082.6875957437455
77-1,732.1959397496892,1108.9828964411163,1026.0159116356451,1172.2281996696809
81-1,237.13369279112004,298.2896986846077,241.15163544875355,327.7785257120506
81-11,919.62806420236,280.1702225172285,77.59422601359076,507.5750054555774
81A-1,219.20108659139504,275.46872347438114,232.06981159048698,288.576705914509
81B-1,280.99456101606125,265.7600506841081,202.757189960809,452.4046553756668
82A-11,1145.8630365747954,641.9016552657532,191.56730078842546,305.75229308863834
82A-11-RD1,1145.86303657337,641.9016552645732,191.5673007912889,305.7522930883803
82A-11-RD2,1145.8630365741558,641.9016552652239,191.56730078971017,305.7522930885226
82A-11-RD3,1145.8630365734205,641.901655264615,191.56730079118753,305.7522930883895
88-11,524.5526696253966,560.5827664932841,950.5778273618763,768.5299852471188
B1,449.7712969674707,972.9782507740921,258.74844864723616,681.2599527536988
B2,91.02320481085118,96.01847167009507,84.50621443016148,2.9791683291731333e-13
B3,193.3709191371959,246.10277387891225,230.99278900471631,193.0361902627187
B4,206.12027910712786,293.3549724089937,339.26908821265056,406.39058259809804
B5,552.4497783590631,713.0262482959788,643.1052696340257,626.3272361509739
B5A,335.54163174589064,437.85368622128817,465.95733611323044,626.8410945177202
B6,205.28858113672823,258.2155038551391,284.11528774554404,367.16270982355206
B7,74.7250061731942,100.47064758994297,108.0953260562164,221.6825201379973
B8,735.4746989446926,987.3384895640509,972.035145638584,572.9680006505811
BCH-1,143.70050160727544,652.5521090879886,1002.3971472011586,823.1574940434617
BCH-2,202.12339912382436,744.6641654669723,1503.9907795888528,924.879839963549
BCH-3,746.0940753351489,249.33301918028394,1152.1112804045888,1232.6552473044417
EE-1,812.0957983884572,900.150712954888,954.6437177106301,552.7725457933075
MG-1(SP-1),706.6892088181279,1130.6671300206908,1073.8975200234058,928.6611857941873
MG-2(SP-2),446.1888534495751,1438.0611493834988,855.3800865766611,882.9302023014343
MGI-1,114.26080452852364,279.8518109588532,391.3927617095883,254.37242318269733
MGI-2,124.99126993728584,190.81917337504234,264.4591356302315,413.39948165980695
