15-12,327137.93,4.40603467e6,0.1923293753312644,2.5302424911341524e-16,2.1521252888606807e-16,0.6008142617263884,A
17-31,328813.04,4.40882204e6,9.147036581363195e-8,0.1738177852099827,0.019403573735618712,0.28401214955816184,A
18-1,327026.54,4.40703217e6,0.7891264637922247,2.5302424911341524e-16,2.1521252888606807e-16,3.0320345923277355e-16,C
18-31,328801.97,4.40871725e6,0.050158104429974516,0.03753655891802187,2.165873808068662e-5,0.7017857328951953,A
18A-1,327056.33,4.40703775e6,0.7958534036763881,2.5302424911341524e-16,2.1521252888606807e-16,3.0320345923277355e-16,C
18B-31,328791.32,4.40871144e6,0.0785489256770326,2.4743809169864074e-15,2.840734242491779e-5,0.6746973115085421,A
18D-31,328751.91,4.40862911e6,6.563969857834203e-10,0.4344107212624116,2.5644964492058408e-5,0.0368249456396577,B
22-13,327161.72,4.4051245e6,2.283992120056667e-16,2.5302424911341524e-16,2.1521252888606807e-16,0.5874414782555195,A
26-12,327300.66,4.40579963e6,0.013598741880151291,0.363862516096832,2.353662641324768e-11,0.24832685330890863,B
27-1,327256.49,4.40720478e6,0.6992675749819263,2.5302424911341524e-16,2.1521252888606807e-16,3.0320345923277355e-16,C
27A-1,327256.49,4.40720478e6,0.7018673474375928,2.5302424911341524e-16,2.1521252888606807e-16,3.0320345923277355e-16,C
46-1,327805.01,4.40748476e6,0.07098013674806071,2.5302424911341524e-16,0.6725441627465553,3.0320345923277355e-16,D
46A-1,327774.78,4.40740108e6,0.09468123347241297,2.5302424911341524e-16,0.6148502297179875,3.0320345923277355e-16,D
47A-1,327661.35,4.40729129e6,0.2304155995989192,2.5302424911341524e-16,0.474290351403327,0.14226620458848374,D
47C-1,327746.25,4.4073085e6,0.0546098702224759,2.5302424911341524e-16,0.6758957832746186,3.0320345923277355e-16,D
48A-1,327704.9,4.40718065e6,1.429258505336689e-9,2.5302424911341524e-16,0.883705016747892,3.0320345923277355e-16,D
55-1,328014.47,4.40772054e6,0.02366264705254544,0.4992920695024263,0.222791165870735,0.20565081011507041,B
56-1,327963.43,4.40755491e6,0.20536943888525272,0.2677494032346291,0.18474710411099016,0.4018310350791642,A
56A-1,327859.51,4.40755578e6,0.0742352886909743,2.5302424911341524e-16,0.6640468250581143,3.741383044663612e-7,D
56B-1,327891.35,4.40745289e6,6.136718071667458e-13,0.2270801122224018,0.708218894743544,3.0320345923277355e-16,D
57-1,327931.46,4.40741438e6,0.12367366174628636,0.44007697946426416,0.3654398421955793,0.0007980876425278911,B
64-1,328156.6,4.40795433e6,0.34357209991130094,0.105722521757409,2.1521252888606807e-16,0.442172949089376,A
68A-1,328229.72,4.40707921e6,2.2476857654562246e-13,0.9462144204309463,2.1521252888606807e-16,3.0320345923277355e-16,B
68B-1,328065.7,4.40706164e6,2.283992120056667e-16,0.5511800637055457,0.2673549401572642,0.11298642181878793,B
77-1,328214.13,4.40718169e6,5.179958660678475e-11,0.66909103789193,0.22536854664581182,0.08192987897979229,B
81-1,328567.28,4.40851194e6,0.10858393847227871,2.0012472968514067e-12,0.0022003210015112077,0.5562164925804202,A
81-11,326859.34,4.4069495e6,0.33237559094402236,2.295404039727787e-15,0.1976949950762297,3.0320345923277355e-16,C
81A-1,328598.76,4.40855648e6,4.834043539005023e-7,6.841274404918045e-6,0.11940325498889796,0.36200663280069134,A
81B-1,328528.63,4.40843124e6,0.12630488986827518,8.592094718777511e-11,1.1179601012346507e-6,0.659291279335488,A
82A-11,326907.12,4.40670723e6,0.7179609236304849,2.5302424911341524e-16,2.1521252888606807e-16,3.0320345923277355e-16,C
82A-11-RD1,326907.12,4.40670723e6,0.718641105805769,2.5302424911341524e-16,2.1521252888606807e-16,3.0320345923277355e-16,C
82A-11-RD2,326907.12,4.40670723e6,0.7180225851623867,2.5302424911341524e-16,2.1521252888606807e-16,3.0320345923277355e-16,C
82A-11-RD3,326907.12,4.40670723e6,0.7180225851623867,2.5302424911341524e-16,2.1521252888606807e-16,3.0320345923277355e-16,C
88-11,326889.0,4.40544507e6,0.011330091876001864,2.5302424911341524e-16,0.08211572138835158,0.6340362887213635,A
B1,327745.53,4.40596877e6,0.08907093784156221,0.17115909723083322,0.058183044598340006,0.5801685132534058,A
B2,327721.65,4.40609786e6,0.009376298668705088,0.0838488676070624,0.26029936949241084,0.5437825070860202,A
B3,327738.97,4.40619405e6,4.8178080471346744e-11,0.4251852302797578,0.3979586164271406,3.21491208656319e-5,B
B4,327778.14,4.40639034e6,0.15970470453752242,0.3687084940684005,0.34832405580350995,5.3043220091011836e-11,B
B5,327713.81,4.40629808e6,0.4272038688721217,0.25040004032374036,6.900738042558853e-15,0.31118051048358986,C
B5A,327754.04,4.40637455e6,0.003889266230384374,0.46960447000144884,0.37947063733431874,2.6512068855982453e-12,B
B6,327848.36,4.40636567e6,0.17971776795653144,0.6457357935329275,0.16824308786610392,5.200269531345592e-7,B
B7,327784.51,4.40629935e6,0.021969481184457747,1.0,0.04738682737480281,7.699518913643204e-5,B
B8,327603.56,4.40643766e6,2.283992120056667e-16,2.5302424911341524e-16,0.7004643074691508,3.0320345923277355e-16,D
BCH-1,328398.2,4.40887416e6,0.10697950877865187,2.5302424911341524e-16,2.1521252888606807e-16,0.45281948220259266,A
BCH-2,327732.14,4.40800628e6,0.36604320667306817,0.026301884078995977,4.8159644449581664e-8,0.24917602114337364,C
BCH-3,327126.74,4.40600409e6,0.20416953124185772,2.5302424911341524e-16,2.1521252888606807e-16,0.6567565075148213,A
EE-1,327575.0,4.40640489e6,1.8153088963854295e-6,9.325505994330992e-14,0.6742299962045789,3.0320345923277355e-16,D
MG-1(SP-1),328194.09,4.4071925e6,0.004353805862450478,0.9398062707414874,1.7519476542882421e-12,0.01990876014384173,B
MG-2(SP-2),328128.08,4.4076273e6,0.3295893443342392,0.2619752363312841,2.1521252888606807e-16,0.522212351795439,A
MGI-1,327853.91,4.40678619e6,1.980812547387412e-6,0.11398863035007244,0.5901828041610419,2.3412432119853276e-8,D
