15-12,327137.93,4.40603467e6,0.19158014848973864,0.5125592407378573,A
17-31,328813.04,4.40882204e6,0.0224201930608545,0.45100464590967904,A
18-1,327026.54,4.40703217e6,0.6963604300604729,2.841108267907979e-16,B
18-31,328801.97,4.40871725e6,0.0001872040113757916,0.692565634042904,A
18A-1,327056.33,4.40703775e6,0.7022965822054867,2.841108267907979e-16,B
18B-31,328791.32,4.40871144e6,0.012084287949411585,0.6109737124149544,A
18D-31,328751.91,4.40862911e6,0.03721454323849808,0.5537448955506136,A
22-13,327161.72,4.4051245e6,2.0471393231215248e-16,0.5350959064732554,A
26-12,327300.66,4.40579963e6,0.05992866737295083,0.611445041773181,A
27-1,327256.49,4.40720478e6,0.6170649339292332,2.841108267907979e-16,B
27A-1,327256.49,4.40720478e6,0.6193590892368463,2.841108267907979e-16,B
46-1,327805.01,4.40748476e6,0.6949827607117843,2.841108267907979e-16,B
46A-1,327774.78,4.40740108e6,0.6610443626872194,2.841108267907979e-16,B
47A-1,327661.35,4.40729129e6,0.5815054363064451,0.21542665985933115,B
47C-1,327746.25,4.4073085e6,0.6856771966580506,2.53196484138571e-7,B
48A-1,327704.9,4.40718065e6,0.8010526020123014,0.0024478821927074418,B
55-1,328014.47,4.40772054e6,0.25819921697348713,0.7792703538573476,A
56-1,327963.43,4.40755491e6,0.37601272879170283,0.6600128664159273,A
56A-1,327859.51,4.40755578e6,0.5532189323175638,0.20691631661934293,B
56B-1,327891.35,4.40745289e6,0.5396991616268884,0.4059967672382092,B
57-1,327931.46,4.40741438e6,0.46017713089810136,0.5242973364831995,A
64-1,328156.6,4.40795433e6,0.34802780201537636,0.4642045899639691,A
68A-1,328229.72,4.40707921e6,0.1179011937939656,1.0,A
68B-1,328065.7,4.40706164e6,0.19110249691030015,0.8955904785049911,A
77-1,328214.13,4.40718169e6,0.2950146625615753,0.771805094186004,A
81-1,328567.28,4.40851194e6,0.04026149431140341,0.5185499855055578,A
81-11,326859.34,4.4069495e6,0.47875875485346153,6.4199163554534265e-15,B
81A-1,328598.76,4.40855648e6,0.04100643933742546,0.37410469043504985,A
81B-1,328528.63,4.40843124e6,0.0294995550856985,0.6462179856715918,A
82A-11,326907.12,4.40670723e6,0.6335607795274468,2.841108267907979e-16,B
82A-11-RD1,326907.12,4.40670723e6,0.6341610026524246,2.841108267907979e-16,B
82A-11-RD2,326907.12,4.40670723e6,0.63361519241669,2.841108267907979e-16,B
82A-11-RD3,326907.12,4.40670723e6,0.63361519241669,2.841108267907979e-16,B
88-11,326889.0,4.40544507e6,0.1873672477764947,0.4146923046189257,A
B1,327745.53,4.40596877e6,0.15569300903297395,0.6825864158199538,A
B2,327721.65,4.40609786e6,0.11717548893133849,0.740549730450757,A
B3,327738.97,4.40619405e6,0.4503356362893857,0.44290700101734454,A
B4,327778.14,4.40639034e6,0.6497345216806095,0.27702395887707754,B
B5,327713.81,4.40629808e6,0.4606695260343936,0.46300599856814895,A
B5A,327754.04,4.40637455e6,0.5195060237639235,0.4471434456749478,A
B6,327848.36,4.40636567e6,0.5811791909328545,0.5358963214602037,A
B7,327784.51,4.40629935e6,0.6911260437003313,0.6522733761391072,A
B8,327603.56,4.40643766e6,0.6383379688298334,1.2454437323135068e-14,B
BCH-1,328398.2,4.40887416e6,0.16990767096961354,0.281849945642379,A
BCH-2,327732.14,4.40800628e6,0.34986325176134797,0.21733121065107638,B
BCH-3,327126.74,4.40600409e6,0.20752449450009158,0.5547878552571335,A
EE-1,327575.0,4.40640489e6,0.6144320597603067,2.6190094860405818e-9,B
MG-1(SP-1),328194.09,4.4071925e6,0.1857457502326943,0.9084465353995429,A
MG-2(SP-2),328128.08,4.4076273e6,0.335397822733815,0.7336297473332631,A
MGI-1,327853.91,4.40678619e6,0.4519097837500505,0.236084517684048,B
MGI-2,327994.35,4.40709171e6,0.32853236759304916,0.7205893284488878,A
