Name,S1,S2,S3,S4
15-12,1467.1356414227182,1587.779722030612,1622.5946727612618,284.0425599017068
17-31,544.0612514362083,711.7199140420105,809.9347610618177,301.01228757594777
18-1,1580.082349465371,1185.526236222735,1526.079937965519,678.1136189076104
18-31,242.38948317805296,499.6869080519255,673.2060437494151,190.12625392931676
18A-1,1508.4113774189975,999.5763758403143,1600.42895026525,720.3989143579387
18B-31,321.41960783491925,670.4659832378178,724.694469181409,203.34214722810214
18D-31,406.1758656189677,578.6246158626586,687.1623704358715,105.98072733842906
22-13,1817.57598260845,588.0993599305956,1356.9888551332213,139.055720894684
26-12,999.8164542950685,854.3186164434563,914.323017998977,588.2016558959886
27-1,1008.5227860649795,812.1243781118036,2242.5682897740126,589.8193799743111
27A-1,1008.5232758568301,812.1251243320716,2242.57169297164,589.8172375726102
46-1,511.13933334438354,948.5174701476323,1640.4588197947633,898.18394286076
46A-1,493.026525187467,848.5560955403428,1619.0281799895347,966.5858460433897
47A-1,703.7693063675116,977.9999439564849,2048.591795276968,1357.1108187424284
47C-1,568.997043493906,825.798648494712,1765.7599820781002,1164.1423198146585
48A-1,331.4483880610892,226.535710924732,1270.0316390189914,832.3094525966401
55-1,705.831002997852,1810.492292632629,1073.2905272766352,1186.8044726617866
56-1,996.1991624535456,1905.097071816309,1768.2281817294736,1316.5775155413628
56A-1,582.1624961870928,1434.1947805246996,1667.1162316651184,1112.2486437350103
56B-1,289.64304118514553,509.13055925999674,1264.6252579136199,732.21032822516
57-1,1111.1261982805693,1806.989726405714,2090.002570025025,1413.7694348401922
64-1,907.6691491522004,995.0566322478667,1379.9815155538195,1898.4539140746476
68A-1,1736.949915927353,1281.6589397440202,1196.0146099741328,1642.483062514357
68B-1,955.8732154720011,1443.3784664438995,1201.9962597550998,1719.68066716106
77-1,1614.0609881838884,1566.7159576591598,1334.3537437050927,1574.6434634605744
81-1,262.1380816027306,450.6916985437641,684.6397561929118,186.54770514381647
81-11,515.9179781955568,670.3870040148531,1451.5886181683038,201.11834088526726
81A-1,195.86204012437264,396.594250546608,673.3472283762562,198.73162204974284
81B-1,276.3093074623403,616.9101060996472,643.9509551990745,120.56647959653617
82A-11,1630.5529762819895,403.64438017331986,1517.7054049806081,128.07171254619146
82A-11-RD1,1630.528168763198,403.6325873929688,1517.787506840909,128.02621098503303
82A-11-RD2,1630.2815712396693,403.65269545360024,1518.0286271240323,128.0115801648068
82A-11-RD3,1630.3285283393977,403.64586203134496,1517.9566605817356,128.04342302963028
88-11,1997.6844669771172,1071.1978051080982,1081.727329498349,327.3044570364173
B1,1204.980571317704,922.4492012524768,756.3054431876823,727.3324384381099
B2,145.65536716461,4.512089727750705e-13,179.91587725510834,164.40281225053894
B3,389.1195417130212,255.86567866096198,333.09906776737205,414.9518251820402
B4,254.6208088547895,543.2106199720167,523.8826984652327,536.8745354927313
B5,936.8301479379368,837.9433969145176,1041.9469867639677,1112.2108706349322
B5A,540.2541153739056,838.2694345382012,639.8682784121919,753.0958355150865
B6,390.2917429666353,493.80160095815575,377.669358421605,413.36450420736185
B7,54.85359616464141,296.3720302719996,193.89401046316013,178.50266758027414
B8,826.0211374254851,766.2252480666949,1843.8983586615082,1789.3589632061346
BCH-1,582.358896272603,1161.0925380345325,1459.8990061251961,667.8073579412581
BCH-2,912.1544006528694,1280.2105891029094,1506.3902859958407,1410.8357902459013
BCH-3,1504.9985561392798,1714.5590431920173,1578.4824133783827,278.2288294208699
EE-1,832.1016785981184,739.2206456139991,1922.0219219559078,1715.0442906942899
MG-1(SP-1),1531.281192552346,1242.1926069771657,1455.2426169129974,1635.6170481144957
MG-2(SP-2),1269.5242513529706,1188.543206309782,1480.4750867018433,1494.1459582601594
MGI-1,146.3475967460771,341.9167055361742,481.7226750040887,577.4983342960461
MGI-2,80.85920223350394,550.7918774004121,361.6706394483141,374.78432658967466
