Name,S1,S2
15-12,2798.3431750296604,2163.209421086637
17-31,1252.2735724939298,1114.454641622054
18-1,2148.076907795521,2821.7252347657136
18-31,895.1538338949958,710.2548550137142
18A-1,1807.4195964171145,3021.3960214653857
18B-31,1198.1192083244237,721.8029991578242
18D-31,1026.909808888683,751.0337703672434
22-13,1028.1298266087508,2873.5900919581977
26-12,1512.2800432068161,1844.3797014266738
27-1,1443.0566277423218,3209.978206182784
27A-1,1443.0566277422367,3209.980702990914
46-1,1736.6052061732707,2261.694359974267
46A-1,1554.780394833166,2372.4162519275674
47A-1,1802.3552282278974,3285.1166361154937
47C-1,1511.624851916018,2813.073141965358
48A-1,411.8920862067239,2248.433104394728
55-1,3316.299803474314,1460.1184920945875
56-1,3473.068717767003,2513.0332137736864
56A-1,2621.0589074060026,2174.6632447059174
56B-1,928.0620765302626,1867.5471100536583
57-1,3297.753102745388,3124.13482680611
64-1,1830.732378482211,3350.428832546322
68A-1,2357.5792376345125,3499.527290525349
68B-1,2665.6439515959655,2655.2846572360927
77-1,2862.4711741133037,3227.302978895411
81-1,801.6035387460955,782.4137027371273
81-11,1201.8709468412383,1637.1409944227416
81A-1,709.6828750444547,754.8522660525246
81B-1,1101.8265530993492,555.9102952582487
82A-11,743.302098173634,2936.6723758084727
82A-11-RD1,743.4392279580061,2936.5352460241006
82A-11-RD2,743.2838627588947,2936.690611223212
82A-11-RD3,743.3033317064345,2936.6711422756725
88-11,1874.070405195728,2603.8436534242533
B1,1666.400479877285,1944.6671743186869
B2,8.007599414641543e-13,489.9740566702569
B3,472.1094072627594,920.9267060606354
B4,1004.0643774030883,854.5242853816812
B5,1543.2433530616952,2385.688049189658
B5A,1538.8121884514103,1232.6754753879738
B6,903.8406878613719,771.2865186923855
B7,550.0424588415156,173.57984563856036
B8,1407.3136221110772,3818.1900852487433
BCH-1,2091.8433526757785,1779.3144456978102
BCH-2,2343.307412978711,2766.2836530188097
BCH-3,3020.3468117066104,2055.9220304239384
EE-1,1354.1250101297906,3854.263526732524
MG-1(SP-1),2256.1402327306464,3608.1932318263553
MG-2(SP-2),2152.0352752406643,3280.6532273840876
MGI-1,637.0132766777845,910.4720349046013
MGI-2,1029.3456945227572,338.7603511491468
