Name,X,Y,S1,S2,S3,Cluster
15-12,327137.93,4.40603467e6,0.8219035672434473,0.7663830416720838,0.4709004627560369,A
17-31,328813.04,4.40882204e6,0.3716323542828535,0.28299472344991505,0.2749186452834197,A
18-1,327026.54,4.40703217e6,0.6226456789603956,0.7981270054692832,0.6007166836345929,A
18-31,328801.97,4.40871725e6,0.26002465218525844,0.12882594253377003,0.20823416731018382,A
18A-1,327056.33,4.40703775e6,0.5259777420737514,0.7642013262867502,0.6445836004877183,C
18B-31,328791.32,4.40871144e6,0.34893136040722594,0.17120761240020244,0.21467677865561305,A
18D-31,328751.91,4.40862911e6,0.3004949898872929,0.21666044256528136,0.18964832552632027,A
22-13,327161.72,4.4051245e6,0.30599421916986064,0.892136697273484,0.48610081199876276,C
26-12,327300.66,4.40579963e6,0.44755833795283684,0.5049269001198697,0.401378577545253,A
27-1,327256.49,4.40720478e6,0.421163705280935,0.5190404768015913,0.7761056077720155,B
27A-1,327256.49,4.40720478e6,0.421163705280935,0.5190405443678777,0.7761062759380866,B
46-1,327805.01,4.40748476e6,0.4961412334790774,0.26653736906329856,0.6495439064402809,B
46A-1,327774.78,4.40740108e6,0.4446370644416947,0.2557185566892767,0.670890521585988,B
47A-1,327661.35,4.40729129e6,0.514041070905849,0.3581684863639194,0.9013705571310422,B
47C-1,327746.25,4.4073085e6,0.43492699579835736,0.29203489959709,0.7730661991421633,B
48A-1,327704.9,4.40718065e6,0.11940846942391817,0.16433747021594436,0.5872175242757819,B
55-1,328014.47,4.40772054e6,0.955574753240674,0.3825929457567111,0.4908342171086429,A
56-1,327963.43,4.40755491e6,1.0,0.524390758960877,0.7357638706944835,A
56A-1,327859.51,4.40755578e6,0.7522319414559349,0.3113299985238836,0.671302025512067,A
56B-1,327891.35,4.40745289e6,0.26747027503624143,0.15036064297059387,0.5260907548405448,B
57-1,327931.46,4.40741438e6,0.9477725143050868,0.5756585038209419,0.872296174209941,A
64-1,328156.6,4.40795433e6,0.5259428187565058,0.4708483060366743,0.8702415846780394,B
68A-1,328229.72,4.40707921e6,0.6775802275796423,0.8521147312092685,0.7862182753713187,B
68B-1,328065.7,4.40706164e6,0.7648643330025062,0.4699080722195605,0.740293104075655,A
77-1,328214.13,4.40718169e6,0.8273201866041696,0.79866128404812,0.7682235079385076,A
81-1,328567.28,4.40851194e6,0.23303197390867744,0.13091504096792003,0.22049096050597985,A
81-11,326859.34,4.4069495e6,0.3517665208867526,0.2860396384581691,0.419612482641448,B
81A-1,328598.76,4.40855648e6,0.2051756246071223,0.09927245223519005,0.2205864300162635,B
81B-1,328528.63,4.40843124e6,0.3189267950438957,0.1421210336930054,0.1753238765655212,A
82A-11,326907.12,4.40670723e6,0.21027843232922996,0.8357820050735163,0.5164592206672618,C
82A-11-RD1,326907.12,4.40670723e6,0.21027843232922996,0.8357820050735163,0.5164592206672618,C
82A-11-RD2,326907.12,4.40670723e6,0.21027843232922996,0.8357820050735163,0.5164592206672618,C
82A-11-RD3,326907.12,4.40670723e6,0.21027843232922996,0.8357820050735163,0.5164592206672618,C
88-11,326889.0,4.40544507e6,0.5571504755061671,1.0,0.42220934864579657,C
B1,327745.53,4.40596877e6,0.4822519052911086,0.6046902208965894,0.4045864406507871,A
B2,327721.65,4.40609786e6,2.2166504068694014e-16,0.07055676324841162,0.10627482680493916,B
B3,327738.97,4.40619405e6,0.1349383678487784,0.18887329692096394,0.2115590094779088,B
B4,327778.14,4.40639034e6,0.2868113389575535,0.1315269193426836,0.258794720627442,A
B5,327713.81,4.40629808e6,0.442245061875829,0.46235207743257883,0.5834676187237314,B
B5A,327754.04,4.40637455e6,0.4424732551966689,0.26935566789264836,0.3436722791101338,A
B6,327848.36,4.40636567e6,0.26005787673454683,0.19591945151320514,0.19859189817625883,A
B7,327784.51,4.40629935e6,0.15615175426447556,0.032388540674449615,0.07737971948974652,A
B8,327603.56,4.40643766e6,0.4043226723151634,0.409278757456953,0.9955576742191004,B
BCH-1,328398.2,4.40887416e6,0.6038281902750146,0.30136997049626274,0.5225713667693519,A
BCH-2,327732.14,4.40800628e6,0.6746726788628935,0.46145575851390136,0.748870052231286,B
BCH-3,327126.74,4.40600409e6,0.8874760962585996,0.7844063685808951,0.4486380916361818,A
EE-1,327575.0,4.40640489e6,0.389961543756246,0.4114901752946053,1.0,B
MG-1(SP-1),328194.09,4.4071925e6,0.655795979331059,0.7546474252446056,0.8459476554700807,B
MG-2(SP-2),328128.08,4.4076273e6,0.627407654108332,0.6492088025761991,0.7912204011386886,B
MGI-1,327853.91,4.40678619e6,0.18071477747716871,0.0759585151145109,0.27121082316468187,B
MGI-2,327994.35,4.40709171e6,0.2911239027919241,0.04849198125597063,0.15473112337314404,A
