Name,X,Y,S1,S2,S3,S4,Cluster
B2,327721.65,4.40609786e6,0.07291209876853812,2.368430351661243e-16,0.08022748071732821,0.08659826347729534,C
B3,327738.97,4.40619405e6,0.19478528673841786,0.13430584847680285,0.14853441199285863,0.218573557201307,A
B4,327778.14,4.40639034e6,0.1274579709978323,0.2851354022890407,0.23360800464355894,0.2827956641520144,A
B5,327713.81,4.40629808e6,0.46895801785731556,0.43984288743650585,0.46462148346449517,0.5858508665337029,A
B5A,327754.04,4.40637455e6,0.270440164252473,0.44001402707474624,0.28532790296853344,0.3966890267558397,A
B6,327848.36,4.40636567e6,0.19537206671943652,0.25920023092963346,0.1684090455637358,0.21773744474005086,A
B7,327784.51,4.40629935e6,0.027458588716788447,0.15556794173718413,0.08646056269720878,0.09402528355147385,A
B8,327603.56,4.40643766e6,0.4134892927687498,0.4021974834784561,0.8222249324025631,0.9425348437169261,C
BCH-1,328398.2,4.40887416e6,0.2915169567062934,0.6094663391233672,0.6509932372287632,0.351763797367061,B
BCH-2,327732.14,4.40800628e6,0.4566058432807136,0.6719923136947367,0.6717244718271269,0.7431498756890166,A
BCH-3,327126.74,4.40600409e6,0.7533715063703897,0.8999851338584895,0.7038715499377101,0.1465554825208835,B
EE-1,327575.0,4.40640489e6,0.4165330873585102,0.3880225614483939,0.8570615280571162,0.9033900048768073,C
MG-1(SP-1),328194.09,4.4071925e6,0.7665280567904053,0.6520363845779608,0.6489168758679238,0.8615521482973344,A
MG-2(SP-2),328128.08,4.4076273e6,0.6354978838444924,0.623875404509772,0.6601684536292618,0.7870330415623717,A
MGI-1,327853.91,4.40678619e6,0.07325861474386358,0.1794746895548964,0.21480814928407316,0.30419402336534085,C
MGI-2,327994.35,4.40709171e6,0.04047646341059034,0.2891148622024232,0.1612749507994828,0.19741555157653307,A
