15-12,327137.93,4.40603467e6,2.362366779613833e-16,2.493779506163942e-16,0.19313763682031218,0.5245469587604649,A
17-31,328813.04,4.40882204e6,0.025338566965295045,0.17901491023653088,2.2141028445767827e-16,0.2778656168478124,A
18-1,327026.54,4.40703217e6,2.362366779613833e-16,2.493779506163942e-16,0.7428134691202217,3.208794687357161e-16,C
18-31,328801.97,4.40871725e6,2.1206131369793157e-11,0.09069855665389549,0.029006569195615152,0.6494476979562953,A
18A-1,327056.33,4.40703775e6,2.362366779613833e-16,2.493779506163942e-16,0.7547656580271012,3.208794687357161e-16,C
18B-31,328791.32,4.40871144e6,2.3064683318702623e-10,2.493779506163942e-16,0.074431501476718,0.6768714461348689,A
18D-31,328751.91,4.40862911e6,0.0005320110993088364,0.4680847896632816,2.2141028445767827e-16,8.386885818489048e-7,B
22-13,327161.72,4.4051245e6,2.362366779613833e-16,2.493779506163942e-16,2.2141028445767827e-16,0.630223012280316,A
26-12,327300.66,4.40579963e6,2.362366779613833e-16,0.3624623950934862,0.02990010523949849,0.2426148826808128,B
27-1,327256.49,4.40720478e6,2.362366779613833e-16,2.493779506163942e-16,0.6738659823263604,3.208794687357161e-16,C
27A-1,327256.49,4.40720478e6,2.362366779613833e-16,2.493779506163942e-16,0.6767980848202483,3.208794687357161e-16,C
46-1,327805.01,4.40748476e6,0.7007277598854391,2.493779506163942e-16,0.06709380619192247,3.208794687357161e-16,D
46A-1,327774.78,4.40740108e6,0.6403308031392962,2.493779506163942e-16,0.09008961829904902,3.208794687357161e-16,D
47A-1,327661.35,4.40729129e6,0.5441637651687736,2.493779506163942e-16,0.20848920077241465,3.208794687357161e-16,D
47C-1,327746.25,4.4073085e6,0.7002014918824127,2.493779506163942e-16,0.05404901857751731,3.208794687357161e-16,D
48A-1,327704.9,4.40718065e6,0.9161988443141772,2.493779506163942e-16,2.2141028445767827e-16,3.208794687357161e-16,D
55-1,328014.47,4.40772054e6,0.23869009419756074,0.4912834487840985,0.04049118995428927,0.20182710399646067,B
56-1,327963.43,4.40755491e6,0.12366935025388569,0.26562030916480167,0.2273089353360178,0.5129100519983452,A
56A-1,327859.51,4.40755578e6,0.687342072564997,2.493779506163942e-16,0.07298347123294056,3.208794687357161e-16,D
56B-1,327891.35,4.40745289e6,0.7344784465926935,0.23239228577588272,2.2141028445767827e-16,3.208794687357161e-16,D
57-1,327931.46,4.40741438e6,0.3560154077662597,0.451573888536944,0.10571413070285697,0.07586842767225674,B
64-1,328156.6,4.40795433e6,2.362366779613833e-16,0.10104824609523487,0.31281454068611053,0.5019698376350116,A
68A-1,328229.72,4.40707921e6,2.362366779613833e-16,1.0,4.2091364687474454e-5,3.208794687357161e-16,B
68B-1,328065.7,4.40706164e6,0.2910639672607997,0.5639396192895605,2.2141028445767827e-16,0.09940326636629196,B
77-1,328214.13,4.40718169e6,0.2897805952585056,0.6120779304466757,3.4055010407213176e-5,0.14148389839290745,B
81-1,328567.28,4.40851194e6,5.1953734308439035e-5,2.493779506163942e-16,0.10379052938569772,0.5600321687732839,A
81-11,326859.34,4.4069495e6,0.17870171926152897,2.493779506163942e-16,0.3422630107030482,3.208794687357161e-16,C
81A-1,328598.76,4.40855648e6,0.12510423484890323,6.501767482003615e-7,2.2141028445767827e-16,0.3620927126248323,A
81B-1,328528.63,4.40843124e6,2.362366779613833e-16,2.493779506163942e-16,0.11801668051077523,0.6646923403357249,A
82A-11,326907.12,4.40670723e6,2.362366779613833e-16,2.493779506163942e-16,0.6875904661845871,3.208794687357161e-16,C
82A-11-RD1,326907.12,4.40670723e6,2.362366779613833e-16,2.493779506163942e-16,0.6883702410207557,3.208794687357161e-16,C
82A-11-RD2,326907.12,4.40670723e6,2.362366779613833e-16,2.493779506163942e-16,0.687661156233054,3.208794687357161e-16,C
82A-11-RD3,326907.12,4.40670723e6,2.362366779613833e-16,2.493779506163942e-16,0.687661156233054,3.208794687357161e-16,C
88-11,326889.0,4.40544507e6,0.002142403987039915,2.493779506163942e-16,0.06349393852858777,0.7656115841764134,A
B1,327745.53,4.40596877e6,9.674311472807607e-11,0.20073290518728873,0.13645887324924705,0.5639710306034699,A
B2,327721.65,4.40609786e6,0.0008415200907712483,0.14709495312692875,0.1790354644163205,0.662312597150645,A
B3,327738.97,4.40619405e6,0.47649743307709413,0.38594978427182447,2.2141028445767827e-16,3.208794687357161e-16,B
B4,327778.14,4.40639034e6,0.3957261439530912,0.35634097648449126,0.14803477614043628,3.208794687357161e-16,B
B5,327713.81,4.40629808e6,2.362366779613833e-16,0.24109550897215504,0.4166880016491361,0.32439843352617315,A
B5A,327754.04,4.40637455e6,0.42265633735223024,0.4625093293609286,4.144204809358207e-10,3.208794687357161e-16,B
B6,327848.36,4.40636567e6,0.1873048434608231,0.6293779648163869,0.1987295924898482,1.2107086914940664e-8,B
B7,327784.51,4.40629935e6,0.12090015090716977,0.9788427146170753,1.1744457750580893e-9,3.208794687357161e-16,B
B8,327603.56,4.40643766e6,0.7343992413469518,2.493779506163942e-16,2.2141028445767827e-16,3.208794687357161e-16,D
BCH-1,328398.2,4.40887416e6,2.362366779613833e-16,2.493779506163942e-16,0.11364875082776588,0.44266130875872656,A
BCH-2,327732.14,4.40800628e6,2.362366779613833e-16,0.05622881147928973,0.3578359181305125,0.15739144463966906,C
BCH-3,327126.74,4.40600409e6,2.362366779613833e-16,2.493779506163942e-16,0.20649772630373503,0.5945679664294934,A
EE-1,327575.0,4.40640489e6,0.7014768226397998,2.493779506163942e-16,0.0006759757984793741,3.208794687357161e-16,D
MG-1(SP-1),328194.09,4.4071925e6,2.362366779613833e-16,0.8545087738153669,0.07353205293627933,3.208794687357161e-16,B
MG-2(SP-2),328128.08,4.4076273e6,2.362366779613833e-16,0.2560122678082112,0.3418392166911826,0.5296255984476342,A
MGI-1,327853.91,4.40678619e6,0.5680370828044283,0.15258541158600392,2.8902926108353666e-12,3.208794687357161e-16,D
MGI-2,327994.35,4.40709171e6,1.7172821440742197e-5,0.6229138055404845,0.2567376428050295,3.706289938596263e-16,B
