15-12,327137.93,4.40603467e6,0.19564408116390133,0.3954225385564554,A
17-31,328813.04,4.40882204e6,0.05119835394070969,0.4177883530770596,A
18-1,327026.54,4.40703217e6,0.5673595610068709,2.510190944515889e-16,B
18-31,328801.97,4.40871725e6,1.0440460036379838e-12,0.7069130533671172,A
18A-1,327056.33,4.40703775e6,0.576488620903039,2.510190944515889e-16,B
18B-31,328791.32,4.40871144e6,0.0495590001174133,0.569544711695289,A
18D-31,328751.91,4.40862911e6,0.0786823541231336,0.50075708785028,A
22-13,327161.72,4.4051245e6,2.0862283364870544e-16,0.5905081681028859,A
26-12,327300.66,4.40579963e6,0.08797407255479527,0.5860983953459938,A
27-1,327256.49,4.40720478e6,0.5146975974506316,2.510190944515889e-16,B
27A-1,327256.49,4.40720478e6,0.5169371319406705,2.510190944515889e-16,B
46-1,327805.01,4.40748476e6,0.5768468161303018,2.510190944515889e-16,B
46A-1,327774.78,4.40740108e6,0.5484651341877362,2.510190944515889e-16,B
47A-1,327661.35,4.40729129e6,0.5671128774908365,2.510190944515889e-16,B
47C-1,327746.25,4.4073085e6,0.5702635966764696,2.510190944515889e-16,B
48A-1,327704.9,4.40718065e6,0.6675752684906645,2.510190944515889e-16,B
55-1,328014.47,4.40772054e6,0.2855331944095005,0.705009456301578,A
56-1,327963.43,4.40755491e6,0.3555560059940444,0.6608856860120219,A
56A-1,327859.51,4.40755578e6,0.5731188690579262,2.510190944515889e-16,B
56B-1,327891.35,4.40745289e6,0.4910924433144588,0.36003137984509104,A
57-1,327931.46,4.40741438e6,0.41182503755712174,0.5522449231229147,A
64-1,328156.6,4.40795433e6,0.2879815404659001,0.5087759755106609,A
68A-1,328229.72,4.40707921e6,0.1750978729173546,1.0,A
68B-1,328065.7,4.40706164e6,0.26442875604474836,0.761799595052904,A
77-1,328214.13,4.40718169e6,0.32327391080163875,0.7468544300523726,A
81-1,328567.28,4.40851194e6,0.07062928995730368,0.47894984469699886,A
81-11,326859.34,4.4069495e6,0.39612359469389485,2.510190944515889e-16,B
81A-1,328598.76,4.40855648e6,0.0630477580277089,0.3426994103013354,A
81B-1,328528.63,4.40843124e6,0.06639995071201482,0.6022997390079458,A
82A-11,326907.12,4.40670723e6,0.5251803329697824,2.510190944515889e-16,B
82A-11-RD1,326907.12,4.40670723e6,0.5257759235549354,2.510190944515889e-16,B
82A-11-RD2,326907.12,4.40670723e6,0.5252343258987375,2.510190944515889e-16,B
82A-11-RD3,326907.12,4.40670723e6,0.5252343258987375,2.510190944515889e-16,B
88-11,326889.0,4.40544507e6,0.17701943310963672,0.4640129784192165,A
B1,327745.53,4.40596877e6,0.18081177291619027,0.6381675982218613,A
B2,327721.65,4.40609786e6,0.15054552411925642,0.6899228660827137,A
B3,327738.97,4.40619405e6,0.40980444580419845,0.4063655166868263,A
B4,327778.14,4.40639034e6,0.5589043677307783,0.26001464920579054,B
B5,327713.81,4.40629808e6,0.4092212952586145,0.44844177238900707,A
B5A,327754.04,4.40637455e6,0.4651780599705391,0.41323089818032044,A
B6,327848.36,4.40636567e6,0.5266512433684433,0.49096815425618906,A
B7,327784.51,4.40629935e6,0.6244932403615039,0.604272018790358,A
B8,327603.56,4.40643766e6,0.5504571550498605,2.510190944515889e-16,B
BCH-1,328398.2,4.40887416e6,0.1712264751870591,0.2462432657353953,A
BCH-2,327732.14,4.40800628e6,0.32586484284076195,0.11845077327840063,B
BCH-3,327126.74,4.40600409e6,0.2148657954923808,0.44303067715237515,A
EE-1,327575.0,4.40640489e6,0.5262969939960364,2.510190944515889e-16,B
MG-1(SP-1),328194.09,4.4071925e6,0.2506496985634202,0.7648976147005531,A
MG-2(SP-2),328128.08,4.4076273e6,0.3225234991334372,0.7191087583161203,A
MGI-1,327853.91,4.40678619e6,0.4054944130802026,0.20267990831184982,B
MGI-2,327994.35,4.40709171e6,0.33886608706426363,0.6468217438747287,A
