797.7925990200667,3805.4798367057697,1887.8547469938346
5704.104847588345,1346.6520325644876,1340.3063827147378
3495.1317380059904,2395.339055823694,4938.266211888983
586.7177954120956,2891.5678898968126,1321.2024542274733
623.5112796494632,3009.634503972329,1388.088630345907
483.65335496897904,2383.340604083416,1262.5966933315938
2129.6537141077624,8761.040596597044,8360.658334876796
2050.7017995188653,2614.067305761726,4622.497644431849
5486.57663006509,5580.770965930704,9263.130864677036
5453.300173420018,2520.8073166835215,4048.239061117464
5047.697687708192,2711.250671594734,4624.547990436125
1.6861378987184554e-12,2425.4639178577,1273.579833187323
8521.27344427576,11275.485195947995,153.00765694730487
6729.632138521549,7936.669612957625,9.39335416529066e-10
5953.651621081896,7828.383768862093,5.638325675750437
