Name,S1,S2,S3
15-12,1693.6176987901667,434.5058078275255,1732.9744737095148
17-31,751.7736567550822,503.0418989334388,607.4156721183759
18-1,1269.932270021438,777.1846963206181,1658.122242867924
18-31,528.752753369878,313.1819283701083,469.58111531704384
18A-1,1067.3931529025099,803.5576322483831,1685.978045681683
18B-31,708.4445518911921,371.2431814481134,495.8959947369105
18D-31,612.4896529346938,243.7407575820681,610.1257156519321
22-13,609.8889209051545,1461.719995298706,739.9008037767051
26-12,912.0804281672237,715.1244397100327,949.0140575391226
27-1,857.1873031886009,689.0344507998843,1997.2490158236494
46-1,1001.4821285654463,1056.5013395824071,1203.0508375833497
46A-1,895.3861579849247,1146.2702638391397,1186.9773347905252
47A-1,1035.8084059971784,1575.2749576303772,1495.1686141591945
47C-1,873.028686927823,1340.3080002871795,1330.8016315994576
48A-1,239.53996258831006,950.9047896913479,943.6049321113596
55-1,1925.8991055753859,1169.486225327689,775.145060677939
56-1,2011.3570822487304,1650.3712343057302,1234.0621811365336
56A-1,1511.3918307094777,1283.4991549378105,1150.0786542177298
56B-1,538.0159378480861,820.4013183047531,945.2892160746437
57-1,1907.4945320312613,1758.8478687815748,1617.0224461409655
64-1,1067.768451307093,1921.6078395371364,783.4736175500012
68A-1,1374.0522894230376,1404.4435136888312,1513.2514167404554
68B-1,1555.13186390173,1286.7160916058579,1278.9250722519287
77-1,1683.0136000142097,1437.6462312285018,1526.413364373333
81-1,471.0910859262936,371.6324976417943,442.2275399851927
81-11,722.7155775785025,255.61475535660708,1086.522159115661
81A-1,415.8122725590351,350.64833893885,417.1954882995235
81B-1,645.5786365063036,298.8443210365568,432.30340021670827
82A-11,433.93447569948603,750.2895682540927,1572.4419633260568
88-11,1138.540763495894,816.0133940492526,1368.472649529198
B1,977.0911093792719,1114.2335204797091,598.6107561563222
B2,4.4980907947998874e-13,138.2446947851051,181.00881508988192
B3,275.03428797089947,327.4778598973701,391.6714722160734
B4,587.0081758668974,388.65178434701807,464.57212428513736
B5,903.5990814911748,900.5428038451822,1050.8325659719778
B5A,902.2663738702206,561.3221841583386,686.2661222315165
B6,530.4302706029521,329.0906978477906,418.5967593099298
B7,319.9959488964429,115.81210722627154,140.00631480151276
B8,828.6789226495277,1401.0820755931932,1605.4620824877302
BCH-1,1226.1360072805307,940.5601249875874,927.9400401704376
BCH-2,1371.165431113396,1192.9064180313637,1345.3286290011065
BCH-3,1829.40135540144,432.32475299472173,1703.6452623872647
EE-1,799.455825119892,1299.7277785664508,1679.2975371038242
MG-1(SP-1),1333.6702979070908,1531.7101252457182,1591.3712704354582
MG-2(SP-2),1267.3259018969102,1833.1499380426853,1069.8419933236755
MGI-1,367.64423784720736,421.66390402271645,407.24871538938964
MGI-2,591.0557301653539,243.27589982706476,278.49350726542974
