Name,S1,S2
15-12,1746.3353960706834,2114.7625842565226
17-31,910.4785577460126,951.7526700608842
18-1,2095.6855637077247,1609.5536455022552
18-31,642.6410377474049,668.8747593096251
18A-1,2201.1847745782393,1355.7440562543368
18B-31,679.0593281571624,896.5243999190534
18D-31,693.5601611553892,772.7959650133045
22-13,2024.7257028547508,786.7840171258142
26-12,1425.233489566922,1150.9854358494567
27-1,2459.980224966779,1083.4905448453542
46-1,1992.5428510042004,1268.4914547270018
46A-1,2093.4202805160385,1135.2134760985502
47A-1,2792.0472629773585,1314.2047148093911
47C-1,2435.890574447697,1108.2477443667626
48A-1,1830.1887953422056,303.8608890488115
55-1,1425.2258852977725,2445.3045062832407
56-1,2342.879215838624,2552.91128185237
56A-1,2026.954086442507,1918.0155534225105
56B-1,1621.1117039862597,682.5947682412226
57-1,2864.800826643082,2418.5640203107187
64-1,2419.03996845205,1353.8099399421812
68A-1,2554.2179168765238,1737.5293029757988
68B-1,2152.3791951058906,1968.393832653625
77-1,2517.9699903340756,2129.1032052819683
81-1,688.383788033679,596.5673355196013
81-11,1152.777862841734,912.074629209036
81A-1,657.1865427943419,526.4695570030665
81B-1,560.242399157114,816.4839586024545
82A-11,2209.456551471298,547.2094558083357
88-11,1885.8892916148386,1437.1375154595048
B1,1449.8933548121595,1240.0420312031433
B2,319.25350987498666,6.224632521667065e-13
B3,646.5604567557214,347.62316332862144
B4,698.0903498456421,742.1417346534106
B5,1712.916966022493,1142.0574852858413
B5A,1009.239450322606,1140.6152299374694
B6,607.5161838649105,670.6015438957617
B7,171.22565552812037,404.58871539610607
B8,2786.8692970535735,1048.3537836768764
BCH-1,1541.8993579430974,1552.7368144954576
BCH-2,2175.9795068379403,1733.420971307925
BCH-3,1683.5627955835714,2281.8085751998547
EE-1,2768.032904734043,1010.4482360561221
MG-1(SP-1),2769.7375429708027,1687.0141506174632
MG-2(SP-2),2561.339686906427,1608.9781463568422
MGI-1,731.2414218609657,465.3154353983475
MGI-2,365.12283546936715,747.7023017884811
