Name,S1,S2,S3,S4
Normal stress,3617.9345965871385,3336.1302073895163,7802.483758385756,4868.589924001529
Coulomb shear stress,3506.7572655419376,3154.633134556178,7385.36589584048,5378.651827038576
Dilation,7173.960456118051,4064.1006253616165,5473.9444382112115,5117.519071506901
Faulting,9761.423531888708,4138.864347830476,5023.883422700877,6594.848059673592
Fault dilation tendency,6069.9472973298925,2664.481559823804,4962.58417982715,2545.0397758149056
Fault slip tendency,4438.361490079786,1944.278369779303,3371.8199204565117,1748.4615159707832
Fault curvature,5492.873816860465,2302.6894970859403,4458.956432169867,2246.919402648165
Temperature,1522.866990333914,529.4429836590468,1002.4168743538501,627.7251693142505
Fault density,11683.345064185827,5493.335622126883,5495.008831904101,4170.408741993756
Fault intersection density,7176.498180354151,4362.60187035731,7893.759771252643,1614.5066261007814
Inverse distance from contacts,1261.6773638942475,6006.068961277147,2380.0861439537357,1018.6258109682914
Inverse distance from faults,10067.669893937715,5854.184271559644,10127.18121061628,6398.198270726075
Unit thickness,9912.653261793477,4214.370617787022,9537.938663434821,7026.960272538342
Lithology,4093.549602353531,3158.0999045804924,3409.435181352248,6001.989094962269
