Name,S1,S2,S3
15-12,0.02248775767619113,1.3008051300727835e-17,0.02907607253442569
17-31,1.4832441188556317e-17,0.03157556977548107,0.018527989429133144
18-1,0.054195855170481096,1.3008051300727835e-17,0.01250205519233248
18-31,0.026970142188074756,0.006797833700564116,0.0323364588120125
18A-1,0.05177599823329662,1.3008051300727835e-17,0.012610513285485256
18B-31,0.03060120315083865,0.02092998071799292,0.015236000045468722
18D-31,0.0331917195896453,0.020230308072289288,0.014925500619124949
22-13,0.030323336157509734,0.007854281766461168,0.010479118054494972
26-12,1.4832441188556317e-17,0.020994560011249414,0.0266951103770374
27-1,0.03339778219105285,1.3008051300727835e-17,0.02080803811507141
27A-1,0.03339780200609702,1.3008051300727835e-17,0.020808048286621205
46-1,1.4832441188556317e-17,0.0157028773848406,0.03598054060203367
46A-1,1.4832441188556317e-17,0.016577814622728317,0.035246812367824024
47A-1,1.4832441188556317e-17,0.019609149391771257,0.029841501009261313
47C-1,1.4832441188556317e-17,1.3008051300727835e-17,0.04687131458525931
48A-1,1.4832441188556317e-17,1.3008051300727835e-17,0.05184126683537999
55-1,0.02020161062897348,0.025937495791056604,0.021651057498973777
56-1,0.006722292436725165,0.0294419318259931,0.025521439675790254
56A-1,0.019364514907800612,1.3008051300727835e-17,0.03956748235360971
56B-1,1.4832441188556317e-17,0.01833101974185771,0.03893990409345199
57-1,1.4832441188556317e-17,0.03164487068443226,0.029734318417089785
64-1,0.024959762972804347,0.04039940668384817,1.131867668191252e-17
68A-1,5.9809211912955326e-5,0.05100272657729773,0.010872181219640608
68B-1,0.011934572990383526,0.0404094266199148,0.01702636956099397
77-1,0.025438115645797076,0.030244050156113658,0.014672752701069228
81-1,0.005325706842068458,0.01327035242011614,0.0373515713353104
81-11,1.4832441188556317e-17,1.3008051300727835e-17,0.039716070686158095
81A-1,3.948188127684574e-15,0.009463796483398382,0.04491223858979391
81B-1,0.035323581187177155,0.013880238623787802,0.017392513703300257
82A-11,0.05776835619217664,1.3008051300727835e-17,1.131867668191252e-17
82A-11-RD1,0.05776835619217664,1.3008051300727835e-17,1.131867668191252e-17
82A-11-RD2,0.05776835619217664,1.3008051300727835e-17,1.131867668191252e-17
82A-11-RD3,0.05776835619217664,1.3008051300727835e-17,1.131867668191252e-17
88-11,0.03147371515899258,1.3818344717844105e-16,0.02037504524742803
B1,1.4832441188556317e-17,0.012120646941344161,0.03324000688240683
B2,1.4832441188556317e-17,0.013287320214936131,0.0432441074697093
B3,0.003554248349285786,0.05549931852070566,1.671018609379354e-11
B4,0.013129542355119653,0.050978992944633414,1.8073284036694983e-6
B5,0.03786680139563307,0.029837274412348343,1.131867668191252e-17
B5A,0.02108395868026716,0.04193643238780744,9.768079913516929e-5
B6,0.02947232067862599,0.03683905452523354,7.963525161494389e-12
B7,0.031131614086622714,0.04655658726378653,7.980325808474134e-14
B8,1.4832441188556317e-17,0.029539237786665045,0.021419319220035517
BCH-1,0.01860564027459838,0.011001398404611017,0.02115837976323839
BCH-2,1.4832441188556317e-17,0.017375491147071875,0.029372878418908774
BCH-3,0.021903197333381128,1.3008051300727835e-17,0.030328038369845586
EE-1,1.4832441188556317e-17,0.02772339520165738,0.022608205889688513
MG-1(SP-1),0.026002111193105706,0.03581027192191403,0.008442678477115233
MG-2(SP-2),0.0236405899970981,0.04417435918596465,1.131867668191252e-17
MGI-1,0.008932152107660173,0.03862189262422898,0.0185676121230426
MGI-2,0.03645912043406892,0.04440063546589686,1.4072674960599858e-13
