Name,S1,S2,S3,S4
15-12,1.5632932416223344e-17,2.0511807193029044e-17,0.03981068200285708,0.03329909340798549
17-31,0.04942000364159122,2.0511807193029044e-17,0.01010674889238741,1.972553483177564e-17
18-1,4.838327709804212e-9,0.034886890944671706,1.49692692349967e-17,0.057494043507289594
18-31,0.044789980148667224,2.0511807193029044e-17,1.49692692349967e-17,0.028879762126755016
18A-1,0.009937157486723858,0.022316227250512764,1.49692692349967e-17,0.05118100449324507
18B-31,0.044582850533548546,2.0511807193029044e-17,1.49692692349967e-17,0.029190227252060254
18D-31,0.034154778138801294,0.015594564910066881,1.49692692349967e-17,0.031780536828754646
22-13,0.026954990714184293,2.0511807193029044e-17,0.006892072520263576,0.018962116351354294
26-12,0.03105107336799649,1.2147724011447641e-11,0.03132658538770452,1.972553483177564e-17
27-1,1.5632932416223344e-17,2.0511807193029044e-17,0.0332430615299495,0.03701831429073744
27A-1,1.5632932416223344e-17,2.0511807193029044e-17,0.033243081500476855,0.037018331137653
46-1,0.04073705172090685,2.0511807193029044e-17,0.027299933824690002,1.972553483177564e-17
46A-1,0.03733337743987814,2.0511807193029044e-17,0.031194474783197465,1.972553483177564e-17
47A-1,0.034450471334401135,2.0511807193029044e-17,0.03097272469810862,1.972553483177564e-17
47C-1,0.021227479726925003,2.0511807193029044e-17,0.047888294111920374,1.972553483177564e-17
48A-1,1.5632932416223344e-17,2.0511807193029044e-17,0.0794246489436102,1.972553483177564e-17
55-1,0.03363622692956608,0.018177618275519426,0.01665824770513391,0.019219109811888548
56-1,0.04817950740053154,2.0511807193029044e-17,0.023806143548341166,0.0027477113812585593
56A-1,0.01970890103760312,2.0511807193029044e-17,0.038329627926975716,0.023154733552535004
56B-1,0.022421776799887744,2.0511807193029044e-17,0.059271689874007855,1.972553483177564e-17
57-1,0.04827674521742522,2.0511807193029044e-17,0.029118875738507605,1.972553483177564e-17
64-1,0.028202890975134367,0.029781518321782628,1.49692692349967e-17,0.022334875136255802
68A-1,1.5632932416223344e-17,0.08785902832888359,0.01732117628220994,1.972553483177564e-17
68B-1,0.013448213007312117,0.057552293991078314,0.024034992524481758,0.008665746961573592
77-1,0.024802520828492765,0.04967534570472342,1.49692692349967e-17,0.025609316008989507
81-1,0.05818763701463516,2.0511807193029044e-17,1.49692692349967e-17,1.972553483177564e-17
81-11,1.5632932416223344e-17,2.0511807193029044e-17,0.058225079216158195,1.972553483177564e-17
81A-1,0.05734054832407778,2.0511807193029044e-17,1.49692692349967e-17,1.972553483177564e-17
81B-1,0.033348675481371486,0.010199037517271173,1.49692692349967e-17,0.034425012794019834
82A-11,1.5632932416223344e-17,2.0511807193029044e-17,1.49692692349967e-17,0.06647539653974688
82A-11-RD1,1.5632932416223344e-17,2.0511807193029044e-17,1.49692692349967e-17,0.06647539653974688
82A-11-RD2,1.5632932416223344e-17,2.0511807193029044e-17,1.49692692349967e-17,0.06647539653974688
82A-11-RD3,1.5632932416223344e-17,2.0511807193029044e-17,1.49692692349967e-17,0.06647539653974688
88-11,0.017433532552440477,2.0511807193029044e-17,0.012717151057199678,0.03588260014395428
B1,0.015335527826310705,0.008451694545927209,0.041812596851608735,1.972553483177564e-17
B2,5.3752550690707075e-15,2.0511807193029044e-17,0.09020428379936402,1.972553483177564e-17
B3,1.5632932416223344e-17,0.06182963542864482,0.03464345279827847,1.972553483177564e-17
B4,0.030763076053361788,0.05931289021526594,0.0003298946748778491,1.972553483177564e-17
B5,0.005812655600813779,0.05221903334742323,1.49692692349967e-17,0.03614207589638949
B5A,0.02241952574864007,0.05428275327486415,1.5574358939922758e-10,0.013386283900991041
B6,1.5632932416223344e-17,0.05942429099349585,0.011749258385488476,0.02761174536471226
B7,0.007322439093492328,0.06485288186361071,2.494717912590562e-5,0.02849732954418782
B8,0.018893128509444832,0.03713473922624442,0.021738907995239046,1.972553483177564e-17
BCH-1,0.01467854586087362,2.0511807193029044e-17,0.030163395979236667,0.02032484092142636
BCH-2,1.5632932416223344e-17,0.023913178121682952,0.049597011692167924,1.972553483177564e-17
BCH-3,1.5632932416223344e-17,2.0511807193029044e-17,0.04383429758539936,0.02967845449301057
EE-1,0.016682305678250842,0.03549281607178606,0.02501542557291883,1.972553483177564e-17
MG-1(SP-1),1.5632932416223344e-17,0.08802962989046789,1.49692692349967e-17,0.024479862847613186
MG-2(SP-2),0.03452482473954497,0.02691271571807097,1.49692692349967e-17,0.019736976444841924
MGI-1,0.04558115852947612,0.038846530896953266,1.2352562270417797e-6,1.972553483177564e-17
MGI-2,0.00836041769935569,0.06325468514890437,6.142561223892185e-12,0.03737830924153003
