Name,S1,S2
15-12,1.4834645073071425e-17,0.04147422910237785
17-31,0.032353737652736095,4.989214159274552e-5
18-1,0.01127718055108435,0.027070685592142513
18-31,0.011314380533775299,0.033842619533315556
18A-1,0.013556793472664537,0.02296663420786773
18B-31,0.01624260826735792,0.029049539416077158
18D-31,0.017784506218474647,0.028115603762101884
22-13,0.00704589645799847,0.023572647997298968
26-12,0.020972260388804037,0.014567211357448637
27-1,8.201005760913774e-11,0.03889529103297689
27A-1,8.178798276877919e-11,0.03889531190438779
46-1,0.020696857274568277,0.019837782935972367
46A-1,0.023093163230111867,0.016621065719297154
47A-1,0.030123363813483132,0.006252190270275173
47C-1,0.017068386432253578,0.023989118032496672
48A-1,0.018259363937715923,0.018816247305064607
55-1,0.027508807968682433,0.01644424187973659
56-1,0.031792649281420615,0.010581270024856645
56A-1,0.013802897281378445,0.03195340146563823
56B-1,0.03364036504329931,0.0026731348351535437
57-1,0.0325090558643433,0.011961048781178747
64-1,0.024092759636428932,0.012390664991745069
68A-1,0.03473615768013504,0.004381833652385498
68B-1,0.0295982673505343,0.015743322256115657
77-1,0.02958826629144645,0.012933246727453346
81-1,0.017364067050281026,0.02070130004355494
81-11,0.007611701282497507,0.026269141711621355
81A-1,0.016081275983452763,0.021088024069636658
81B-1,0.013848989536073998,0.031134879888611307
82A-11,4.875273236123373e-17,0.030761359769581824
82A-11-RD1,4.851013389547224e-17,0.030761359769581824
82A-11-RD2,4.808009325317732e-17,0.030761359769581824
82A-11-RD3,4.857448260738529e-17,0.030761359769581824
88-11,0.008543535486741213,0.026467139638442837
B1,0.02213238021540972,0.012687205912550785
B2,0.020861728454723717,0.016544932895880857
B3,0.038018754981984516,2.7429256949624633e-7
B4,0.0359949185001068,0.006143340388228737
B5,0.02134833603400815,0.01630913886393659
B5A,0.03211195711916215,0.009016887595459757
B6,0.026095345494393633,0.01769986235221807
B7,0.03850027018421642,0.010186821458844524
B8,0.03329589808901419,0.0009505364665338078
BCH-1,0.009388399776438707,0.02747618122468362
BCH-2,0.017727377858036703,0.01996137612474555
BCH-3,1.7213179512831026e-14,0.04243315632862041
EE-1,0.0320818974334887,0.002365449158591881
MG-1(SP-1),0.02496352979607727,0.01698388828545593
MG-2(SP-2),0.02557670428333803,0.012588801071440432
MGI-1,0.030909397639837393,0.01258596899354881
MGI-2,0.03048581000820494,0.02428201923153941
