Name,S1,S2
15-12,0.03651558096269528,9.997963114168337e-18
17-31,4.1495273579718746e-8,0.03434707449544149
18-1,0.0238342121212301,0.012806614845822102
18-31,0.043721518235076244,0.0015214024823961042
18A-1,0.018921100676589555,0.01586582247392786
18B-31,0.033409494229192066,0.01419012589135297
18D-31,0.03184134391669319,0.016642989311290324
22-13,0.026556532288064455,4.724942158678627e-7
26-12,0.018200557844781085,0.017606592377128236
27-1,0.03310727757845004,8.185207872224599e-12
27A-1,0.033107284286583306,8.296596197799599e-12
46-1,0.023184873045963245,0.01689547824861852
46A-1,0.021658855983808286,0.018629458972066536
47A-1,0.007219180479185098,0.03007131618767349
47C-1,0.025423076983431235,0.013805392040014675
48A-1,0.016703343596019077,0.017736664666799042
55-1,0.014491620571866582,0.0320291395413067
56-1,0.007460107410124535,0.03660559819147137
56A-1,0.032937232970680096,0.011941824024625033
56B-1,0.00016070503790943373,0.03631414873998629
57-1,0.01161019992316937,0.03552045366015134
64-1,0.01261687493616715,0.023988182157137952
68A-1,0.010677005181411082,0.03227572799910135
68B-1,0.019729906344422878,0.02820872026812367
77-1,0.013079632451085451,0.03254104928919421
81-1,0.022842892101274975,0.015282878993133586
81-11,0.02150713909337519,0.007438837322754852
81A-1,0.024071481328882254,0.01263036545052398
81B-1,0.036021783639325886,0.00959992807298676
82A-11,0.026100265278566553,9.997963114168337e-18
82A-11-RD1,0.026100265278566553,9.997963114168337e-18
82A-11-RD2,0.026100265278566553,9.997963114168337e-18
82A-11-RD3,0.026100265278566553,9.997963114168337e-18
88-11,0.02651169244350612,0.005868640394117274
B1,0.017017494709868696,0.01940416874838216
B2,0.03467471768093791,0.007999486530953634
B3,2.0593966003342648e-8,0.04245976953059695
B4,0.002955719444269879,0.042727116038127864
B5,0.016525542448675948,0.02192609221316182
B5A,0.007531367079466417,0.03671545360422031
B6,0.017254931855687213,0.030833095154699643
B7,0.007882673870320404,0.04693106404756483
B8,2.7675536587139443e-7,0.03548189477234066
BCH-1,0.02558206091462288,0.006887008981650864
BCH-2,0.01653961723361617,0.019495191800611336
BCH-3,0.03755929976169794,6.659389345482863e-17
EE-1,2.771936601988564e-6,0.03504927575101176
MG-1(SP-1),0.014840701026346555,0.0280165108709317
MG-2(SP-2),0.012499370779623584,0.025982426727825497
MGI-1,0.012294249020975631,0.03370263569506826
MGI-2,0.025315576617453543,0.036023910925009464
