Name,S1,S2,S3,S4,S5
15-12,9.230235401095182e-6,2.517884447196742e-17,0.06485029154128419,2.1987597583673138e-17,0.029583991314333556
17-31,3.8474738978081434e-17,0.03657543407236518,0.004076506379009069,0.03026452723752783,2.7373386072535024e-17
18-1,0.07062106789563559,2.517884447196742e-17,2.89972656035956e-17,2.1987597583673138e-17,0.0546354501914618
18-31,3.8474738978081434e-17,0.046781650491156485,0.0002038357122347505,5.3029875068282255e-6,0.035365346393029885
18A-1,0.045248511893733766,2.517884447196742e-17,2.89972656035956e-17,0.01643221199649551,0.04441978808261745
18B-31,3.8474738978081434e-17,0.04356027023766772,1.2860015712515726e-5,7.469465215167663e-8,0.038671698195701626
18D-31,0.02172042890167873,0.03685864840069086,0.001380672945351409,0.0009420982650484771,0.037470867934952065
22-13,3.8474738978081434e-17,0.01815204935549103,0.00989118962522625,0.007666590200164341,0.024493266881297812
26-12,3.8474738978081434e-17,0.029195538577380775,0.05283377034608507,0.0017357016029165208,2.7373386072535024e-17
27-1,3.8474738978081434e-17,2.517884447196742e-17,0.036877096678829255,1.0680228860711713e-6,0.04754148268316673
27A-1,3.8474738978081434e-17,2.517884447196742e-17,0.03687711454687993,1.0680112576440767e-6,0.047541482506048026
46-1,3.8474738978081434e-17,0.030119347105294205,0.03293979261968936,0.026257335124173702,8.715035779659285e-7
46A-1,3.8474738978081434e-17,0.027233481782505554,0.038753949356261225,0.02595720825497324,2.7373386072535024e-17
47A-1,3.8474738978081434e-17,0.014473493024587208,0.026004409870533023,0.045245682051601385,2.7373386072535024e-17
47C-1,3.8474738978081434e-17,1.4338589864177968e-5,0.04473037088995337,0.04830763522176718,2.7373386072535024e-17
48A-1,3.8474738978081434e-17,2.517884447196742e-17,0.048969824786841906,0.05206003892226525,2.7373386072535024e-17
55-1,0.01853940557909734,0.02946478296864076,0.008854827654691342,0.0386141580854395,0.017649291438801052
56-1,3.8474738978081434e-17,0.035284109759854076,0.018026093934157092,0.0428204037710067,0.002564542847909088
56A-1,3.8474738978081434e-17,2.517884447196742e-17,0.042936351941991566,0.0360395082831163,0.030037667395777422
56B-1,3.8474738978081434e-17,0.003911357622311534,0.0015074730589944775,0.08889753225272602,2.7373386072535024e-17
57-1,3.8474738978081434e-17,0.03853419160394082,0.025591687979337408,0.0418537509453295,2.7373386072535024e-17
64-1,3.8474738978081434e-17,0.05609642037981702,2.89972656035956e-17,2.1987597583673138e-17,0.02515070329477372
68A-1,0.06368644147745973,0.04052551899517776,0.024280101891278577,0.003250141297197699,2.7373386072535024e-17
68B-1,0.06519974198135216,0.03988050660240637,0.04158143324890804,2.1987597583673138e-17,2.4268012354450775e-9
77-1,0.0750801051739864,0.020666401978747664,2.89972656035956e-17,0.026955917928117638,0.01917348255889725
81-1,3.8474738978081434e-17,0.054782403981436814,0.015186307239872215,3.1169347189636588e-9,0.00026939346896824845
81-11,3.8474738978081434e-17,2.517884447196742e-17,0.034951991288967026,0.03873715880191254,2.7373386072535024e-17
81A-1,3.8474738978081434e-17,0.05605776187937024,0.01034061472834899,4.769245602873678e-9,1.000318605295785e-5
81B-1,0.01261749460581155,0.03804081589699748,0.0031600792845823326,1.5476009760222837e-11,0.036440198701471554
82A-11,3.8474738978081434e-17,2.517884447196742e-17,2.89972656035956e-17,2.1987597583673138e-17,0.06495505548077092
82A-11-RD1,3.8474738978081434e-17,2.517884447196742e-17,2.89972656035956e-17,2.1987597583673138e-17,0.06495505548077092
82A-11-RD2,3.8474738978081434e-17,2.517884447196742e-17,2.89972656035956e-17,2.1987597583673138e-17,0.06495505548077092
82A-11-RD3,3.8474738978081434e-17,2.517884447196742e-17,2.89972656035956e-17,2.1987597583673138e-17,0.06495505548077092
88-11,3.8474738978081434e-17,0.0043900945062736235,0.013472548131135588,0.019897911405057356,0.03899374512866696
B1,3.8474738978081434e-17,2.517884447196742e-17,0.029466938067216456,0.0574492369153107,2.7373386072535024e-17
B2,3.8474738978081434e-17,0.0013781264648026028,0.00012407065043408278,0.08086731439208031,1.3975778945157886e-11
B3,0.062149220557449106,2.517884447196742e-17,0.00147449741169606,0.05587530721210192,2.7373386072535024e-17
B4,0.06131935623788482,0.033980110121287606,0.031449343610066995,0.004593848503507931,2.7373386072535024e-17
B5,0.06687591508808874,0.023587807186906225,2.89972656035956e-17,2.1987597583673138e-17,0.032930178180112055
B5A,0.07287457548214725,0.032459918760986146,0.03462309583118944,4.231767535557361e-6,2.7373386072535024e-17
B6,0.07220863688343523,2.517884447196742e-17,0.014912621270177256,0.025067423585374636,0.02727040156309425
