Name,S1,S2,S3,S4
Normal stress,3643.0298232499285,5231.382392709294,7819.670785305611,5739.412033686563
Coulomb shear stress,3259.6722997877446,5734.515358842535,8090.314223803973,5264.227758916618
Dilation,5122.241116025509,5971.690441207056,4093.5640600398156,7034.635248175585
Faulting,5730.293182046357,7957.144629430677,3497.1562223885576,7732.210818822353
Fault dilation tendency,4427.405931359811,2447.8596304702824,7540.387624147205,4124.566229929861
Fault slip tendency,3323.0847469610067,1698.3527872865056,5116.84285720955,2889.2643725002736
Fault curvature,3965.559024592543,2128.5663974135136,6673.723465944154,3764.637299115446
Temperature,1024.1038506474267,587.9217867054899,1505.1253809369155,945.4702193661905
Fault density,8326.13580045291,5177.035894084134,5042.941671024255,8200.306233833255
Fault intersection density,6331.642644140153,1973.0927815452303,8046.661907276059,6794.941975616509
Inverse distance from contacts,4981.857401564152,1463.4710666122455,625.4770203456984,3509.5377944721067
Inverse distance from faults,5.804385696704844,6.904664957010409,11.3844873736512,4.170147761675486
Unit thickness,2494.722137125658,1245.9132017063916,3521.0413043452536,2277.360771645009
Lithology,3807.967668326441,6521.035041162803,4499.681636656301,3025.9259432203203
