Name,S1,S2,S3
15-12,1.7221406953910723e-17,0.02472927206171537,0.028493581818106538
17-31,0.029291629283140812,1.794420230401642e-17,0.02226595229791716
18-1,8.112197371731307e-11,0.0693218430226465,1.402802847026891e-17
18-31,0.01793945094005427,0.03569926076590552,0.013362199861291701
18A-1,1.7221406953910723e-17,0.06601563434094238,0.00021717131854754676
18B-31,0.02617385840353274,0.036641865118081485,0.002482720007337529
18D-31,0.022959466699606187,0.03716831753630733,0.009316317715681427
22-13,0.008050188462282556,0.023124701532375273,0.010587419618240074
26-12,0.017723366553251196,1.794420230401642e-17,0.031516647715445295
27-1,1.7221406953910723e-17,0.025193874529859966,0.02397708210982168
27A-1,1.7221406953910723e-17,0.02519387605097035,0.02397708936813656
46-1,0.021326656002036214,0.002387244340646323,0.03149720419666314
46A-1,0.019337626289092864,1.794420230401642e-17,0.035556775461038095
47A-1,0.013404393228625676,1.794420230401642e-17,0.03761313902798405
47C-1,2.616198565655359e-9,1.794420230401642e-17,0.0505584813010638
48A-1,1.7221406953910723e-17,1.794420230401642e-17,0.05606293858675691
55-1,0.026208428512785403,0.020369581684939037,0.024873706771583227
56-1,0.029445797960364686,0.007107556097333704,0.02853879051883008
56A-1,1.7221406953910723e-17,0.02331120719227304,0.04143412884253982
56B-1,1.3640773464272468e-5,1.794420230401642e-17,0.06893760809465095
57-1,0.033122888314903426,1.8101864668116114e-17,0.033984439196843026
64-1,0.0415090410956494,0.019306738232314772,1.402802847026891e-17
68A-1,0.04636428954539886,1.794420230401642e-17,0.01751183661781319
68B-1,0.041568005573949934,0.008019522923007198,0.02128717458637932
77-1,0.028935391898194784,0.03192402371366741,0.013940482656030977
81-1,0.029011361464368536,0.012083134494180714,0.011452875683192488
81-11,1.7221406953910723e-17,1.794420230401642e-17,0.03984696298640311
81A-1,0.027706141536375354,0.011736426818559161,0.012025945585054813
81B-1,0.022138235546905475,0.03915445945221836,0.0028261595323392443
82A-11,1.7221406953910723e-17,0.04808665710140694,1.402802847026891e-17
82A-11-RD1,1.7221406953910723e-17,0.04808665710140694,1.402802847026891e-17
82A-11-RD2,1.7221406953910723e-17,0.04808665710140694,1.402802847026891e-17
82A-11-RD3,1.7221406953910723e-17,0.04808665710140694,1.402802847026891e-17
88-11,6.723796485553693e-14,0.03811201691629848,0.014985922629739462
B1,1.7221406953910723e-17,1.794420230401642e-17,0.048637683275008343
B2,2.813067596925506e-7,1.794420230401642e-17,0.06360450690136028
B3,0.04885023344913754,1.0137178358147194e-15,0.008812720676787145
B4,0.0504266776374509,0.0055897251248277794,0.003282377706002079
B5,0.029548559742995365,0.035529763134855,1.402802847026891e-17
B5A,0.041798415346232506,0.014783096681272808,0.004118429376073404
B6,0.030233382593002067,0.03145871816323748,0.005095139471911973
B7,0.051379712587711346,0.033892081138653725,1.560535739254748e-11
B8,0.018614085846966305,1.794420230401642e-17,0.03167163640824741
BCH-1,0.012200137767207625,0.019696541126318197,0.017157929619952855
BCH-2,0.00850985021966868,1.794420230401642e-17,0.039236992259782215
BCH-3,1.7221406953910723e-17,0.022676170950549475,0.03115635463767564
EE-1,0.01575031145203481,1.794420230401642e-17,0.033480950214574354
MG-1(SP-1),0.03952727226610019,0.03219620446869799,0.0011122786478035334
MG-2(SP-2),0.04544170514984494,0.018164632671542055,1.402802847026891e-17
MGI-1,0.05800893982910755,1.4250246630682095e-5,0.0035022465996174283
MGI-2,0.047480574024410034,0.037051631063543616,8.416690478381117e-11
