Name,S1,S2,S3
Normal stress,4240.761362962005,6276.969429035334,9447.168218706121
Coulomb shear stress,3943.989761323252,6845.856245414528,8998.663859058657
Dilation,7092.399185291134,6559.592332966631,8369.239612048425
Faulting,8526.53599769035,8344.547529497917,8703.319027682952
Fault dilation tendency,5013.211088809331,3654.689276965123,7217.02843739109
Fault slip tendency,3770.919962983944,2510.5256407500337,4995.189165783795
Fault curvature,4492.789967759294,3197.7859287191995,6495.338728861805
Temperature,1292.1176594272379,802.1022512334309,1524.964073159955
Fault density,11535.857546478288,5834.877446766494,9438.538655355786
Fault intersection density,7851.388804762321,2776.0173647486668,10298.520831405816
Inverse distance from contacts,5858.174376098709,1985.1439603679355,3106.9391996967693
Inverse distance from faults,9.69841413363531,10.276919867030214,7.419031594837201
Unit thickness,3499.814441987127,1758.7715297346504,3376.931235533026
Lithology,4914.027534668288,7475.025245668511,4665.2434177453615
